"Rank","Player","Team","Position","Points","Games","Avg"
"484","Trenton Cannon","CAR","RB","-0.2","1","-0.2"
"484","Jacoby Brissett","IND","QB","-0.2","1","-0.2"
"486","Ke'Shawn Vaughn","TB","RB","-0.3","1","-0.3"
"487","Houston Texans","HOU","DST","-1.0","1","-1.0"
"487","Detroit Lions","DET","DST","-1.0","1","-1.0"
"487","New York Jets","NYJ","DST","-1.0","1","-1.0"
"490","Alex Erickson","CIN","WR","-1.1","1","-1.1"
"491","Colt McCoy","NYG","QB","-1.3","1","-1.3"
"492","Las Vegas Raiders","LV","DST","-4.0","1","-4.0"
""
""
