"Rank","Player","Team","Position","Points","Games","Avg"
"127","Alex Collins","SEA","RB","8.9","1","8.9"
"128","Hayden Hurst","ATL","TE","8.8","1","8.8"
"129","Chris Conley","JAC","WR","8.7","1","8.7"
"130","Malcolm Perry","MIA","WR","8.5","1","8.5"
"131","Chris Streveler","ARI","QB","8.4","1","8.4"
"131","Breshad Perriman","NYJ","WR","8.4","1","8.4"
"133","Chris Carson","SEA","RB","8.3","1","8.3"
"134","Antonio Gibson","WAS","RB","8.1","1","8.1"
"135","Tyler Bass","BUF","K","8.0","1","8.0"
"135","Philadelphia Eagles","PHI","DST","8.0","1","8.0"
"135","Jason Myers","SEA","K","8.0","1","8.0"
"135","Justin Tucker","BAL","K","8.0","1","8.0"
"135","Rodrigo Blankenship","IND","K","8.0","1","8.0"
"135","New England Patriots","NE","DST","8.0","1","8.0"
"141","Boston Scott","PHI","RB","7.9","1","7.9"
"142","Robert Tonyan","GB","TE","7.8","1","7.8"
"143","Trayveon Williams","CIN","RB","7.7","1","7.7"
"144","Kendrick Bourne","SF","WR","7.6","1","7.6"
"144","Stefon Diggs","BUF","WR","7.6","1","7.6"
"146","Troy Fumagalli","DEN","TE","7.5","1","7.5"
"147","Dominique Dafney","GB","TE","7.3","1","7.3"
"148","Dare Ogunbowale","JAC","RB","7.2","1","7.2"
"149","Jonathan Ward","ARI","RB","7.1","1","7.1"
"149","Austin Carr","NO","WR","7.1","1","7.1"
"151","Dalton Schultz","DAL","TE","7.0","1","7.0"
"151","Dan Bailey","MIN","K","7.0","1","7.0"
"151","Gus Edwards","BAL","RB","7.0","1","7.0"
"151","Graham Gano","NYG","K","7.0","1","7.0"
"151","Matt Prater","DET","K","7.0","1","7.0"
"156","George Kittle","SF","TE","6.8","1","6.8"
"156","Ty Johnson","Multi","RB","6.8","1","6.8"
"158","Ameer Abdullah","MIN","RB","6.7","1","6.7"
"158","Nyheim Hines","IND","RB","6.7","1","6.7"
"160","Cam Akers","LAR","RB","6.6","1","6.6"
"160","Richie James Jr.","SF","WR","6.6","1","6.6"
"162","Wayne Gallman","NYG","RB","6.5","1","6.5"
"163","James Conner","PIT","RB","6.2","1","6.2"
"164","Dallas Cowboys","DAL","DST","6.0","1","6.0"
"164","Cody Parkey","CLE","K","6.0","1","6.0"
"164","Green Bay Packers","GB","DST","6.0","1","6.0"
"164","Daniel Carlson","LV","K","6.0","1","6.0"
"168","Demarcus Robinson","KC","WR","5.8","1","5.8"
"169","Nelson Agholor","LV","WR","5.7","1","5.7"
"169","Teddy Bridgewater","CAR","QB","5.7","1","5.7"
"169","Adam Thielen","MIN","WR","5.7","1","5.7"
"172","Rashard Higgins","CLE","WR","5.5","1","5.5"
"173","Stephen Anderson","LAC","TE","5.2","1","5.2"
"174","Marquez Callaway","NO","WR","5.1","1","5.1"
"174","Samaje Perine","CIN","RB","5.1","1","5.1"
"174","Kenyan Drake","ARI","RB","5.1","1","5.1"
"177","Seattle Seahawks","SEA","DST","5.0","1","5.0"
"177","Los Angeles Chargers","LAC","DST","5.0","1","5.0"
"177","Lynn Bowden Jr.","MIA","WR","5.0","1","5.0"
"177","Tampa Bay Buccaneers","TB","DST","5.0","1","5.0"
"177","Van Jefferson","LAR","WR","5.0","1","5.0"
"177","Las Vegas Raiders","LV","DST","5.0","1","5.0"
"177","Mason Crosby","GB","K","5.0","1","5.0"
"184","Michael Gallup","DAL","WR","4.9","1","4.9"
"185","Noah Fant","DEN","TE","4.8","1","4.8"
"186","Mike Gesicki","MIA","TE","4.7","1","4.7"
"187","Tim Patrick","DEN","WR","4.6","1","4.6"
"187","Dan Arnold","ARI","TE","4.6","1","4.6"
"187","Mike Evans","TB","WR","4.6","1","4.6"
"187","CeeDee Lamb","DAL","WR","4.6","1","4.6"
"191","Tyrie Cleveland","DEN","WR","4.5","1","4.5"
"192","C.J. Ham","MIN","RB","4.4","1","4.4"
"192","Trent Sherfield","ARI","WR","4.4","1","4.4"
"194","Cam Sims","WAS","WR","4.3","1","4.3"
"195","Kareem Hunt","CLE","RB","4.1","1","4.1"
"195","Tyler Higbee","LAR","TE","4.1","1","4.1"
"195","Amari Cooper","DAL","WR","4.1","1","4.1"
"195","Zach Pascal","IND","WR","4.1","1","4.1"
"199","Michael Badgley","LAC","K","4.0","1","4.0"
"199","Nick Folk","NE","K","4.0","1","4.0"
"199","Tyler Conklin","MIN","TE","4.0","1","4.0"
"199","J.J. Arcega-Whiteside","PHI","WR","4.0","1","4.0"
"199","Robby Anderson","CAR","WR","4.0","1","4.0"
"199","Pittsburgh Steelers","PIT","DST","4.0","1","4.0"
"199","Theo Riddick","LV","RB","4.0","1","4.0"
"206","Corey Davis","TEN","WR","3.9","1","3.9"
"206","Mark Ingram II","BAL","RB","3.9","1","3.9"
"208","Kyler Murray","ARI","QB","3.8","1","3.8"
"209","Zay Jones","LV","WR","3.7","1","3.7"
"209","Isaiah Ford","MIA","WR","3.7","1","3.7"
"209","Allen Robinson II","CHI","WR","3.7","1","3.7"
"212","Braxton Berrios","NYJ","WR","3.6","1","3.6"
"212","Robert Woods","LAR","WR","3.6","1","3.6"
"214","Todd Gurley II","ATL","RB","3.5","1","3.5"
"214","DeAndre Hopkins","ARI","WR","3.5","1","3.5"
"214","Terry Godwin","JAC","WR","3.5","1","3.5"
"214","Tyron Johnson","LAC","WR","3.5","1","3.5"
"218","Tony Pollard","DAL","RB","3.4","1","3.4"
"219","Vance McDonald","PIT","TE","3.3","1","3.3"
"220","Jamison Crowder","NYJ","WR","3.1","1","3.1"
"221","Cleveland Browns","CLE","DST","3.0","1","3.0"
"221","Irv Smith Jr.","MIN","TE","3.0","1","3.0"
"221","Austin Seibert","Multi","K","3.0","1","3.0"
"221","Harrison Butker","KC","K","3.0","1","3.0"
"221","Michael Pittman Jr.","IND","WR","3.0","1","3.0"
"221","J.D. McKissic","WAS","RB","3.0","1","3.0"
"227","Josh Reynolds","LAR","WR","2.9","1","2.9"
"227","Dawson Knox","BUF","TE","2.9","1","2.9"
"227","Rob Gronkowski","TB","TE","2.9","1","2.9"
"227","Mike Boone","MIN","RB","2.9","1","2.9"
"231","Leonard Fournette","TB","RB","2.7","1","2.7"
"231","Mark Andrews","BAL","TE","2.7","1","2.7"
"233","Calvin Ridley","ATL","WR","2.6","1","2.6"
"233","Jamaal Williams","GB","RB","2.6","1","2.6"
"235","KhaDarel Hodge","CLE","WR","2.5","1","2.5"
"235","Chase Edmonds","ARI","RB","2.5","1","2.5"
"235","Gerald Everett","LAR","TE","2.5","1","2.5"
"235","T.J. Hockenson","DET","TE","2.5","1","2.5"
"239","Hunter Renfrow","LV","WR","2.4","1","2.4"
"239","Tommy Stevens","CAR","QB","2.4","1","2.4"
"239","Steven Sims Jr.","WAS","WR","2.4","1","2.4"
"242","Keelan Cole Sr.","JAC","WR","2.3","1","2.3"
"242","Durham Smythe","MIA","TE","2.3","1","2.3"
"244","Royce Freeman","DEN","RB","2.2","1","2.2"
"244","Adam Shaheen","MIA","TE","2.2","1","2.2"
"244","Devin Duvernay","BAL","WR","2.2","1","2.2"
"244","Darius Slayton","NYG","WR","2.2","1","2.2"
"248","Cethan Carter","CIN","TE","2.1","1","2.1"
"248","Justice Hill","BAL","RB","2.1","1","2.1"
"248","Cole Kmet","CHI","TE","2.1","1","2.1"
"248","D.K. Metcalf","SEA","WR","2.1","1","2.1"
"248","Zack Moss","BUF","RB","2.1","1","2.1"
"248","Joshua Dobbs","PIT","QB","2.1","1","2.1"
"248","Ross Dwelley","SF","TE","2.1","1","2.1"
"255","San Francisco 49ers","SF","DST","2.0","1","2.0"
"255","Jake Elliott","PHI","K","2.0","1","2.0"
"255","Tennessee Titans","TEN","DST","2.0","1","2.0"
"255","New York Jets","NYJ","DST","2.0","1","2.0"
"255","Steven Mitchell Jr.","HOU","WR","2.0","1","2.0"
"255","Chase McLaughlin","Multi","K","2.0","1","2.0"
"255","Aldrick Rosas","JAC","K","2.0","1","2.0"
"255","Will Dissly","SEA","TE","2.0","1","2.0"
"263","Rashaad Penny","SEA","RB","1.9","1","1.9"
"264","Malcolm Brown","LAR","RB","1.8","1","1.8"
"264","Henry Ruggs III","LV","WR","1.8","1","1.8"
"264","Anthony Firkser","TEN","TE","1.8","1","1.8"
"264","Daniel Brown","NYJ","TE","1.8","1","1.8"
"264","Cordarrelle Patterson","CHI","WR","1.8","1","1.8"
"264","DaeSean Hamilton","DEN","WR","1.8","1","1.8"
"270","Lil'Jordan Humphrey","NO","WR","1.7","1","1.7"
"270","Allen Lazard","GB","WR","1.7","1","1.7"
"270","River Cracraft","SF","WR","1.7","1","1.7"
"270","Evan Engram","NYG","TE","1.7","1","1.7"
"270","N'Keal Harry","NE","WR","1.7","1","1.7"
"270","Anthony McFarland Jr.","PIT","RB","1.7","1","1.7"
"270","Jack Doyle","IND","TE","1.7","1","1.7"
"277","Devontae Booker","LV","RB","1.6","1","1.6"
"277","Zach Ertz","PHI","TE","1.6","1","1.6"
"277","Tyler Johnson","TB","WR","1.6","1","1.6"
"277","Mohamed Sanu","Multi","WR","1.6","1","1.6"
"277","Chad Hansen","HOU","WR","1.6","1","1.6"
"277","Ito Smith","ATL","RB","1.6","1","1.6"
"277","Kaden Smith","NYG","TE","1.6","1","1.6"
"284","Jalen Reagor","PHI","WR","1.5","1","1.5"
"284","Drew Sample","CIN","TE","1.5","1","1.5"
"284","Travis Fulgham","PHI","WR","1.5","1","1.5"
"284","Denzel Mims","NYJ","WR","1.5","1","1.5"
"284","Laquon Treadwell","ATL","WR","1.5","1","1.5"
"289","Gunner Olszewski","NE","WR","1.4","1","1.4"
"290","Tony Jones Jr.","NO","RB","1.3","1","1.3"
"290","Anthony Miller","CHI","WR","1.3","1","1.3"
"290","Devin Singletary","BUF","RB","1.3","1","1.3"
"290","David Njoku","CLE","TE","1.3","1","1.3"
"290","Luke Stocker","ATL","TE","1.3","1","1.3"
"290","KeeSean Johnson","ARI","WR","1.3","1","1.3"
"296","Alfred Morris","NYG","RB","1.2","1","1.2"
"296","Tyler Boyd","CIN","WR","1.2","1","1.2"
"296","Greg Ward","PHI","WR","1.2","1","1.2"
"296","Scotty Miller","TB","WR","1.2","1","1.2"
"300","Damiere Byrd","NE","WR","1.1","1","1.1"
"300","Cameron Brate","TB","TE","1.1","1","1.1"
"300","Donovan Peoples-Jones","CLE","WR","1.1","1","1.1"
"303","Mike Nugent","ARI","K","1.0","1","1.0"
"303","Tyler Eifert","JAC","TE","1.0","1","1.0"
"303","Carolina Panthers","CAR","DST","1.0","1","1.0"
"303","Levine Toilolo","NYG","TE","1.0","1","1.0"
"303","Minnesota Vikings","MIN","DST","1.0","1","1.0"
"303","Diontae Spencer","DEN","WR","1.0","1","1.0"
"303","Jacksonville Jaguars","JAC","DST","1.0","1","1.0"
"303","James O'Shaughnessy","JAC","TE","1.0","1","1.0"
"303","Peyton Barber","WAS","RB","1.0","1","1.0"
"303","Joey Slye","CAR","K","1.0","1","1.0"
"303","Benny Snell Jr.","PIT","RB","1.0","1","1.0"
"303","Gehrig Dieter","KC","WR","1.0","1","1.0"
"303","Miami Dolphins","MIA","DST","1.0","1","1.0"
"303","Alex Erickson","CIN","WR","1.0","1","1.0"
"317","Pharoh Cooper","CAR","WR","0.9","1","0.9"
"317","Austin Mack","NYG","WR","0.9","1","0.9"
"317","Jordan Akins","HOU","TE","0.9","1","0.9"
"317","Eric Saubert","JAC","TE","0.9","1","0.9"
"317","Marcedes Lewis","GB","TE","0.9","1","0.9"
"322","Phillip Walker","CAR","QB","0.8","1","0.8"
"322","Corey Clement","PHI","RB","0.8","1","0.8"
"322","Jonnu Smith","TEN","TE","0.8","1","0.8"
"322","Tyler Huntley","BAL","QB","0.8","1","0.8"
"322","AJ McCarron","HOU","QB","0.8","1","0.8"
"327","Giovani Bernard","CIN","RB","0.7","1","0.7"
"327","Foster Moreau","LV","TE","0.7","1","0.7"
"327","Dion Lewis","NYG","RB","0.7","1","0.7"
"330","Deon Yelder","KC","TE","0.6","1","0.6"
"330","Jerick McKinnon","SF","RB","0.6","1","0.6"
"330","Jacob Hollister","SEA","TE","0.6","1","0.6"
"330","Dalton Keene","NE","TE","0.6","1","0.6"
"330","Quez Watkins","PHI","WR","0.6","1","0.6"
"330","Anthony Sherman","KC","RB","0.6","1","0.6"
"330","Danny Amendola","DET","WR","0.6","1","0.6"
"337","Gabe Nabers","LAC","RB","0.5","1","0.5"
"337","Adam Trautman","NO","TE","0.5","1","0.5"
"337","Jimmy Graham","CHI","TE","0.5","1","0.5"
"337","David Moore","SEA","WR","0.5","1","0.5"
"337","Jason Huntley","PHI","RB","0.5","1","0.5"
"337","Mecole Hardman","KC","WR","0.5","1","0.5"
"343","Kyle Juszczyk","SF","RB","0.4","1","0.4"
"343","Juwan Johnson","NO","WR","0.4","1","0.4"
"345","Cedrick Wilson","DAL","WR","0.3","1","0.3"
"345","AJ Dillon","GB","RB","0.3","1","0.3"
"345","Jacoby Brissett","IND","QB","0.3","1","0.3"
"345","Charlie Woerner","SF","TE","0.3","1","0.3"
"349","Darrel Williams","KC","RB","0.2","1","0.2"
"349","Jesse James","DET","TE","0.2","1","0.2"
"351","John Hightower","PHI","WR","0.1","1","0.1"
"351","Brandon Allen","CIN","QB","0.1","1","0.1"
"353","Darrynton Evans","TEN","RB","0.0","1","0.0"
"353","Raymond Calais","LAR","RB","0.0","1","0.0"
"353","Vyncint Smith","NYJ","WR","0.0","1","0.0"
"353","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"353","Hunter Bryant","DET","TE","0.0","1","0.0"
"353","Chris Rowland","ATL","WR","0.0","1","0.0"
"353","Sean McKeon","DAL","TE","0.0","1","0.0"
"353","Kevin Rader","PIT","TE","0.0","1","0.0"
"353","Nick Westbrook-Ikhine","TEN","WR","0.0","1","0.0"
"353","Caleb Wilson","PHI","TE","0.0","1","0.0"
"353","Austin Walter","SF","RB","0.0","1","0.0"
"353","Chris Moore","BAL","WR","0.0","1","0.0"
"353","Garrett Gilbert","DAL","QB","0.0","1","0.0"
"353","Houston Texans","HOU","DST","0.0","1","0.0"
"353","Jeff Smith","NYJ","WR","0.0","1","0.0"
"353","Rashod Berry","NE","TE","0.0","1","0.0"
"353","Trey Burton","IND","TE","0.0","1","0.0"
"353","Dontrell Hilliard","Multi","RB","0.0","1","0.0"
"353","Donte Moncrief","NE","WR","0.0","1","0.0"
"353","Demetrius Harris","CHI","TE","0.0","1","0.0"
"353","Ryan Griffin","NYJ","TE","0.0","1","0.0"
"353","Derek Carrier","LV","TE","0.0","1","0.0"
"353","Stephen Carlson","CLE","TE","0.0","1","0.0"
"353","Johnny Mundt","LAR","TE","0.0","1","0.0"
"353","Jeremy Sprinkle","WAS","TE","0.0","1","0.0"
"353","Matthew Slater","NE","WR","0.0","1","0.0"
"353","Trenton Cannon","CAR","RB","0.0","1","0.0"
"353","D.J. Foster","ARI","RB","0.0","1","0.0"
"353","Kerryon Johnson","DET","RB","0.0","1","0.0"
"353","Andy Janovich","CLE","RB","0.0","1","0.0"
"353","Alex Armah","CAR","RB","0.0","1","0.0"
"353","Nathan Cottrell","JAC","RB","0.0","1","0.0"
"353","Rico Dowdle","DAL","RB","0.0","1","0.0"
"353","J.J. Taylor","NE","RB","0.0","1","0.0"
"353","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"353","Christian Blake","ATL","WR","0.0","1","0.0"
"353","Bisi Johnson","MIN","WR","0.0","1","0.0"
"353","Ashton Dulin","IND","WR","0.0","1","0.0"
"353","Javon Wims","CHI","WR","0.0","1","0.0"
"353","Malik Taylor","GB","WR","0.0","1","0.0"
"353","Freddie Swain","SEA","WR","0.0","1","0.0"
"353","LeVante Bellamy","DEN","RB","0.0","1","0.0"
"353","Dan Chisena","MIN","WR","0.0","1","0.0"
"353","Nsimba Webster","LAR","WR","0.0","1","0.0"
"353","Joe Reed","LAC","WR","0.0","1","0.0"
"353","K.J. Hill Jr.","LAC","WR","0.0","1","0.0"
"353","Ty Long","LAC","K","0.0","1","0.0"
"353","Tee Higgins","CIN","WR","0.0","1","0.0"
"353","Jalen Guyton","LAC","WR","0.0","1","0.0"
"353","James Washington","PIT","WR","0.0","1","0.0"
"353","DeAndre Carter","Multi","WR","0.0","1","0.0"
"353","A.J. Green","CIN","WR","0.0","1","0.0"
"353","Justin Hardee","NO","WR","0.0","1","0.0"
"353","C.J. Board","NYG","WR","0.0","1","0.0"
"353","Matt Cole","SF","WR","0.0","1","0.0"
"353","Jaydon Mickens","TB","WR","0.0","1","0.0"
"353","Mike Thomas","CIN","WR","0.0","1","0.0"
"353","Kalif Raymond","TEN","WR","0.0","1","0.0"
"411","Artavis Pierce","CHI","RB","-0.1","1","-0.1"
"411","Jameis Winston","NO","QB","-0.1","1","-0.1"
"411","Ian Thomas","CAR","TE","-0.1","1","-0.1"
"414","Tommylee Lewis","NO","WR","-0.2","1","-0.2"
"415","Ray-Ray McCloud","PIT","WR","-0.3","1","-0.3"
"416","Nate Sudfeld","PHI","QB","-0.5","1","-0.5"
"417","Detroit Lions","DET","DST","-1.0","1","-1.0"
"417","Chicago Bears","CHI","DST","-1.0","1","-1.0"
"417","Atlanta Falcons","ATL","DST","-1.0","1","-1.0"
"417","Kansas City Chiefs","KC","DST","-1.0","1","-1.0"
"421","Tavon Austin","GB","WR","-1.3","1","-1.3"
"422","Mack Hollins","MIA","WR","-1.7","1","-1.7"
"423","Cincinnati Bengals","CIN","DST","-2.0","1","-2.0"
"423","Jamal Agnew","DET","WR","-2.0","1","-2.0"
""
""
