"Rank","Player","Team","Position","Points","Games","Avg"
"50","Russell Wilson","SEA","QB","14.4","1","14.4"
"50","Cam Akers","LAR","RB","14.4","1","14.4"
"52","T.Y. Hilton","IND","WR","14.1","1","14.1"
"53","Robbie Gould","SF","K","14.0","1","14.0"
"53","Pittsburgh Steelers","PIT","DST","14.0","1","14.0"
"53","Duke Johnson Jr.","HOU","RB","14.0","1","14.0"
"53","New Orleans Saints","NO","DST","14.0","1","14.0"
"53","Miami Dolphins","MIA","DST","14.0","1","14.0"
"58","Gabriel Davis","BUF","WR","13.9","1","13.9"
"59","James White","NE","RB","13.7","1","13.7"
"60","Dallas Goedert","PHI","TE","13.5","1","13.5"
"60","Ben Roethlisberger","PIT","QB","13.5","1","13.5"
"60","Ito Smith","ATL","RB","13.5","1","13.5"
"63","Andy Dalton","DAL","QB","13.3","1","13.3"
"63","Jamaal Williams","GB","RB","13.3","1","13.3"
"63","Deebo Samuel","SF","WR","13.3","1","13.3"
"66","Austin Ekeler","LAC","RB","12.9","1","12.9"
"67","Robert Tonyan","GB","TE","12.7","1","12.7"
"68","Jacoby Brissett","IND","QB","12.3","1","12.3"
"69","Davante Adams","GB","WR","12.1","1","12.1"
"70","Keenan Allen","LAC","WR","12.0","1","12.0"
"70","Jason Sanders","MIA","K","12.0","1","12.0"
"70","Jason Myers","SEA","K","12.0","1","12.0"
"73","DeVante Parker","MIA","WR","11.9","1","11.9"
"73","Chris Carson","SEA","RB","11.9","1","11.9"
"75","Richard Rodgers","PHI","TE","11.3","1","11.3"
"76","Mohamed Sanu","Multi","WR","11.2","1","11.2"
"77","Calvin Ridley","ATL","WR","11.0","1","11.0"
"77","Dustin Hopkins","WAS","K","11.0","1","11.0"
"77","Tyler Bass","BUF","K","11.0","1","11.0"
"80","Evan Engram","NYG","TE","10.9","1","10.9"
"81","Rob Gronkowski","TB","TE","10.6","1","10.6"
"82","Daniel Jones","NYG","QB","10.4","1","10.4"
"82","Tee Higgins","CIN","WR","10.4","1","10.4"
"84","Chad Beebe","MIN","WR","10.3","1","10.3"
"85","Trey Burton","IND","TE","10.2","1","10.2"
"86","Cody Parkey","CLE","K","10.0","1","10.0"
"86","Joey Slye","CAR","K","10.0","1","10.0"
"86","Tennessee Titans","TEN","DST","10.0","1","10.0"
"86","Greg Zuerlein","DAL","K","10.0","1","10.0"
"86","Matt Gay","LAR","K","10.0","1","10.0"
"86","Nick Folk","NE","K","10.0","1","10.0"
"86","Stephen Gostkowski","TEN","K","10.0","1","10.0"
"86","Ka'imi Fairbairn","HOU","K","10.0","1","10.0"
"86","Dan Bailey","MIN","K","10.0","1","10.0"
"95","Chris Godwin","TB","WR","9.7","1","9.7"
"95","JuJu Smith-Schuster","PIT","WR","9.7","1","9.7"
"97","Joshua Kelley","LAC","RB","9.5","1","9.5"
"97","Mike Gesicki","MIA","TE","9.5","1","9.5"
"97","Nyheim Hines","IND","RB","9.5","1","9.5"
"100","Logan Thomas","WAS","TE","9.4","1","9.4"
"100","Bisi Johnson","MIN","WR","9.4","1","9.4"
"102","Benny Snell Jr.","PIT","RB","9.3","1","9.3"
"103","Terry McLaurin","WAS","WR","9.2","1","9.2"
"104","Alex Smith","WAS","QB","9.1","1","9.1"
"104","Nick Mullens","SF","QB","9.1","1","9.1"
"106","New York Jets","NYJ","DST","9.0","1","9.0"
"106","Los Angeles Chargers","LAC","DST","9.0","1","9.0"
"106","Aaron Jones","GB","RB","9.0","1","9.0"
"106","New York Giants","NYG","DST","9.0","1","9.0"
"106","Harrison Butker","KC","K","9.0","1","9.0"
"106","Aldrick Rosas","JAC","K","9.0","1","9.0"
"106","Cincinnati Bengals","CIN","DST","9.0","1","9.0"
"106","Seattle Seahawks","SEA","DST","9.0","1","9.0"
"114","Kyler Murray","ARI","QB","8.9","1","8.9"
"114","T.J. Hockenson","DET","TE","8.9","1","8.9"
"116","Robert Woods","LAR","WR","8.8","1","8.8"
"117","Trace McSorley","BAL","QB","8.7","1","8.7"
"118","Frank Gore","NYJ","RB","8.6","1","8.6"
"119","Brandin Cooks","HOU","WR","8.5","1","8.5"
"120","Allen Lazard","GB","WR","8.3","1","8.3"
"120","Raheem Mostert","SF","RB","8.3","1","8.3"
"122","Travis Kelce","KC","TE","8.2","1","8.2"
"122","Devin Singletary","BUF","RB","8.2","1","8.2"
"124","Arizona Cardinals","ARI","DST","8.0","1","8.0"
"124","Wil Lutz","NO","K","8.0","1","8.0"
"124","Baltimore Ravens","BAL","DST","8.0","1","8.0"
"127","Breshad Perriman","NYJ","WR","7.9","1","7.9"
"127","Mike Davis","CAR","RB","7.9","1","7.9"
"129","Kerryon Johnson","DET","RB","7.8","1","7.8"
"130","Curtis Samuel","CAR","WR","7.7","1","7.7"
"131","Marcedes Lewis","GB","TE","7.6","1","7.6"
"131","Tyler Eifert","JAC","TE","7.6","1","7.6"
"133","Cole Beasley","BUF","WR","7.3","1","7.3"
"133","Hunter Renfrow","LV","WR","7.3","1","7.3"
"133","Austin Hooper","CLE","TE","7.3","1","7.3"
"136","Brandon Allen","CIN","QB","7.1","1","7.1"
"137","Corey Davis","TEN","WR","7.0","1","7.0"
"137","Chris Boswell","PIT","K","7.0","1","7.0"
"137","Gus Edwards","BAL","RB","7.0","1","7.0"
"140","Sam Darnold","NYJ","QB","6.8","1","6.8"
"140","Zack Moss","BUF","RB","6.8","1","6.8"
"140","Kyle Rudolph","MIN","TE","6.8","1","6.8"
"140","Sterling Shepard","NYG","WR","6.8","1","6.8"
"144","Denzel Mims","NYJ","WR","6.7","1","6.7"
"144","Adam Shaheen","MIA","TE","6.7","1","6.7"
"144","Hunter Henry","LAC","TE","6.7","1","6.7"
"147","Brandon Powell","ATL","WR","6.4","1","6.4"
"148","Tyron Johnson","LAC","WR","6.3","1","6.3"
"149","Dawson Knox","BUF","TE","6.2","1","6.2"
"149","Kareem Hunt","CLE","RB","6.2","1","6.2"
"149","Dalvin Cook","MIN","RB","6.2","1","6.2"
"152","D.J. Moore","CAR","WR","6.1","1","6.1"
"153","Ryan Succop","TB","K","6.0","1","6.0"
"153","Cam Newton","NE","QB","6.0","1","6.0"
"153","Randy Bullock","CIN","K","6.0","1","6.0"
"153","DeAndre Washington","Multi","RB","6.0","1","6.0"
"153","Daniel Carlson","LV","K","6.0","1","6.0"
"153","Zane Gonzalez","ARI","K","6.0","1","6.0"
"153","Buffalo Bills","BUF","DST","6.0","1","6.0"
"160","Jordan Wilkins","IND","RB","5.7","1","5.7"
"160","Peyton Barber","WAS","RB","5.7","1","5.7"
"162","Brian Hill","ATL","RB","5.5","1","5.5"
"162","DeAndre Hopkins","ARI","WR","5.5","1","5.5"
"162","David Moore","SEA","WR","5.5","1","5.5"
"165","Eric Ebron","PIT","TE","5.4","1","5.4"
"165","Henry Ruggs III","LV","WR","5.4","1","5.4"
"165","Darnell Mooney","CHI","WR","5.4","1","5.4"
"165","Nelson Agholor","LV","WR","5.4","1","5.4"
"165","C.J. Prosise","HOU","RB","5.4","1","5.4"
"170","Alvin Kamara","NO","RB","5.2","1","5.2"
"170","Jakobi Meyers","NE","WR","5.2","1","5.2"
"170","Chase Claypool","PIT","WR","5.2","1","5.2"
"173","Robert Griffin III","BAL","QB","5.1","1","5.1"
"173","Michael Thomas","NO","WR","5.1","1","5.1"
"175","New England Patriots","NE","DST","5.0","1","5.0"
"175","Jared Goff","LAR","QB","5.0","1","5.0"
"175","Mason Crosby","GB","K","5.0","1","5.0"
"175","Cairo Santos","CHI","K","5.0","1","5.0"
"175","Minnesota Vikings","MIN","DST","5.0","1","5.0"
"175","Kansas City Chiefs","KC","DST","5.0","1","5.0"
"175","Brandon McManus","DEN","K","5.0","1","5.0"
"175","Royce Freeman","DEN","RB","5.0","1","5.0"
"175","Matt Prater","DET","K","5.0","1","5.0"
"184","Giovani Bernard","CIN","RB","4.9","1","4.9"
"185","Marvin Jones Jr.","DET","WR","4.8","1","4.8"
"185","Hayden Hurst","ATL","TE","4.8","1","4.8"
"187","Boston Scott","PHI","RB","4.7","1","4.7"
"187","Damien Harris","NE","RB","4.7","1","4.7"
"189","Equanimeous St. Brown","GB","WR","4.6","1","4.6"
"189","Diontae Johnson","PIT","WR","4.6","1","4.6"
"191","Keelan Cole Sr.","JAC","WR","4.4","1","4.4"
"192","Chase Edmonds","ARI","RB","4.3","1","4.3"
"193","Miles Sanders","PHI","RB","4.2","1","4.2"
"194","Michael Gallup","DAL","WR","4.1","1","4.1"
"194","Cooper Kupp","LAR","WR","4.1","1","4.1"
"196","Tampa Bay Buccaneers","TB","DST","4.0","1","4.0"
"196","Jacksonville Jaguars","JAC","DST","4.0","1","4.0"
"196","Justice Hill","BAL","RB","4.0","1","4.0"
"196","Jake Elliott","PHI","K","4.0","1","4.0"
"196","Denver Broncos","DEN","DST","4.0","1","4.0"
"196","Josh Reynolds","LAR","WR","4.0","1","4.0"
"202","Clyde Edwards-Helaire","KC","RB","3.9","1","3.9"
"202","Stefon Diggs","BUF","WR","3.9","1","3.9"
"204","Sammy Watkins","KC","WR","3.8","1","3.8"
"205","Laviska Shenault Jr.","JAC","WR","3.7","1","3.7"
"205","Keke Coutee","HOU","WR","3.7","1","3.7"
"207","Golden Tate","NYG","WR","3.6","1","3.6"
"207","Demarcus Robinson","KC","WR","3.6","1","3.6"
"209","Cameron Brate","TB","TE","3.4","1","3.4"
"209","Kendrick Bourne","SF","WR","3.4","1","3.4"
"209","Russell Gage","ATL","WR","3.4","1","3.4"
"212","Andy Isabella","ARI","WR","3.3","1","3.3"
"212","Jalen Guyton","LAC","WR","3.3","1","3.3"
"212","Damiere Byrd","NE","WR","3.3","1","3.3"
"212","Matt Breida","MIA","RB","3.3","1","3.3"
"216","Jimmy Graham","CHI","TE","3.2","1","3.2"
"216","Jerick McKinnon","SF","RB","3.2","1","3.2"
"216","Kyle Juszczyk","SF","RB","3.2","1","3.2"
"216","Le'Veon Bell","Multi","RB","3.2","1","3.2"
"220","Jamison Crowder","NYJ","WR","3.1","1","3.1"
"220","KhaDarel Hodge","CLE","WR","3.1","1","3.1"
"220","Melvin Gordon III","DEN","RB","3.1","1","3.1"
"223","Geoff Swaim","TEN","TE","3.0","1","3.0"
"223","Michael Badgley","LAC","K","3.0","1","3.0"
"223","Sergio Castillo","NYJ","K","3.0","1","3.0"
"226","Richie James Jr.","SF","WR","2.9","1","2.9"
"226","Carlos Hyde","SEA","RB","2.9","1","2.9"
"228","D'Onta Foreman","TEN","RB","2.8","1","2.8"
"228","Michael Pittman Jr.","IND","WR","2.8","1","2.8"
"228","Anthony Miller","CHI","WR","2.8","1","2.8"
"231","J.D. McKissic","WAS","RB","2.7","1","2.7"
"231","Quintez Cephus","DET","WR","2.7","1","2.7"
"233","Anthony McFarland Jr.","PIT","RB","2.6","1","2.6"
"233","Mike Williams","LAC","WR","2.6","1","2.6"
"235","Dalton Schultz","DAL","TE","2.4","1","2.4"
"235","Josh Jacobs","LV","RB","2.4","1","2.4"
"237","Zach Pascal","IND","WR","2.3","1","2.3"
"237","Darren Waller","LV","TE","2.3","1","2.3"
"237","Tyler Lockett","SEA","WR","2.3","1","2.3"
"237","Mecole Hardman","KC","WR","2.3","1","2.3"
"241","Tony Pollard","DAL","RB","2.2","1","2.2"
"242","CeeDee Lamb","DAL","WR","2.1","1","2.1"
"243","Phillip Lindsay","DEN","RB","2.0","1","2.0"
"243","Rodrigo Blankenship","IND","K","2.0","1","2.0"
"243","Jeremy McNichols","TEN","RB","2.0","1","2.0"
"243","Jeff Wilson Jr.","SF","RB","2.0","1","2.0"
"243","Justin Tucker","BAL","K","2.0","1","2.0"
"243","Drew Sample","CIN","TE","2.0","1","2.0"
"243","Philadelphia Eagles","PHI","DST","2.0","1","2.0"
"243","Leonard Fournette","TB","RB","2.0","1","2.0"
"243","Devin Duvernay","BAL","WR","2.0","1","2.0"
"252","Colt McCoy","NYG","QB","1.9","1","1.9"
"252","Durham Smythe","MIA","TE","1.9","1","1.9"
"252","Mo Alie-Cox","IND","TE","1.9","1","1.9"
"252","Nathan Peterman","LV","QB","1.9","1","1.9"
"252","Darrell Henderson","LAR","RB","1.9","1","1.9"
"252","Ezekiel Elliott","DAL","RB","1.9","1","1.9"
"252","Mack Hollins","MIA","WR","1.9","1","1.9"
"252","James Washington","PIT","WR","1.9","1","1.9"
"252","Christian Kirk","ARI","WR","1.9","1","1.9"
"261","Trenton Cannon","CAR","RB","1.8","1","1.8"
"261","Rodney Smith","CAR","RB","1.8","1","1.8"
"261","Jordan Reed","SF","TE","1.8","1","1.8"
"264","Christian Blake","ATL","WR","1.7","1","1.7"
"264","Dion Lewis","NYG","RB","1.7","1","1.7"
"264","James O'Shaughnessy","JAC","TE","1.7","1","1.7"
"264","Dan Arnold","ARI","TE","1.7","1","1.7"
"268","Derek Carr","LV","QB","1.6","1","1.6"
"268","Riley Ridley","CHI","WR","1.6","1","1.6"
"268","Travis Fulgham","PHI","WR","1.6","1","1.6"
"268","Tre'Quan Smith","NO","WR","1.6","1","1.6"
"268","Marvin Hall","Multi","WR","1.6","1","1.6"
"268","Gerald Everett","LAR","TE","1.6","1","1.6"
"268","Khari Blasingame","TEN","RB","1.6","1","1.6"
"275","Alshon Jeffery","PHI","WR","1.5","1","1.5"
"275","Bryan Edwards","LV","WR","1.5","1","1.5"
"275","Jakeem Grant Sr.","MIA","WR","1.5","1","1.5"
"275","Rashard Higgins","CLE","WR","1.5","1","1.5"
"275","Dontrelle Inman","WAS","WR","1.5","1","1.5"
"275","Tyler Boyd","CIN","WR","1.5","1","1.5"
"281","Noah Fant","DEN","TE","1.3","1","1.3"
"282","Trayveon Williams","CIN","RB","1.1","1","1.1"
"282","Stephen Carlson","CLE","TE","1.1","1","1.1"
"282","Jaeden Graham","ATL","TE","1.1","1","1.1"
"282","Jalen Reagor","PHI","WR","1.1","1","1.1"
"282","C.J. Board","NYG","WR","1.1","1","1.1"
"282","Olamide Zaccheaus","ATL","WR","1.1","1","1.1"
"282","Chris Manhertz","CAR","TE","1.1","1","1.1"
"282","Jacob Hollister","SEA","TE","1.1","1","1.1"
"282","Antonio Brown","TB","WR","1.1","1","1.1"
"291","Jesse James","DET","TE","1.0","1","1.0"
"291","Maxx Williams","ARI","TE","1.0","1","1.0"
"291","C.J. Ham","MIN","RB","1.0","1","1.0"
"291","Ryan Nall","CHI","RB","1.0","1","1.0"
"291","Dallas Cowboys","DAL","DST","1.0","1","1.0"
"296","Adam Trautman","NO","TE","0.8","1","0.8"
"296","Malcolm Perry","MIA","WR","0.8","1","0.8"
"296","Cole Kmet","CHI","TE","0.8","1","0.8"
"296","Cordarrelle Patterson","CHI","WR","0.8","1","0.8"
"296","Alfred Morris","NYG","RB","0.8","1","0.8"
"296","Steven Sims Jr.","WAS","WR","0.8","1","0.8"
"302","Antonio Callaway","MIA","WR","0.7","1","0.7"
"302","Jeff Smith","NYJ","WR","0.7","1","0.7"
"302","KeeSean Johnson","ARI","WR","0.7","1","0.7"
"305","Alexander Mattison","MIN","RB","0.6","1","0.6"
"305","Dwayne Washington","NO","RB","0.6","1","0.6"
"305","Corey Clement","PHI","RB","0.6","1","0.6"
"305","Jonathan Williams","DET","RB","0.6","1","0.6"
"305","Brandon Dillon","MIN","TE","0.6","1","0.6"
"305","Tyler Higbee","LAR","TE","0.6","1","0.6"
"311","Devontae Booker","LV","RB","0.5","1","0.5"
"311","Jace Sternberger","GB","TE","0.5","1","0.5"
"311","Tyler Conklin","MIN","TE","0.5","1","0.5"
"311","Cameron Batson","TEN","WR","0.5","1","0.5"
"311","Cethan Carter","CIN","TE","0.5","1","0.5"
"316","Emmanuel Sanders","NO","WR","0.4","1","0.4"
"316","Ty Johnson","Multi","RB","0.4","1","0.4"
"316","Tony Brooks-James","ATL","RB","0.4","1","0.4"
"316","Ian Thomas","CAR","TE","0.4","1","0.4"
"316","Jordan Akins","HOU","TE","0.4","1","0.4"
"321","Lee Smith","BUF","TE","0.3","1","0.3"
"321","Ross Dwelley","SF","TE","0.3","1","0.3"
"321","Greg Ward","PHI","WR","0.3","1","0.3"
"321","Zay Jones","LV","WR","0.3","1","0.3"
"321","DeMichael Harris","IND","WR","0.3","1","0.3"
"326","Jalen Hurts","PHI","QB","0.2","1","0.2"
"326","Samaje Perine","CIN","RB","0.2","1","0.2"
"326","Deon Yelder","KC","TE","0.2","1","0.2"
"329","John Hightower","PHI","WR","0.1","1","0.1"
"329","Troymaine Pope","LAC","RB","0.1","1","0.1"
"329","Gunner Olszewski","NE","WR","0.1","1","0.1"
"329","Josh Adams","NYJ","RB","0.1","1","0.1"
"333","Temarrick Hemingway","WAS","TE","0.0","1","0.0"
"333","Austin Carr","NO","WR","0.0","1","0.0"
"333","Matt Barkley","BUF","QB","0.0","1","0.0"
"333","Donovan Peoples-Jones","CLE","WR","0.0","1","0.0"
"333","Pharaoh Brown","HOU","TE","0.0","1","0.0"
"333","Marquez Callaway","NO","WR","0.0","1","0.0"
"333","Ty Long","LAC","K","0.0","1","0.0"
"333","Donald Parham Jr.","LAC","TE","0.0","1","0.0"
"333","Darrius Shepherd","GB","WR","0.0","1","0.0"
"333","Tyler Johnson","TB","WR","0.0","1","0.0"
"333","Deante Burton","DAL","WR","0.0","1","0.0"
"333","Taywan Taylor","CLE","WR","0.0","1","0.0"
"333","Eric Saubert","JAC","TE","0.0","1","0.0"
"333","Devine Ozigbo","JAC","RB","0.0","1","0.0"
"333","Trey Quinn","JAC","WR","0.0","1","0.0"
"333","Cleveland Browns","CLE","DST","0.0","1","0.0"
"333","Jamal Agnew","DET","WR","0.0","1","0.0"
"333","Donte Moncrief","NE","WR","0.0","1","0.0"
"333","Dez Bryant","BAL","WR","0.0","1","0.0"
"333","Detroit Lions","DET","DST","0.0","1","0.0"
"333","Troy Fumagalli","DEN","TE","0.0","1","0.0"
"333","Pharoh Cooper","CAR","WR","0.0","1","0.0"
"333","DeAndre Carter","Multi","WR","0.0","1","0.0"
"333","Derek Watt","PIT","RB","0.0","1","0.0"
"333","Daniel Brown","NYJ","TE","0.0","1","0.0"
"333","Tajae Sharpe","MIN","WR","0.0","1","0.0"
"333","D.J. Foster","ARI","RB","0.0","1","0.0"
"333","Ameer Abdullah","MIN","RB","0.0","1","0.0"
"333","Tim Patrick","DEN","WR","0.0","1","0.0"
"333","Trent Taylor","SF","WR","0.0","1","0.0"
"333","Noah Brown","DAL","WR","0.0","1","0.0"
"333","Kalif Raymond","TEN","WR","0.0","1","0.0"
"333","Chris Herndon IV","NYJ","TE","0.0","1","0.0"
"333","J.P. Holtz","CHI","TE","0.0","1","0.0"
"333","Anthony Firkser","TEN","TE","0.0","1","0.0"
"333","Jeremy Sprinkle","WAS","TE","0.0","1","0.0"
"333","Stephen Anderson","LAC","TE","0.0","1","0.0"
"333","Nick Vannett","DEN","TE","0.0","1","0.0"
"333","A.J. Green","CIN","WR","0.0","1","0.0"
"333","Andre Roberts","BUF","WR","0.0","1","0.0"
"333","Ben Ellefson","JAC","TE","0.0","1","0.0"
"333","Charlie Woerner","SF","TE","0.0","1","0.0"
"333","Kahale Warring","HOU","TE","0.0","1","0.0"
"333","Joe Reed","LAC","WR","0.0","1","0.0"
"333","James Proche","BAL","WR","0.0","1","0.0"
"333","Jared Cook","NO","TE","0.0","1","0.0"
"333","Jerry Jeudy","DEN","WR","0.0","1","0.0"
"333","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"333","Nsimba Webster","LAR","WR","0.0","1","0.0"
"333","Malik Taylor","GB","WR","0.0","1","0.0"
"333","Tim Boyle","GB","QB","0.0","1","0.0"
"333","Josh Hill","NO","TE","0.0","1","0.0"
"333","Lynn Bowden Jr.","MIA","WR","0.0","1","0.0"
"333","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"333","Nathan Cottrell","JAC","RB","0.0","1","0.0"
"333","Penny Hart","SEA","WR","0.0","1","0.0"
"333","Scotty Miller","TB","WR","0.0","1","0.0"
"333","Auden Tate","CIN","WR","0.0","1","0.0"
"333","Justin Watson","TB","WR","0.0","1","0.0"
"333","DaeSean Hamilton","DEN","WR","0.0","1","0.0"
"333","Luke Willson","Multi","TE","0.0","1","0.0"
"333","Ryan Griffin","NYJ","TE","0.0","1","0.0"
"333","Braxton Berrios","NYJ","WR","0.0","1","0.0"
"333","Demetrius Harris","CHI","TE","0.0","1","0.0"
"333","Keith Smith","ATL","RB","0.0","1","0.0"
"333","Jack Doyle","IND","TE","0.0","1","0.0"
"333","Senorise Perry","TEN","RB","0.0","1","0.0"
"333","Darius Slayton","NYG","WR","0.0","1","0.0"
"333","Ashton Dulin","IND","WR","0.0","1","0.0"
"333","Miles Boykin","BAL","WR","0.0","1","0.0"
"333","Taiwan Jones","BUF","RB","0.0","1","0.0"
"404","Cedrick Wilson","DAL","WR","-0.1","1","-0.1"
"404","Isaiah McKenzie","BUF","WR","-0.1","1","-0.1"
"404","Malcolm Brown","LAR","RB","-0.1","1","-0.1"
"407","N'Keal Harry","NE","WR","-0.2","1","-0.2"
"408","Alex Erickson","CIN","WR","-0.4","1","-0.4"
"408","Matt Schaub","ATL","QB","-0.4","1","-0.4"
"410","Logan Woodside","TEN","QB","-0.5","1","-0.5"
"411","Harrison Bryant","CLE","TE","-0.7","1","-0.7"
"412","Kendall Hinton","DEN","WR","-0.8","1","-0.8"
"412","KJ Hamler","DEN","WR","-0.8","1","-0.8"
"414","Las Vegas Raiders","LV","DST","-1.0","1","-1.0"
"415","Patrick Laird","MIA","RB","-1.1","1","-1.1"
"416","Ray-Ray McCloud","PIT","WR","-1.2","1","-1.2"
"417","Indianapolis Colts","IND","DST","-3.0","1","-3.0"
"418","Chicago Bears","CHI","DST","-4.0","1","-4.0"
""
""
