"Rank","Player","Team","Position","Points","Games","Avg"
"70","Miles Sanders","PHI","RB","11.2","1","11.2"
"71","Adam Thielen","MIN","WR","11.1","1","11.1"
"71","Adam Shaheen","MIA","TE","11.1","1","11.1"
"73","Matt Prater","DET","K","11.0","1","11.0"
"73","Chicago Bears","CHI","DST","11.0","1","11.0"
"73","Ben Roethlisberger","PIT","QB","11.0","1","11.0"
"73","Joey Slye","CAR","K","11.0","1","11.0"
"77","Marcus Johnson","IND","WR","10.8","1","10.8"
"78","Stefon Diggs","BUF","WR","10.6","1","10.6"
"79","Josh Reynolds","LAR","WR","10.5","1","10.5"
"79","Cole Beasley","BUF","WR","10.5","1","10.5"
"79","Kenny Golladay","DET","WR","10.5","1","10.5"
"82","Logan Thomas","WAS","TE","10.2","1","10.2"
"83","Darrel Williams","KC","RB","10.1","1","10.1"
"83","Aaron Jones","GB","RB","10.1","1","10.1"
"83","Tim Patrick","DEN","WR","10.1","1","10.1"
"83","Phillip Lindsay","DEN","RB","10.1","1","10.1"
"87","Robert Woods","LAR","WR","10.0","1","10.0"
"87","Ryan Succop","TB","K","10.0","1","10.0"
"89","Darius Slayton","NYG","WR","9.8","1","9.8"
"90","David Montgomery","CHI","RB","9.7","1","9.7"
"91","A.J. Green","CIN","WR","9.6","1","9.6"
"92","Mike Davis","CAR","RB","9.5","1","9.5"
"93","Nick Boyle","BAL","TE","9.3","1","9.3"
"93","D.J. Moore","CAR","WR","9.3","1","9.3"
"95","Darrell Henderson","LAR","RB","9.2","1","9.2"
"96","Giovani Bernard","CIN","RB","8.8","1","8.8"
"97","Gus Edwards","BAL","RB","8.6","1","8.6"
"98","J.D. McKissic","WAS","RB","8.4","1","8.4"
"99","Cam Sims","WAS","WR","8.2","1","8.2"
"100","Benny Snell Jr.","PIT","RB","8.1","1","8.1"
"101","Chris Boswell","PIT","K","8.0","1","8.0"
"101","Cole Kmet","CHI","TE","8.0","1","8.0"
"101","Graham Gano","NYG","K","8.0","1","8.0"
"101","Zane Gonzalez","ARI","K","8.0","1","8.0"
"101","Harrison Butker","KC","K","8.0","1","8.0"
"101","Rodrigo Blankenship","IND","K","8.0","1","8.0"
"107","Tyler Boyd","CIN","WR","7.9","1","7.9"
"108","Preston Williams","MIA","WR","7.8","1","7.8"
"109","Robby Anderson","CAR","WR","7.7","1","7.7"
"109","T.J. Hockenson","DET","TE","7.7","1","7.7"
"109","Randall Cobb","HOU","WR","7.7","1","7.7"
"112","Raheem Mostert","SF","RB","7.6","1","7.6"
"113","Irv Smith Jr.","MIN","TE","7.5","1","7.5"
"114","Terry McLaurin","WAS","WR","7.4","1","7.4"
"115","Baker Mayfield","CLE","QB","7.3","1","7.3"
"115","DeAndre Hopkins","ARI","WR","7.3","1","7.3"
"115","James White","NE","RB","7.3","1","7.3"
"115","Rashard Higgins","CLE","WR","7.3","1","7.3"
"119","Brandon Aiyuk","SF","WR","7.2","1","7.2"
"120","Robbie Gould","SF","K","7.0","1","7.0"
"120","Atlanta Falcons","ATL","DST","7.0","1","7.0"
"120","Frank Gore","NYJ","RB","7.0","1","7.0"
"120","Baltimore Ravens","BAL","DST","7.0","1","7.0"
"120","Nick Folk","NE","K","7.0","1","7.0"
"120","New England Patriots","NE","DST","7.0","1","7.0"
"120","Dustin Hopkins","WAS","K","7.0","1","7.0"
"127","Jack Doyle","IND","TE","6.9","1","6.9"
"127","Demarcus Robinson","KC","WR","6.9","1","6.9"
"129","Tyler Johnson","TB","WR","6.7","1","6.7"
"129","Todd Gurley II","ATL","RB","6.7","1","6.7"
"131","Russell Gage","ATL","WR","6.5","1","6.5"
"132","CeeDee Lamb","DAL","WR","6.4","1","6.4"
"132","Joe Flacco","NYJ","QB","6.4","1","6.4"
"132","Durham Smythe","MIA","TE","6.4","1","6.4"
"135","Jason Croom","PHI","TE","6.3","1","6.3"
"136","Jeremy McNichols","TEN","RB","6.2","1","6.2"
"136","Breshad Perriman","NYJ","WR","6.2","1","6.2"
"138","Davante Adams","GB","WR","6.1","1","6.1"
"139","Ka'imi Fairbairn","HOU","K","6.0","1","6.0"
"139","Tyler Bass","BUF","K","6.0","1","6.0"
"139","Jason Sanders","MIA","K","6.0","1","6.0"
"139","New York Jets","NYJ","DST","6.0","1","6.0"
"139","Detroit Lions","DET","DST","6.0","1","6.0"
"144","Aaron Rodgers","GB","QB","5.8","1","5.8"
"145","Kareem Hunt","CLE","RB","5.7","1","5.7"
"145","Marquise Brown","BAL","WR","5.7","1","5.7"
"145","Devonta Freeman","NYG","RB","5.7","1","5.7"
"148","Tyler Higbee","LAR","TE","5.6","1","5.6"
"149","Drew Lock","DEN","QB","5.5","1","5.5"
"149","Antonio Gibson","WAS","RB","5.5","1","5.5"
"151","Allen Robinson II","CHI","WR","5.3","1","5.3"
"152","Austin Hooper","CLE","TE","5.2","1","5.2"
"153","John Hightower","PHI","WR","5.0","1","5.0"
"153","Sam Sloman","Multi","K","5.0","1","5.0"
"155","Jamison Crowder","NYJ","WR","4.8","1","4.8"
"155","Jakeem Grant Sr.","MIA","WR","4.8","1","4.8"
"155","Chris Godwin","TB","WR","4.8","1","4.8"
"158","Kyle Rudolph","MIN","TE","4.7","1","4.7"
"159","Byron Pringle","KC","WR","4.6","1","4.6"
"160","Dontrelle Inman","WAS","WR","4.5","1","4.5"
"160","Albert Okwuegbunam","DEN","TE","4.5","1","4.5"
"160","D.J. Chark Jr.","JAC","WR","4.5","1","4.5"
"160","Devin Singletary","BUF","RB","4.5","1","4.5"
"164","Kendrick Bourne","SF","WR","4.4","1","4.4"
"165","Ke'Shawn Vaughn","TB","RB","4.2","1","4.2"
"165","Ty Johnson","Multi","RB","4.2","1","4.2"
"167","Mason Crosby","GB","K","4.0","1","4.0"
"167","Ezekiel Elliott","DAL","RB","4.0","1","4.0"
"167","Washington Football Team","WAS","DST","4.0","1","4.0"
"167","Cincinnati Bengals","CIN","DST","4.0","1","4.0"
"167","Stephen Gostkowski","TEN","K","4.0","1","4.0"
"167","Greg Zuerlein","DAL","K","4.0","1","4.0"
"167","Jonathan Brown","JAC","K","4.0","1","4.0"
"167","Tony Pollard","DAL","RB","4.0","1","4.0"
"167","Indianapolis Colts","IND","DST","4.0","1","4.0"
"167","Jarvis Landry","CLE","WR","4.0","1","4.0"
"177","Greg Ward","PHI","WR","3.9","1","3.9"
"178","Damiere Byrd","NE","WR","3.8","1","3.8"
"179","JaMycal Hasty","SF","RB","3.7","1","3.7"
"180","La'Mical Perine","NYJ","RB","3.6","1","3.6"
"180","Darnell Mooney","CHI","WR","3.6","1","3.6"
"182","Dalton Schultz","DAL","TE","3.5","1","3.5"
"182","DeVante Parker","MIA","WR","3.5","1","3.5"
"184","Jimmy Graham","CHI","TE","3.4","1","3.4"
"184","Jamaal Williams","GB","RB","3.4","1","3.4"
"186","Damien Harris","NE","RB","3.3","1","3.3"
"186","Zach Ertz","PHI","TE","3.3","1","3.3"
"188","Willie Snead IV","BAL","WR","3.2","1","3.2"
"188","Kalif Raymond","TEN","WR","3.2","1","3.2"
"188","Marquez Valdes-Scantling","GB","WR","3.2","1","3.2"
"188","Jerry Jeudy","DEN","WR","3.2","1","3.2"
"192","Richard Rodgers","PHI","TE","3.1","1","3.1"
"192","AJ Dillon","GB","RB","3.1","1","3.1"
"192","Danny Amendola","DET","WR","3.1","1","3.1"
"192","Devin Duvernay","BAL","WR","3.1","1","3.1"
"196","Royce Freeman","DEN","RB","3.0","1","3.0"
"196","Kansas City Chiefs","KC","DST","3.0","1","3.0"
"196","Alexander Mattison","MIN","RB","3.0","1","3.0"
"196","San Francisco 49ers","SF","DST","3.0","1","3.0"
"196","Buffalo Bills","BUF","DST","3.0","1","3.0"
"196","Evan Engram","NYG","TE","3.0","1","3.0"
"202","J.K. Dobbins","BAL","RB","2.9","1","2.9"
"202","Chase Edmonds","ARI","RB","2.9","1","2.9"
"202","Dontrell Hilliard","Multi","RB","2.9","1","2.9"
"202","DeMichael Harris","IND","WR","2.9","1","2.9"
"206","Pharaoh Brown","HOU","TE","2.8","1","2.8"
"206","Jerick McKinnon","SF","RB","2.8","1","2.8"
"208","Nyheim Hines","IND","RB","2.7","1","2.7"
"208","Trenton Cannon","CAR","RB","2.7","1","2.7"
"208","Gerald Everett","LAR","TE","2.7","1","2.7"
"211","Isaiah Wright","WAS","WR","2.6","1","2.6"
"211","Jalen Hurts","PHI","QB","2.6","1","2.6"
"213","Odell Beckham Jr.","CLE","WR","2.5","1","2.5"
"213","Robert Tonyan","GB","TE","2.5","1","2.5"
"213","Tyreek Hill","KC","WR","2.5","1","2.5"
"213","Ito Smith","ATL","RB","2.5","1","2.5"
"217","Julian Edelman","NE","WR","2.3","1","2.3"
"217","Michael Gallup","DAL","WR","2.3","1","2.3"
"219","Matt Breida","MIA","RB","2.2","1","2.2"
"219","Larry Fitzgerald","ARI","WR","2.2","1","2.2"
"219","Malcolm Brown","LAR","RB","2.2","1","2.2"
"222","Mark Andrews","BAL","TE","2.1","1","2.1"
"223","Carolina Panthers","CAR","DST","2.0","1","2.0"
"223","Houston Texans","HOU","DST","2.0","1","2.0"
"223","J.J. Arcega-Whiteside","PHI","WR","2.0","1","2.0"
"223","Mark Ingram II","BAL","RB","2.0","1","2.0"
"223","Nick Westbrook-Ikhine","TEN","WR","2.0","1","2.0"
"223","Kerryon Johnson","DET","RB","2.0","1","2.0"
"223","Philadelphia Eagles","PHI","DST","2.0","1","2.0"
"230","Ryan Izzo","NE","TE","1.8","1","1.8"
"230","Case Keenum","CLE","QB","1.8","1","1.8"
"230","Braxton Berrios","NYJ","WR","1.8","1","1.8"
"233","Darwin Thompson","KC","RB","1.7","1","1.7"
"233","Ryan Griffin","NYJ","TE","1.7","1","1.7"
"235","Darrius Shepherd","GB","WR","1.6","1","1.6"
"235","Isaiah Zuber","NE","WR","1.6","1","1.6"
"237","Kaden Smith","NYG","TE","1.5","1","1.5"
"237","Chris Thompson","JAC","RB","1.5","1","1.5"
"237","Noah Brown","DAL","WR","1.5","1","1.5"
"240","Brian Hill","ATL","RB","1.4","1","1.4"
"240","Rex Burkhead","NE","RB","1.4","1","1.4"
"242","Jonnu Smith","TEN","TE","1.3","1","1.3"
"242","Chad Beebe","MIN","WR","1.3","1","1.3"
"242","Cameron Batson","TEN","WR","1.3","1","1.3"
"242","Rico Dowdle","DAL","RB","1.3","1","1.3"
"242","Keith Kirkwood","CAR","WR","1.3","1","1.3"
"247","Laviska Shenault Jr.","JAC","WR","1.1","1","1.1"
"247","T.Y. Hilton","IND","WR","1.1","1","1.1"
"247","Duke Johnson Jr.","HOU","RB","1.1","1","1.1"
"247","Miles Boykin","BAL","WR","1.1","1","1.1"
"247","Golden Tate","NYG","WR","1.1","1","1.1"
"247","Harrison Bryant","CLE","TE","1.1","1","1.1"
"247","Cooper Kupp","LAR","WR","1.1","1","1.1"
"254","Dion Lewis","NYG","RB","1.0","1","1.0"
"254","Cedrick Wilson","DAL","WR","1.0","1","1.0"
"254","Jacksonville Jaguars","JAC","DST","1.0","1","1.0"
"254","Mike Evans","TB","WR","1.0","1","1.0"
"254","Geoff Swaim","TEN","TE","1.0","1","1.0"
"254","Mike Thomas","CIN","WR","1.0","1","1.0"
"254","Dan Bailey","MIN","K","1.0","1","1.0"
"254","Peyton Barber","WAS","RB","1.0","1","1.0"
"254","Cody Parkey","CLE","K","1.0","1","1.0"
"254","Cleveland Browns","CLE","DST","1.0","1","1.0"
"254","Zack Moss","BUF","RB","1.0","1","1.0"
"265","Cordarrelle Patterson","CHI","WR","0.9","1","0.9"
"265","Eric Ebron","PIT","TE","0.9","1","0.9"
"265","Diontae Spencer","DEN","WR","0.9","1","0.9"
"265","Ian Thomas","CAR","TE","0.9","1","0.9"
"265","Boston Scott","PHI","RB","0.9","1","0.9"
"270","Ameer Abdullah","MIN","RB","0.8","1","0.8"
"270","Trent Taylor","SF","WR","0.8","1","0.8"
"270","Anthony McFarland Jr.","PIT","RB","0.8","1","0.8"
"270","Anthony Miller","CHI","WR","0.8","1","0.8"
"270","Marvin Jones Jr.","DET","WR","0.8","1","0.8"
"270","Van Jefferson","LAR","WR","0.8","1","0.8"
"270","Jeff Smith","NYJ","WR","0.8","1","0.8"
"270","Kyle Juszczyk","SF","RB","0.8","1","0.8"
"270","C.J. Board","NYG","WR","0.8","1","0.8"
"279","Gabriel Davis","BUF","WR","0.7","1","0.7"
"279","Marvin Hall","Multi","WR","0.7","1","0.7"
"279","LeSean McCoy","TB","RB","0.7","1","0.7"
"279","Nick Vannett","DEN","TE","0.7","1","0.7"
"279","Tyler Kroft","BUF","TE","0.7","1","0.7"
"279","David Njoku","CLE","TE","0.7","1","0.7"
"285","Scotty Miller","TB","WR","0.6","1","0.6"
"285","JuJu Smith-Schuster","PIT","WR","0.6","1","0.6"
"285","Chris Conley","JAC","WR","0.6","1","0.6"
"285","Chris Manhertz","CAR","TE","0.6","1","0.6"
"289","Mike Boone","MIN","RB","0.5","1","0.5"
"289","Christian Blake","ATL","WR","0.5","1","0.5"
"291","Isaiah McKenzie","BUF","WR","0.4","1","0.4"
"291","Tua Tagovailoa","MIA","QB","0.4","1","0.4"
"293","Cameron Brate","TB","TE","0.3","1","0.3"
"293","Jesse James","DET","TE","0.3","1","0.3"
"293","Keith Smith","ATL","RB","0.3","1","0.3"
"296","Blaine Gabbert","TB","QB","0.2","1","0.2"
"296","Patrick Laird","MIA","RB","0.2","1","0.2"
"296","Nick Keizer","KC","TE","0.2","1","0.2"
"299","Darrell Daniels","ARI","TE","0.1","1","0.1"
"299","Austin Mack","NYG","WR","0.1","1","0.1"
"299","D'Ernest Johnson","CLE","RB","0.1","1","0.1"
"302","Tyler Davis","JAC","TE","0.0","1","0.0"
"302","Deon Yelder","KC","TE","0.0","1","0.0"
"302","Colin Thompson","CAR","TE","0.0","1","0.0"
"302","Sean McKeon","DAL","TE","0.0","1","0.0"
"302","Noah Togiai","IND","TE","0.0","1","0.0"
"302","Andrew Beck","DEN","TE","0.0","1","0.0"
"302","Tanner Hudson","TB","TE","0.0","1","0.0"
"302","Jordan Thomas","Multi","TE","0.0","1","0.0"
"302","Beau Brinkley","TEN","TE","0.0","1","0.0"
"302","Cyril Grayson Jr.","TB","WR","0.0","1","0.0"
"302","Lynn Bowden Jr.","MIA","WR","0.0","1","0.0"
"302","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"302","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"302","Mason Schreck","CIN","TE","0.0","1","0.0"
"302","Lee Smith","BUF","TE","0.0","1","0.0"
"302","Jonathan Ward","ARI","RB","0.0","1","0.0"
"302","Antonio Gandy-Golden","WAS","WR","0.0","1","0.0"
"302","Hakeem Butler","PHI","WR","0.0","1","0.0"
"302","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"302","Vyncint Smith","NYJ","WR","0.0","1","0.0"
"302","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"302","Deon Cain","PIT","WR","0.0","1","0.0"
"302","Taywan Taylor","CLE","WR","0.0","1","0.0"
"302","Justice Hill","BAL","RB","0.0","1","0.0"
"302","Gunner Olszewski","NE","WR","0.0","1","0.0"
"302","Rashod Berry","NE","TE","0.0","1","0.0"
"302","Isaac Nauta","DET","TE","0.0","1","0.0"
"302","Daniel Helm","SF","TE","0.0","1","0.0"
"302","Ricky Seals-Jones","KC","TE","0.0","1","0.0"
"302","Artavis Pierce","CHI","RB","0.0","1","0.0"
"302","Jeremy Cox","DEN","RB","0.0","1","0.0"
"302","Ben DiNucci","DAL","QB","0.0","1","0.0"
"302","Quez Watkins","PHI","WR","0.0","1","0.0"
"302","Kevin White","SF","WR","0.0","1","0.0"
"302","Donovan Peoples-Jones","CLE","WR","0.0","1","0.0"
"302","Evan Baylis","ARI","TE","0.0","1","0.0"
"302","Temarrick Hemingway","WAS","TE","0.0","1","0.0"
"302","C.J. Prosise","HOU","RB","0.0","1","0.0"
"302","Xavier Jones","LAR","RB","0.0","1","0.0"
"302","Luke Stocker","ATL","TE","0.0","1","0.0"
"302","Marcedes Lewis","GB","TE","0.0","1","0.0"
"302","Clark Harris","CIN","TE","0.0","1","0.0"
"302","Reggie Gilliam","BUF","RB","0.0","1","0.0"
"302","Jason Huntley","PHI","RB","0.0","1","0.0"
"302","Cam Akers","LAR","RB","0.0","1","0.0"
"302","Khari Blasingame","TEN","RB","0.0","1","0.0"
"302","Chandler Cox","MIA","RB","0.0","1","0.0"
"302","Jakob Johnson","NE","RB","0.0","1","0.0"
"302","Ryan Nall","CHI","RB","0.0","1","0.0"
"302","Bruce Miller","JAC","TE","0.0","1","0.0"
"302","Daniel Brown","NYJ","TE","0.0","1","0.0"
"302","Cethan Carter","CIN","TE","0.0","1","0.0"
"302","Jeremy Sprinkle","WAS","TE","0.0","1","0.0"
"302","Jake Butt","DEN","TE","0.0","1","0.0"
"302","J.P. Holtz","CHI","TE","0.0","1","0.0"
"302","Tyler Eifert","JAC","TE","0.0","1","0.0"
"302","James O'Shaughnessy","JAC","TE","0.0","1","0.0"
"302","Blake Bell","DAL","TE","0.0","1","0.0"
"302","Demetrius Harris","CHI","TE","0.0","1","0.0"
"302","Vance McDonald","PIT","TE","0.0","1","0.0"
"302","Levine Toilolo","NYG","TE","0.0","1","0.0"
"302","Jaylen Samuels","PIT","RB","0.0","1","0.0"
"302","Dan Arnold","ARI","TE","0.0","1","0.0"
"302","John Lovett","GB","QB","0.0","1","0.0"
"302","Jake Elliott","PHI","K","0.0","1","0.0"
"302","Taiwan Jones","BUF","RB","0.0","1","0.0"
"302","Sam Ficken","NYJ","K","0.0","1","0.0"
"302","Tim Boyle","GB","QB","0.0","1","0.0"
"302","Patrick Ricard","BAL","RB","0.0","1","0.0"
"302","Alex Armah","CAR","RB","0.0","1","0.0"
"302","Corey Clement","PHI","RB","0.0","1","0.0"
"302","Samaje Perine","CIN","RB","0.0","1","0.0"
"302","Wayne Gallman","NYG","RB","0.0","1","0.0"
"302","C.J. Ham","MIN","RB","0.0","1","0.0"
"302","Derek Watt","PIT","RB","0.0","1","0.0"
"302","Andy Janovich","CLE","RB","0.0","1","0.0"
"302","Johnny Mundt","LAR","TE","0.0","1","0.0"
"302","DaeSean Hamilton","DEN","WR","0.0","1","0.0"
"302","Collin Johnson","JAC","WR","0.0","1","0.0"
"302","N'Keal Harry","NE","WR","0.0","1","0.0"
"302","Trent Sherfield","ARI","WR","0.0","1","0.0"
"302","Brandon Powell","ATL","WR","0.0","1","0.0"
"302","Justin Watson","TB","WR","0.0","1","0.0"
"302","Ray-Ray McCloud","PIT","WR","0.0","1","0.0"
"302","Javon Wims","CHI","WR","0.0","1","0.0"
"302","Richie James Jr.","SF","WR","0.0","1","0.0"
"302","Minnesota Vikings","MIN","DST","0.0","1","0.0"
"302","Brandon Zylstra","CAR","WR","0.0","1","0.0"
"302","Marcus Kemp","Multi","WR","0.0","1","0.0"
"302","Andy Isabella","ARI","WR","0.0","1","0.0"
"302","Mecole Hardman","KC","WR","0.0","1","0.0"
"302","Mike Gesicki","MIA","TE","0.0","1","0.0"
"302","Dan Chisena","MIN","WR","0.0","1","0.0"
"302","Tyrie Cleveland","DEN","WR","0.0","1","0.0"
"302","James Proche","BAL","WR","0.0","1","0.0"
"302","Nsimba Webster","LAR","WR","0.0","1","0.0"
"302","Olamide Zaccheaus","ATL","WR","0.0","1","0.0"
"302","Malik Taylor","GB","WR","0.0","1","0.0"
"302","Bisi Johnson","MIN","WR","0.0","1","0.0"
"302","Ashton Dulin","IND","WR","0.0","1","0.0"
"302","Ted Ginn Jr.","CHI","WR","0.0","1","0.0"
"302","Matthew Slater","NE","WR","0.0","1","0.0"
"302","Charlie Woerner","SF","TE","0.0","1","0.0"
"302","Devin Asiasi","NE","TE","0.0","1","0.0"
"302","Stephen Carlson","CLE","TE","0.0","1","0.0"
"302","Jace Sternberger","GB","TE","0.0","1","0.0"
"302","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"302","Drew Sample","CIN","TE","0.0","1","0.0"
"302","Jaeden Graham","ATL","TE","0.0","1","0.0"
"302","Ross Dwelley","SF","TE","0.0","1","0.0"
"302","Tyler Conklin","MIN","TE","0.0","1","0.0"
"302","Chris Herndon IV","NYJ","TE","0.0","1","0.0"
"302","Andre Roberts","BUF","WR","0.0","1","0.0"
"302","Mack Hollins","MIA","WR","0.0","1","0.0"
"302","Isaiah Ford","MIA","WR","0.0","1","0.0"
"302","John Ross","CIN","WR","0.0","1","0.0"
"302","Jaydon Mickens","TB","WR","0.0","1","0.0"
"302","Alex Erickson","CIN","WR","0.0","1","0.0"
"302","Pharoh Cooper","CAR","WR","0.0","1","0.0"
"302","DeAndre Carter","Multi","WR","0.0","1","0.0"
"302","Seth Roberts","CAR","WR","0.0","1","0.0"
"302","John Brown","BUF","WR","0.0","1","0.0"
"302","Los Angeles Rams","LAR","DST","0.0","1","0.0"
"302","Kenny Stills","HOU","WR","0.0","1","0.0"
"426","Jordan Wilkins","IND","RB","-0.1","1","-0.1"
"426","Mason Rudolph","PIT","QB","-0.1","1","-0.1"
"428","Green Bay Packers","GB","DST","-1.0","1","-1.0"
"429","Tennessee Titans","TEN","DST","-2.0","1","-2.0"
"430","Dallas Cowboys","DAL","DST","-3.0","1","-3.0"
""
""
