"Rank","Player","Team","Position","Points","Games","Avg"
"299","Mike Boone","DEN","RB","0.8","1","0.8"
"299","Jalen Richard","LV","RB","0.8","1","0.8"
"299","Phillip Dorsett II","Multi","WR","0.8","1","0.8"
"299","Jaret Patterson","WAS","RB","0.8","1","0.8"
"303","Josh Oliver","BAL","TE","0.7","1","0.7"
"303","Brandon Bolden","NE","RB","0.7","1","0.7"
"303","Joshua Kelley","LAC","RB","0.7","1","0.7"
"306","Freddie Swain","SEA","WR","0.6","1","0.6"
"306","Kenneth Gainwell","PHI","RB","0.6","1","0.6"
"306","David Johnson","HOU","RB","0.6","1","0.6"
"309","Stephen Anderson","LAC","TE","0.4","1","0.4"
"310","Royce Freeman","Multi","RB","0.3","1","0.3"
"311","Case Keenum","CLE","QB","0.2","1","0.2"
"312","Adam Humphries","WAS","WR","0.1","1","0.1"
"313","Tavon Austin","JAC","WR","0.0","1","0.0"
"313","Jeremy Sprinkle","DAL","TE","0.0","1","0.0"
"313","Tylan Wallace","BAL","WR","0.0","1","0.0"
"313","JJ Molson","FA","K","0.0","1","0.0"
"313","Tyrie Cleveland","DEN","WR","0.0","1","0.0"
"313","Dax Milne","WAS","WR","0.0","1","0.0"
"313","Marcus Johnson","TEN","WR","0.0","1","0.0"
"313","Kellen Mond","MIN","QB","0.0","1","0.0"
"313","Malik Turner","DAL","WR","0.0","1","0.0"
"313","Damion Ratley","FA","WR","0.0","1","0.0"
"313","Artavis Pierce","CHI","RB","0.0","1","0.0"
"313","Chris Myarick","NYG","TE","0.0","1","0.0"
"313","Hunter Long","MIA","TE","0.0","1","0.0"
"313","Allen Hurns","FA","WR","0.0","1","0.0"
"313","Isaiah Ford","MIA","WR","0.0","1","0.0"
"313","John Ross","NYG","WR","0.0","1","0.0"
"313","Trenton Irwin","CIN","WR","0.0","1","0.0"
"313","Jesper Horsted","CHI","TE","0.0","1","0.0"
"313","Tyler Davis","GB","TE","0.0","1","0.0"
"313","KJ Hill Jr.","LAC","WR","0.0","1","0.0"
"313","Ameer Abdullah","Multi","RB","0.0","1","0.0"
"313","Rex Burkhead","HOU","RB","0.0","1","0.0"
"313","Khari Blasingame","TEN","RB","0.0","1","0.0"
"313","Saquon Barkley","NYG","RB","0.0","1","0.0"
"313","Gary Brightwell","NYG","RB","0.0","1","0.0"
"313","Marcus Kemp","KC","WR","0.0","1","0.0"
"313","Jalen Reagor","PHI","WR","0.0","1","0.0"
"313","Jack Doyle","IND","TE","0.0","1","0.0"
"313","Demetrius Harris","ARI","TE","0.0","1","0.0"
"313","Darrell Daniels","ARI","TE","0.0","1","0.0"
"313","Jake Funk","LAR","RB","0.0","1","0.0"
"313","Tristan Vizcaino","LAC","K","0.0","1","0.0"
"313","Ty Long","LAC","K","0.0","1","0.0"
"313","Michael Burton","KC","RB","0.0","1","0.0"
"313","Alec Ingold","LV","RB","0.0","1","0.0"
"313","Derek Watt","PIT","RB","0.0","1","0.0"
"313","Benny Snell Jr.","PIT","RB","0.0","1","0.0"
"313","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"313","Carlos Hyde","JAC","RB","0.0","1","0.0"
"313","Kylin Hill","GB","RB","0.0","1","0.0"
"313","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"313","Rashard Higgins","CLE","WR","0.0","1","0.0"
"313","Tutu Atwell","LAR","WR","0.0","1","0.0"
"313","Laquon Treadwell","JAC","WR","0.0","1","0.0"
"313","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"313","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"313","Jake Kumerow","BUF","WR","0.0","1","0.0"
"313","James Proche II","BAL","WR","0.0","1","0.0"
"313","Ben Skowronek","LAR","WR","0.0","1","0.0"
"313","Cameron Batson","TEN","WR","0.0","1","0.0"
"313","Jacob Hollister","JAC","TE","0.0","1","0.0"
"313","Drew Sample","CIN","TE","0.0","1","0.0"
"313","Cullen Gillaspia","NYG","RB","0.0","1","0.0"
"313","C.J. Board","NYG","WR","0.0","1","0.0"
"313","Willie Snead IV","Multi","WR","0.0","1","0.0"
"313","Zach Pascal","IND","WR","0.0","1","0.0"
"313","Reggie Gilliam","BUF","RB","0.0","1","0.0"
"313","Gunner Olszewski","NE","WR","0.0","1","0.0"
"313","Jakeem Grant Sr.","Multi","WR","0.0","1","0.0"
"313","Damiere Byrd","CHI","WR","0.0","1","0.0"
"313","Diontae Spencer","DEN","WR","0.0","1","0.0"
"313","Andre Roberts","Multi","WR","0.0","1","0.0"
"313","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"313","DeAndre Carter","WAS","WR","0.0","1","0.0"
"377","Colt McCoy","ARI","QB","-0.3","1","-0.3"
"378","John Wolford","LAR","QB","-1.1","1","-1.1"
"379","Cleveland Browns","CLE","DST","-2.0","1","-2.0"
""
""
