"Rank","Player","Team","Position","Points","Games","Avg"
"43","Carson Wentz","IND","QB","18.3","1","18.3"
"46","Mike Williams","LAC","WR","18.2","1","18.2"
"47","Lamar Jackson","BAL","QB","18.0","1","18.0"
"48","Dalvin Cook","MIN","RB","17.4","1","17.4"
"49","Josh Allen","BUF","QB","17.2","1","17.2"
"49","Tua Tagovailoa","MIA","QB","17.2","1","17.2"
"51","Jarvis Landry","CLE","WR","16.9","1","16.9"
"51","Ty'Son Williams","BAL","RB","16.9","1","16.9"
"53","Alvin Kamara","NO","RB","16.6","1","16.6"
"54","Josh Jacobs","LV","RB","16.5","1","16.5"
"55","Elijah Mitchell","SF","RB","16.4","1","16.4"
"55","Marquise Brown","BAL","WR","16.4","1","16.4"
"57","Marvin Jones Jr.","JAC","WR","16.2","1","16.2"
"58","DeVonta Smith","PHI","WR","16.1","1","16.1"
"58","DJ Chark Jr.","JAC","WR","16.1","1","16.1"
"60","Arizona Cardinals","ARI","DST","16.0","1","16.0"
"61","Nelson Agholor","NE","WR","15.7","1","15.7"
"61","Brandin Cooks","HOU","WR","15.7","1","15.7"
"63","Kareem Hunt","CLE","RB","15.6","1","15.6"
"63","Juwan Johnson","NO","TE","15.6","1","15.6"
"65","Miles Sanders","PHI","RB","15.3","1","15.3"
"66","Mac Jones","NE","QB","15.2","1","15.2"
"66","Ryan Tannehill","TEN","QB","15.2","1","15.2"
"66","Darrell Henderson Jr.","LAR","RB","15.2","1","15.2"
"69","Van Jefferson","LAR","WR","15.0","1","15.0"
"69","New Orleans Saints","NO","DST","15.0","1","15.0"
"71","Jimmy Garoppolo","SF","QB","14.8","1","14.8"
"72","Jonathan Taylor","IND","RB","14.6","1","14.6"
"73","Mark Ingram II","Multi","RB","14.5","1","14.5"
"73","Keenan Allen","LAC","WR","14.5","1","14.5"
"75","Justin Herbert","LAC","QB","14.4","1","14.4"
"76","Deonte Harty","NO","WR","14.2","1","14.2"
"77","Jaylen Waddle","MIA","WR","14.1","1","14.1"
"78","DK Metcalf","SEA","WR","14.0","1","14.0"
"78","Pittsburgh Steelers","PIT","DST","14.0","1","14.0"
"78","Robbie Gould","SF","K","14.0","1","14.0"
"78","Joey Slye","Multi","K","14.0","1","14.0"
"82","Jalen Reagor","PHI","WR","13.9","1","13.9"
"83","Tee Higgins","CIN","WR","13.8","1","13.8"
"84","Baker Mayfield","CLE","QB","13.6","1","13.6"
"85","A.J. Brown","TEN","WR","12.9","1","12.9"
"86","Chase Edmonds","ARI","RB","12.6","1","12.6"
"87","DJ Moore","CAR","WR","12.4","1","12.4"
"88","Dallas Goedert","PHI","TE","12.2","1","12.2"
"88","Robbie Anderson","CAR","WR","12.2","1","12.2"
"90","Diontae Johnson","PIT","WR","12.1","1","12.1"
"91","Greg Zuerlein","DAL","K","12.0","1","12.0"
"91","Chris Boswell","PIT","K","12.0","1","12.0"
"91","Dustin Hopkins","Multi","K","12.0","1","12.0"
"91","Matt Gay","LAR","K","12.0","1","12.0"
"91","Ben Roethlisberger","PIT","QB","12.0","1","12.0"
"96","Danny Amendola","HOU","WR","11.9","1","11.9"
"96","Tim Patrick","DEN","WR","11.9","1","11.9"
"98","Austin Ekeler","LAC","RB","11.7","1","11.7"
"99","Zay Jones","LV","WR","11.6","1","11.6"
"99","Sammy Watkins","BAL","WR","11.6","1","11.6"
"101","Stefon Diggs","BUF","WR","11.4","1","11.4"
"102","Kenneth Gainwell","PHI","RB","11.3","1","11.3"
"103","Nyheim Hines","IND","RB","11.2","1","11.2"
"103","Chris Carson","SEA","RB","11.2","1","11.2"
"105","K.J. Osborn","MIN","WR","11.1","1","11.1"
"106","Daniel Carlson","LV","K","11.0","1","11.0"
"106","Nick Folk","NE","K","11.0","1","11.0"
"106","Gabriel Davis","BUF","WR","11.0","1","11.0"
"106","Evan McPherson","CIN","K","11.0","1","11.0"
"106","Tyler Bass","BUF","K","11.0","1","11.0"
"106","Justin Tucker","BAL","K","11.0","1","11.0"
"112","Robert Woods","LAR","WR","10.9","1","10.9"
"113","Quintez Cephus","DET","WR","10.7","1","10.7"
"113","Damien Harris","NE","RB","10.7","1","10.7"
"115","Taylor Heinicke","WAS","QB","10.6","1","10.6"
"116","Logan Thomas","WAS","TE","10.5","1","10.5"
"117","Antonio Gibson","WAS","RB","10.3","1","10.3"
"117","David Johnson","HOU","RB","10.3","1","10.3"
"119","Jerry Jeudy","DEN","WR","10.2","1","10.2"
"120","DeVante Parker","MIA","WR","10.1","1","10.1"
"120","Bryan Edwards","LV","WR","10.1","1","10.1"
"120","Myles Gaskin","MIA","RB","10.1","1","10.1"
"120","Anthony Schwartz","CLE","WR","10.1","1","10.1"
"124","Philadelphia Eagles","PHI","DST","10.0","1","10.0"
"124","San Francisco 49ers","SF","DST","10.0","1","10.0"
"124","Hunter Renfrow","LV","WR","10.0","1","10.0"
"124","Cole Beasley","BUF","WR","10.0","1","10.0"
"124","Harrison Butker","KC","K","10.0","1","10.0"
"124","Justin Jefferson","MIN","WR","10.0","1","10.0"
"130","George Kittle","SF","TE","9.8","1","9.8"
"131","Kenyan Drake","LV","RB","9.5","1","9.5"
"131","Devin Singletary","BUF","RB","9.5","1","9.5"
"133","Laviska Shenault Jr.","JAC","WR","9.4","1","9.4"
"134","Tyler Higbee","LAR","TE","9.3","1","9.3"
"134","Trent Sherfield","SF","WR","9.3","1","9.3"
"136","Noah Fant","DEN","TE","9.2","1","9.2"
"136","Derrick Henry","TEN","RB","9.2","1","9.2"
"138","David Njoku","CLE","TE","9.1","1","9.1"
"138","James White","NE","RB","9.1","1","9.1"
"140","Brandon McManus","DEN","K","9.0","1","9.0"
"140","Gerald Everett","SEA","TE","9.0","1","9.0"
"140","Aldrick Rosas","Multi","K","9.0","1","9.0"
"140","Carolina Panthers","CAR","DST","9.0","1","9.0"
"144","Rondale Moore","ARI","WR","8.8","1","8.8"
"144","Latavius Murray","BAL","RB","8.8","1","8.8"
"146","Mike Davis","ATL","RB","8.7","1","8.7"
"146","Clyde Edwards-Helaire","KC","RB","8.7","1","8.7"
"146","Pharaoh Brown","HOU","TE","8.7","1","8.7"
"146","Chris Manhertz","JAC","TE","8.7","1","8.7"
"150","Chase Claypool","PIT","WR","8.5","1","8.5"
"150","Phillip Lindsay","Multi","RB","8.5","1","8.5"
"152","Kenny Golladay","NYG","WR","8.4","1","8.4"
"152","Leonard Fournette","TB","RB","8.4","1","8.4"
"154","JaMycal Hasty","SF","RB","8.3","1","8.3"
"155","Chester Rogers","TEN","WR","8.2","1","8.2"
"155","Terry McLaurin","WAS","WR","8.2","1","8.2"
"157","Davante Adams","GB","WR","8.1","1","8.1"
"157","Jared Cook","LAC","TE","8.1","1","8.1"
"159","Los Angeles Rams","LAR","DST","8.0","1","8.0"
"159","Denver Broncos","DEN","DST","8.0","1","8.0"
"159","Tristan Vizcaino","LAC","K","8.0","1","8.0"
"159","Darius Slayton","NYG","WR","8.0","1","8.0"
"159","Greg Joseph","MIN","K","8.0","1","8.0"
"159","Matt Prater","ARI","K","8.0","1","8.0"
"165","James O'Shaughnessy","JAC","TE","7.8","1","7.8"
"166","Cordarrelle Patterson","ATL","RB","7.7","1","7.7"
"167","Braxton Berrios","NYJ","WR","7.6","1","7.6"
"167","Calvin Ridley","ATL","WR","7.6","1","7.6"
"169","Chris Hogan","NO","WR","7.5","1","7.5"
"169","Dalton Schultz","DAL","TE","7.5","1","7.5"
"171","Kalif Raymond","DET","WR","7.4","1","7.4"
"171","Matt Ryan","ATL","QB","7.4","1","7.4"
"171","Jakobi Meyers","NE","WR","7.4","1","7.4"
"174","Jonnu Smith","NE","TE","7.3","1","7.3"
"175","JuJu Smith-Schuster","PIT","WR","7.2","1","7.2"
"175","Emmanuel Sanders","BUF","WR","7.2","1","7.2"
"177","Albert Okwuegbunam","DEN","TE","7.1","1","7.1"
"178","Dallas Cowboys","DAL","DST","7.0","1","7.0"
"178","Ryan Santoso","Multi","K","7.0","1","7.0"
"178","Houston Texans","HOU","DST","7.0","1","7.0"
"178","Ryan Succop","TB","K","7.0","1","7.0"
"178","Las Vegas Raiders","LV","DST","7.0","1","7.0"
"178","Jake Elliott","PHI","K","7.0","1","7.0"
"184","James Robinson","JAC","RB","6.9","1","6.9"
"185","Carlos Hyde","JAC","RB","6.8","1","6.8"
"186","Justin Fields","CHI","QB","6.7","1","6.7"
"186","Cole Kmet","CHI","TE","6.7","1","6.7"
"188","Allen Robinson II","CHI","WR","6.5","1","6.5"
"188","Andy Dalton","CHI","QB","6.5","1","6.5"
"190","Jalen Guyton","LAC","WR","6.4","1","6.4"
"191","Marquise Goodwin","CHI","WR","6.3","1","6.3"
"191","Tony Pollard","DAL","RB","6.3","1","6.3"
"193","Tyler Conklin","MIN","TE","6.1","1","6.1"
"193","Dawson Knox","BUF","TE","6.1","1","6.1"
"195","Damien Williams","CHI","RB","6.0","1","6.0"
"195","Younghoe Koo","ATL","K","6.0","1","6.0"
"195","Austin Seibert","DET","K","6.0","1","6.0"
"195","Jason Sanders","MIA","K","6.0","1","6.0"
"195","Miami Dolphins","MIA","DST","6.0","1","6.0"
"195","Seattle Seahawks","SEA","DST","6.0","1","6.0"
"201","Tony Jones Jr.","NO","RB","5.8","1","5.8"
"202","Henry Ruggs III","LV","WR","5.6","1","5.6"
"202","Michael Gallup","DAL","WR","5.6","1","5.6"
"202","KJ Hamler","DEN","WR","5.6","1","5.6"
"205","Najee Harris","PIT","RB","5.4","1","5.4"
"206","James Conner","ARI","RB","5.3","1","5.3"
"207","Will Dissly","SEA","TE","5.2","1","5.2"
"208","Darnell Mooney","CHI","WR","5.1","1","5.1"
"208","Kyle Pitts","ATL","TE","5.1","1","5.1"
"210","New England Patriots","NE","DST","5.0","1","5.0"
"210","Washington Commanders","WAS","DST","5.0","1","5.0"
"210","Kansas City Chiefs","KC","DST","5.0","1","5.0"
"210","Cincinnati Bengals","CIN","DST","5.0","1","5.0"
"210","Minnesota Vikings","MIN","DST","5.0","1","5.0"
"215","Ezekiel Elliott","DAL","RB","4.9","1","4.9"
"216","Hayden Hurst","ATL","TE","4.8","1","4.8"
"216","Jeremy McNichols","TEN","RB","4.8","1","4.8"
"218","Tyler Boyd","CIN","WR","4.7","1","4.7"
"219","Hunter Henry","NE","TE","4.6","1","4.6"
"219","Javonte Williams","DEN","RB","4.6","1","4.6"
"219","Keith Smith","ATL","RB","4.6","1","4.6"
"222","Denzel Mims","NYJ","WR","4.5","1","4.5"
"222","KJ Hill Jr.","LAC","WR","4.5","1","4.5"
"222","C.J. Uzomah","CIN","TE","4.5","1","4.5"
"225","Michael Pittman Jr.","IND","WR","4.4","1","4.4"
"225","Zach Ertz","Multi","TE","4.4","1","4.4"
"225","Julio Jones","TEN","WR","4.4","1","4.4"
"225","Trey Lance","SF","QB","4.4","1","4.4"
"229","Austin Hooper","CLE","TE","4.2","1","4.2"
"229","Alec Ingold","LV","RB","4.2","1","4.2"
"231","Tyler Kroft","NYJ","TE","4.1","1","4.1"
"231","Terrace Marshall Jr.","CAR","WR","4.1","1","4.1"
"233","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"233","New York Jets","NYJ","DST","4.0","1","4.0"
"233","New York Giants","NYG","DST","4.0","1","4.0"
"233","Rodrigo Blankenship","IND","K","4.0","1","4.0"
"233","Indianapolis Colts","IND","DST","4.0","1","4.0"
"233","Jason Myers","SEA","K","4.0","1","4.0"
"233","Baltimore Ravens","BAL","DST","4.0","1","4.0"
"240","Mike Evans","TB","WR","3.9","1","3.9"
"240","Cedrick Wilson Jr.","DAL","WR","3.9","1","3.9"
"242","Randall Cobb","GB","WR","3.8","1","3.8"
"242","Salvon Ahmed","MIA","RB","3.8","1","3.8"
"242","Quez Watkins","PHI","WR","3.8","1","3.8"
"245","Ryan Griffin","NYJ","TE","3.7","1","3.7"
"245","Chris Conley","HOU","WR","3.7","1","3.7"
"247","Mike Strachan","IND","WR","3.6","1","3.6"
"247","Jack Doyle","IND","TE","3.6","1","3.6"
"249","Blake Jarwin","DAL","TE","3.5","1","3.5"
"249","Mark Andrews","BAL","TE","3.5","1","3.5"
"249","A.J. Green","ARI","WR","3.5","1","3.5"
"252","Mecole Hardman","KC","WR","3.4","1","3.4"
"252","Damiere Byrd","CHI","WR","3.4","1","3.4"
"252","Anthony Firkser","TEN","TE","3.4","1","3.4"
"252","Trinity Benson","DET","WR","3.4","1","3.4"
"252","Samaje Perine","CIN","RB","3.4","1","3.4"
"257","Aaron Rodgers","GB","QB","3.3","1","3.3"
"257","Amon-Ra St. Brown","DET","WR","3.3","1","3.3"
"257","Adam Trautman","NO","TE","3.3","1","3.3"
"257","Dee Eskridge","SEA","WR","3.3","1","3.3"
"261","Aaron Jones","GB","RB","3.2","1","3.2"
"261","Saquon Barkley","NYG","RB","3.2","1","3.2"
"261","Marquez Valdes-Scantling","GB","WR","3.2","1","3.2"
"264","Ty Johnson","NYJ","RB","3.1","1","3.1"
"264","DeSean Jackson","Multi","WR","3.1","1","3.1"
"264","AJ Dillon","GB","RB","3.1","1","3.1"
"264","Marcus Mariota","LV","QB","3.1","1","3.1"
"268","Josh Lambo","JAC","K","3.0","1","3.0"
"268","Chase McLaughlin","CLE","K","3.0","1","3.0"
"268","Buffalo Bills","BUF","DST","3.0","1","3.0"
"268","Mason Crosby","GB","K","3.0","1","3.0"
"272","Ameer Abdullah","Multi","RB","2.9","1","2.9"
"272","Parris Campbell","IND","WR","2.9","1","2.9"
"272","Pat Freiermuth","PIT","TE","2.9","1","2.9"
"275","Larry Rountree III","LAC","RB","2.7","1","2.7"
"276","Allen Lazard","GB","WR","2.6","1","2.6"
"277","Michael Carter","NYJ","RB","2.5","1","2.5"
"277","Patrick Ricard","BAL","RB","2.5","1","2.5"
"279","Tyrell Williams","DET","WR","2.4","1","2.4"
"279","Tevin Coleman","NYJ","RB","2.4","1","2.4"
"279","Malik Taylor","GB","WR","2.4","1","2.4"
"279","Eric Ebron","PIT","TE","2.4","1","2.4"
"279","Amari Rodgers","GB","WR","2.4","1","2.4"
"279","Marcedes Lewis","GB","TE","2.4","1","2.4"
"285","Ian Thomas","CAR","TE","2.2","1","2.2"
"285","Harrison Bryant","CLE","TE","2.2","1","2.2"
"285","Giovani Bernard","TB","RB","2.2","1","2.2"
"285","Joshua Palmer","LAC","WR","2.2","1","2.2"
"285","Kendrick Bourne","NE","WR","2.2","1","2.2"
"285","Cam Sims","WAS","WR","2.2","1","2.2"
"291","Adam Humphries","WAS","WR","2.0","1","2.0"
"291","James Washington","PIT","WR","2.0","1","2.0"
"291","Cairo Santos","CHI","K","2.0","1","2.0"
"291","Raheem Mostert","SF","RB","2.0","1","2.0"
"291","Tampa Bay Buccaneers","TB","DST","2.0","1","2.0"
"296","Courtland Sutton","DEN","WR","1.9","1","1.9"
"296","C.J. Ham","MIN","RB","1.9","1","1.9"
"296","Marquez Callaway","NO","WR","1.9","1","1.9"
"299","Devontae Booker","NYG","RB","1.8","1","1.8"
"299","Kyle Rudolph","NYG","TE","1.8","1","1.8"
"299","Robert Tonyan","GB","TE","1.8","1","1.8"
"302","Jimmy Graham","CHI","TE","1.6","1","1.6"
"302","Dan Arnold","Multi","TE","1.6","1","1.6"
"302","Dede Westbrook","MIN","WR","1.6","1","1.6"
"302","Malcolm Brown","MIA","RB","1.6","1","1.6"
"306","DeeJay Dallas","SEA","RB","1.5","1","1.5"
"306","Nick Westbrook-Ikhine","TEN","WR","1.5","1","1.5"
"308","Chuba Hubbard","CAR","RB","1.4","1","1.4"
"308","Durham Smythe","MIA","TE","1.4","1","1.4"
"308","Demarcus Robinson","KC","WR","1.4","1","1.4"
"308","Kylin Hill","GB","RB","1.4","1","1.4"
"312","Justin Jackson","LAC","RB","1.2","1","1.2"
"312","Kyle Juszczyk","SF","RB","1.2","1","1.2"
"312","Eric Saubert","DEN","TE","1.2","1","1.2"
"312","Nico Collins","HOU","WR","1.2","1","1.2"
"312","Mohamed Sanu Sr.","SF","WR","1.2","1","1.2"
"317","Devin Duvernay","BAL","WR","1.1","1","1.1"
"317","Gary Brightwell","NYG","RB","1.1","1","1.1"
"317","Alexander Mattison","MIN","RB","1.1","1","1.1"
"317","Tyron Johnson","LV","WR","1.1","1","1.1"
"317","Rex Burkhead","HOU","RB","1.1","1","1.1"
"317","Byron Pringle","KC","WR","1.1","1","1.1"
"317","C.J. Board","NYG","WR","1.1","1","1.1"
"324","Ty Montgomery","NO","RB","1.0","1","1.0"
"324","Cleveland Browns","CLE","DST","1.0","1","1.0"
"324","Blake Bell","KC","TE","1.0","1","1.0"
"324","Mike Thomas","CIN","WR","1.0","1","1.0"
"324","Graham Gano","NYG","K","1.0","1","1.0"
"324","Michael Badgley","Multi","K","1.0","1","1.0"
"324","Detroit Lions","DET","DST","1.0","1","1.0"
"331","Donovan Peoples-Jones","CLE","WR","0.9","1","0.9"
"331","Jaret Patterson","WAS","RB","0.9","1","0.9"
"333","J.D. McKissic","WAS","RB","0.8","1","0.8"
"333","Kadarius Toney","NYG","WR","0.8","1","0.8"
"333","Rashaad Penny","SEA","RB","0.8","1","0.8"
"336","Ryan Fitzpatrick","WAS","QB","0.7","1","0.7"
"336","Jordan Love","GB","QB","0.7","1","0.7"
"336","Darren Fells","Multi","TE","0.7","1","0.7"
"339","Stephen Anderson","LAC","TE","0.6","1","0.6"
"340","Brandon Bolden","NE","RB","0.5","1","0.5"
"340","Freddie Swain","SEA","WR","0.5","1","0.5"
"340","Trenton Cannon","Multi","RB","0.5","1","0.5"
"343","Darrel Williams","KC","RB","0.4","1","0.4"
"343","Matt Breida","BUF","RB","0.4","1","0.4"
"343","Jacoby Brissett","MIA","QB","0.4","1","0.4"
"346","Dyami Brown","WAS","WR","0.3","1","0.3"
"346","Zach Gentry","PIT","TE","0.3","1","0.3"
"348","Taysom Hill","NO","QB","0.2","1","0.2"
"348","Sony Michel","LAR","RB","0.2","1","0.2"
"348","Michael Burton","KC","RB","0.2","1","0.2"
"348","Mekhi Sargent","Multi","RB","0.2","1","0.2"
"348","Elijah Moore","NYJ","WR","0.2","1","0.2"
"348","Gabe Nabers","LAC","RB","0.2","1","0.2"
"354","Daniel Brown","NYJ","TE","0.0","1","0.0"
"354","Jamal Agnew","JAC","WR","0.0","1","0.0"
"354","Chicago Bears","CHI","DST","0.0","1","0.0"
"354","Ray-Ray McCloud","PIT","WR","0.0","1","0.0"
"354","Ashton Dulin","IND","WR","0.0","1","0.0"
"354","Tom Kennedy","DET","WR","0.0","1","0.0"
"354","Tennessee Titans","TEN","DST","0.0","1","0.0"
"354","Devin Smith","JAC","WR","0.0","1","0.0"
"354","Brandon Aiyuk","SF","WR","0.0","1","0.0"
"354","Ty Long","LAC","K","0.0","1","0.0"
"354","Nsimba Webster","CHI","WR","0.0","1","0.0"
"354","Elliott Fry","Multi","K","0.0","1","0.0"
"354","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"354","Penny Hart","SEA","WR","0.0","1","0.0"
"354","Cameron Nizialek","ATL","K","0.0","1","0.0"
"354","Matt Ammendola","NYJ","K","0.0","1","0.0"
"354","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"354","DeAndre Carter","WAS","WR","0.0","1","0.0"
"354","Andre Roberts","Multi","WR","0.0","1","0.0"
"354","Mack Hollins","MIA","WR","0.0","1","0.0"
"354","Feleipe Franks","ATL","QB","0.0","1","0.0"
"354","Tyler Johnson","TB","WR","0.0","1","0.0"
"354","Demetrius Harris","ARI","TE","0.0","1","0.0"
"354","Tarik Cohen","FA","RB","0.0","1","0.0"
"354","Khari Blasingame","TEN","RB","0.0","1","0.0"
"354","Josh Oliver","BAL","TE","0.0","1","0.0"
"354","Geoff Swaim","TEN","TE","0.0","1","0.0"
"354","Godwin Igwebuike","DET","RB","0.0","1","0.0"
"354","Tommy Tremble","CAR","TE","0.0","1","0.0"
"354","Eric Tomlinson","BAL","TE","0.0","1","0.0"
"354","Dominique Dafney","GB","TE","0.0","1","0.0"
"354","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"354","Kaden Smith","NYG","TE","0.0","1","0.0"
"354","Jake Funk","LAR","RB","0.0","1","0.0"
"354","Chris Herndon IV","MIN","TE","0.0","1","0.0"
"354","Darrell Daniels","ARI","TE","0.0","1","0.0"
"354","Johnny Mundt","LAR","TE","0.0","1","0.0"
"354","Sewo Olonilua","FA","RB","0.0","1","0.0"
"354","Maxx Williams","ARI","TE","0.0","1","0.0"
"354","Donald Parham Jr.","LAC","TE","0.0","1","0.0"
"354","Jared Pinkney","DET","TE","0.0","1","0.0"
"354","Jordan Akins","HOU","TE","0.0","1","0.0"
"354","Mike Gesicki","MIA","TE","0.0","1","0.0"
"354","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"354","Marcus Kemp","KC","WR","0.0","1","0.0"
"354","Khalil Herbert","CHI","RB","0.0","1","0.0"
"354","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"354","Demetric Felton Jr.","CLE","RB","0.0","1","0.0"
"354","Willie Snead IV","Multi","WR","0.0","1","0.0"
"354","Spencer Brown","CAR","RB","0.0","1","0.0"
"354","Jonathan Ward","ARI","RB","0.0","1","0.0"
"354","Jeff Smith","NYJ","WR","0.0","1","0.0"
"354","Alex Erickson","CAR","WR","0.0","1","0.0"
"354","Gunner Olszewski","NE","WR","0.0","1","0.0"
"354","Andy Janovich","CLE","RB","0.0","1","0.0"
"354","Jakeem Grant Sr.","Multi","WR","0.0","1","0.0"
"354","Russell Gage","ATL","WR","0.0","1","0.0"
"354","Derek Watt","PIT","RB","0.0","1","0.0"
"354","Travis Homer","SEA","RB","0.0","1","0.0"
"354","Wayne Gallman Jr.","Multi","RB","0.0","1","0.0"
"354","Ihmir Smith-Marsette","MIN","WR","0.0","1","0.0"
"354","Diontae Spencer","DEN","WR","0.0","1","0.0"
"354","Justin Hardee","NYJ","WR","0.0","1","0.0"
"354","Albert Wilson","MIA","WR","0.0","1","0.0"
"354","Corey Clement","DAL","RB","0.0","1","0.0"
"354","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"354","Benny Snell Jr.","PIT","RB","0.0","1","0.0"
"354","Boston Scott","PHI","RB","0.0","1","0.0"
"422","Isaiah McKenzie","BUF","WR","-0.3","1","-0.3"
"423","Rhamondre Stevenson","NE","RB","-0.4","1","-0.4"
"424","Ronald Jones II","TB","RB","-0.6","1","-0.6"
"425","Jacksonville Jaguars","JAC","DST","-3.0","1","-3.0"
"426","Green Bay Packers","GB","DST","-4.0","1","-4.0"
""
""
