"Rank","Player","Team","Position","Points","Games","Avg"
"38","Najee Harris","PIT","RB","18.1","1","18.1"
"38","Kalif Raymond","DET","WR","18.1","1","18.1"
"40","Van Jefferson","LAR","WR","18.0","1","18.0"
"41","Mac Jones","NE","QB","17.9","1","17.9"
"41","Carson Wentz","IND","QB","17.9","1","17.9"
"41","Kenneth Gainwell","PHI","RB","17.9","1","17.9"
"44","Trevor Lawrence","JAC","QB","17.8","1","17.8"
"44","Taysom Hill","NO","QB","17.8","1","17.8"
"46","Mo Alie-Cox","IND","TE","17.7","1","17.7"
"47","Justin Jefferson","MIN","WR","17.4","1","17.4"
"48","Clyde Edwards-Helaire","KC","RB","17.3","1","17.3"
"49","Marquise Brown","BAL","WR","17.1","1","17.1"
"50","Jared Goff","DET","QB","16.8","1","16.8"
"51","Tyler Boyd","CIN","WR","16.3","1","16.3"
"52","Darnell Mooney","CHI","WR","16.0","1","16.0"
"52","Jared Cook","LAC","TE","16.0","1","16.0"
"52","Tyler Bass","BUF","K","16.0","1","16.0"
"55","Chase Edmonds","ARI","RB","15.9","1","15.9"
"56","DeVante Parker","MIA","WR","15.7","1","15.7"
"56","DeVonta Smith","PHI","WR","15.7","1","15.7"
"58","Kareem Hunt","CLE","RB","15.6","1","15.6"
"58","Jamison Crowder","NYJ","WR","15.6","1","15.6"
"60","Leonard Fournette","TB","RB","15.4","1","15.4"
"60","Derek Carr","LV","QB","15.4","1","15.4"
"62","A.J. Green","ARI","WR","15.2","1","15.2"
"62","John Ross","NYG","WR","15.2","1","15.2"
"64","Maxx Williams","ARI","TE","15.1","1","15.1"
"65","Ryan Succop","TB","K","15.0","1","15.0"
"65","Matt Prater","ARI","K","15.0","1","15.0"
"67","Stefon Diggs","BUF","WR","14.9","1","14.9"
"68","Alex Collins","SEA","RB","14.8","1","14.8"
"68","Jacoby Brissett","MIA","QB","14.8","1","14.8"
"68","Dalton Schultz","DAL","TE","14.8","1","14.8"
"71","Kenny Golladay","NYG","WR","14.6","1","14.6"
"72","DK Metcalf","SEA","WR","14.5","1","14.5"
"72","Antonio Gibson","WAS","RB","14.5","1","14.5"
"74","J.D. McKissic","WAS","RB","14.4","1","14.4"
"74","Amari Cooper","DAL","WR","14.4","1","14.4"
"76","Mike Gesicki","MIA","TE","14.2","1","14.2"
"77","Darrell Henderson Jr.","LAR","RB","14.1","1","14.1"
"77","Dallas Goedert","PHI","TE","14.1","1","14.1"
"79","Laviska Shenault Jr.","JAC","WR","14.0","1","14.0"
"79","Damien Williams","CHI","RB","14.0","1","14.0"
"81","Noah Fant","DEN","TE","13.6","1","13.6"
"82","Hunter Renfrow","LV","WR","13.5","1","13.5"
"83","Joe Mixon","CIN","RB","13.2","1","13.2"
"84","Jameis Winston","NO","QB","13.0","1","13.0"
"84","Justin Tucker","BAL","K","13.0","1","13.0"
"84","Darren Waller","LV","TE","13.0","1","13.0"
"87","Robert Woods","LAR","WR","12.8","1","12.8"
"87","Jakobi Meyers","NE","WR","12.8","1","12.8"
"87","Darrel Williams","KC","RB","12.8","1","12.8"
"90","Jeremy McNichols","TEN","RB","12.5","1","12.5"
"91","Zack Moss","BUF","RB","12.1","1","12.1"
"92","Jake Elliott","PHI","K","12.0","1","12.0"
"92","Alvin Kamara","NO","RB","12.0","1","12.0"
"92","Randy Bullock","TEN","K","12.0","1","12.0"
"95","Latavius Murray","BAL","RB","11.9","1","11.9"
"96","Calvin Ridley","ATL","WR","11.5","1","11.5"
"97","Hunter Henry","NE","TE","11.2","1","11.2"
"98","Tom Brady","TB","QB","11.1","1","11.1"
"98","Kirk Cousins","MIN","QB","11.1","1","11.1"
"100","Baltimore Ravens","BAL","DST","11.0","1","11.0"
"100","Nick Chubb","CLE","RB","11.0","1","11.0"
"100","Mike Evans","TB","WR","11.0","1","11.0"
"103","Kadarius Toney","NYG","WR","10.9","1","10.9"
"104","Ja'Marr Chase","CIN","WR","10.7","1","10.7"
"104","Keelan Cole Sr.","NYJ","WR","10.7","1","10.7"
"106","Emmanuel Sanders","BUF","WR","10.6","1","10.6"
"107","Ben Roethlisberger","PIT","QB","10.3","1","10.3"
"107","Quintez Cephus","DET","WR","10.3","1","10.3"
"109","AJ Dillon","GB","RB","10.2","1","10.2"
"110","Rodrigo Blankenship","IND","K","10.0","1","10.0"
"110","Cedrick Wilson Jr.","DAL","WR","10.0","1","10.0"
"110","Amon-Ra St. Brown","DET","WR","10.0","1","10.0"
"113","James Proche II","BAL","WR","9.9","1","9.9"
"113","Michael Carter","NYJ","RB","9.9","1","9.9"
"115","Antonio Brown","TB","WR","9.8","1","9.8"
"116","Mike Davis","ATL","RB","9.6","1","9.6"
"116","Jimmy Garoppolo","SF","QB","9.6","1","9.6"
"118","Freddie Swain","SEA","WR","9.5","1","9.5"
"119","Davante Adams","GB","WR","9.4","1","9.4"
"119","Aaron Jones","GB","RB","9.4","1","9.4"
"121","Baker Mayfield","CLE","QB","9.3","1","9.3"
"122","Mark Andrews","BAL","TE","9.2","1","9.2"
"123","Devin Singletary","BUF","RB","9.1","1","9.1"
"124","Zach Ertz","Multi","TE","9.0","1","9.0"
"124","Chicago Bears","CHI","DST","9.0","1","9.0"
"124","Juwan Johnson","NO","TE","9.0","1","9.0"
"124","Matt Ammendola","NYJ","K","9.0","1","9.0"
"124","Tampa Bay Buccaneers","TB","DST","9.0","1","9.0"
"124","Chase McLaughlin","CLE","K","9.0","1","9.0"
"124","Matt Gay","LAR","K","9.0","1","9.0"
"124","Mason Crosby","GB","K","9.0","1","9.0"
"132","Trey Sermon","SF","RB","8.9","1","8.9"
"132","Josh Reynolds","Multi","WR","8.9","1","8.9"
"132","Jonnu Smith","NE","TE","8.9","1","8.9"
"132","Michael Pittman Jr.","IND","WR","8.9","1","8.9"
"132","DeAndre Carter","WAS","WR","8.9","1","8.9"
"132","James Washington","PIT","WR","8.9","1","8.9"
"132","Cooper Kupp","LAR","WR","8.9","1","8.9"
"139","Chester Rogers","TEN","WR","8.8","1","8.8"
"140","Donald Parham Jr.","LAC","TE","8.7","1","8.7"
"140","DeAndre Hopkins","ARI","WR","8.7","1","8.7"
"142","Ross Dwelley","SF","TE","8.6","1","8.6"
"143","Ronald Jones II","TB","RB","8.5","1","8.5"
"144","Marquez Callaway","NO","WR","8.4","1","8.4"
"145","Kendrick Bourne","NE","WR","8.3","1","8.3"
"145","Rashard Higgins","CLE","WR","8.3","1","8.3"
"145","Justin Fields","CHI","QB","8.3","1","8.3"
"145","Blake Jarwin","DAL","TE","8.3","1","8.3"
"149","Josh Jacobs","LV","RB","8.2","1","8.2"
"150","Chuba Hubbard","CAR","RB","8.1","1","8.1"
"150","Brandon Bolden","NE","RB","8.1","1","8.1"
"152","Greg Ward","PHI","WR","8.0","1","8.0"
"152","Cleveland Browns","CLE","DST","8.0","1","8.0"
"152","Graham Gano","NYG","K","8.0","1","8.0"
"152","Dallas Cowboys","DAL","DST","8.0","1","8.0"
"152","Indianapolis Colts","IND","DST","8.0","1","8.0"
"157","Allen Robinson II","CHI","WR","7.8","1","7.8"
"158","Melvin Gordon III","DEN","RB","7.7","1","7.7"
"158","Deonte Harty","NO","WR","7.7","1","7.7"
"160","Henry Ruggs III","LV","WR","7.5","1","7.5"
"161","Javonte Williams","DEN","RB","7.4","1","7.4"
"161","Nelson Agholor","NE","WR","7.4","1","7.4"
"161","Robbie Anderson","CAR","WR","7.4","1","7.4"
"164","Mitch Trubisky","BUF","QB","7.3","1","7.3"
"164","Rodney Smith","CAR","RB","7.3","1","7.3"
"164","Brandon Zylstra","CAR","WR","7.3","1","7.3"
"167","Brandin Cooks","HOU","WR","7.2","1","7.2"
"168","Keenan Allen","LAC","WR","7.1","1","7.1"
"169","Chris Godwin","TB","WR","7.0","1","7.0"
"169","Los Angeles Chargers","LAC","DST","7.0","1","7.0"
"169","Green Bay Packers","GB","DST","7.0","1","7.0"
"169","Chris Boswell","PIT","K","7.0","1","7.0"
"169","Kyle Pitts","ATL","TE","7.0","1","7.0"
"169","New York Jets","NYJ","DST","7.0","1","7.0"
"175","D'Andre Swift","DET","RB","6.9","1","6.9"
"175","Sammy Watkins","BAL","WR","6.9","1","6.9"
"177","Teddy Bridgewater","DEN","QB","6.8","1","6.8"
"178","Tony Pollard","DAL","RB","6.7","1","6.7"
"178","Cameron Batson","TEN","WR","6.7","1","6.7"
"178","Jody Fortson","KC","WR","6.7","1","6.7"
"181","Jamaal Williams","DET","RB","6.6","1","6.6"
"182","Ty Montgomery","NO","RB","6.4","1","6.4"
"182","Zach Pascal","IND","WR","6.4","1","6.4"
"184","David Johnson","HOU","RB","6.3","1","6.3"
"185","Miles Sanders","PHI","RB","6.2","1","6.2"
"185","T.J. Hockenson","DET","TE","6.2","1","6.2"
"185","Courtland Sutton","DEN","WR","6.2","1","6.2"
"188","Kyle Juszczyk","SF","RB","6.1","1","6.1"
"188","Adam Thielen","MIN","WR","6.1","1","6.1"
"190","Cairo Santos","CHI","K","6.0","1","6.0"
"190","Seattle Seahawks","SEA","DST","6.0","1","6.0"
"190","Greg Zuerlein","DAL","K","6.0","1","6.0"
"190","Washington Commanders","WAS","DST","6.0","1","6.0"
"190","Younghoe Koo","ATL","K","6.0","1","6.0"
"190","Evan McPherson","CIN","K","6.0","1","6.0"
"190","Harrison Butker","KC","K","6.0","1","6.0"
"190","George Kittle","SF","TE","6.0","1","6.0"
"198","Tyler Higbee","LAR","TE","5.6","1","5.6"
"199","Mohamed Sanu Sr.","SF","WR","5.5","1","5.5"
"200","Dalvin Cook","MIN","RB","5.4","1","5.4"
"200","Tim Patrick","DEN","WR","5.4","1","5.4"
"202","Rondale Moore","ARI","WR","5.2","1","5.2"
"203","K.J. Osborn","MIN","WR","5.1","1","5.1"
"203","Mecole Hardman","KC","WR","5.1","1","5.1"
"205","Nick Folk","NE","K","5.0","1","5.0"
"205","Arizona Cardinals","ARI","DST","5.0","1","5.0"
"205","Jason Sanders","MIA","K","5.0","1","5.0"
"205","Pittsburgh Steelers","PIT","DST","5.0","1","5.0"
"209","Evan Engram","NYG","TE","4.9","1","4.9"
"209","Hayden Hurst","ATL","TE","4.9","1","4.9"
"211","Jaylen Waddle","MIA","WR","4.8","1","4.8"
"211","Quez Watkins","PHI","WR","4.8","1","4.8"
"213","Devin Duvernay","BAL","WR","4.6","1","4.6"
"214","Nick Westbrook-Ikhine","TEN","WR","4.4","1","4.4"
"214","Tyler Lockett","SEA","WR","4.4","1","4.4"
"216","Travis Kelce","KC","TE","4.3","1","4.3"
"216","Allen Lazard","GB","WR","4.3","1","4.3"
"216","Jamal Agnew","JAC","WR","4.3","1","4.3"
"219","Odell Beckham Jr.","Multi","WR","4.1","1","4.1"
"219","Tevin Coleman","NYJ","RB","4.1","1","4.1"
"221","Tristan Vizcaino","LAC","K","4.0","1","4.0"
"221","Miami Dolphins","MIA","DST","4.0","1","4.0"
"221","Jason Myers","SEA","K","4.0","1","4.0"
"221","Zane Gonzalez","CAR","K","4.0","1","4.0"
"221","Dustin Hopkins","Multi","K","4.0","1","4.0"
"221","Minnesota Vikings","MIN","DST","4.0","1","4.0"
"227","MyCole Pruitt","TEN","TE","3.9","1","3.9"
"227","Dan Arnold","Multi","TE","3.9","1","3.9"
"227","Stephen Anderson","LAC","TE","3.9","1","3.9"
"227","Marvin Jones Jr.","JAC","WR","3.9","1","3.9"
"227","Curtis Samuel","WAS","WR","3.9","1","3.9"
"227","Cameron Brate","TB","TE","3.9","1","3.9"
"233","Tyler Conklin","MIN","TE","3.8","1","3.8"
"233","Anthony Firkser","TEN","TE","3.8","1","3.8"
"235","Damien Harris","NE","RB","3.6","1","3.6"
"235","Chris Carson","SEA","RB","3.6","1","3.6"
"237","Drew Lock","DEN","QB","3.5","1","3.5"
"238","Kyle Rudolph","NYG","TE","3.4","1","3.4"
"238","Jalen Guyton","LAC","WR","3.4","1","3.4"
"240","Justin Jackson","LAC","RB","3.3","1","3.3"
"240","Byron Pringle","KC","WR","3.3","1","3.3"
"242","Parris Campbell","IND","WR","3.2","1","3.2"
"242","Malcolm Brown","MIA","RB","3.2","1","3.2"
"244","Larry Rountree III","LAC","RB","3.1","1","3.1"
"245","Detroit Lions","DET","DST","3.0","1","3.0"
"245","Tennessee Titans","TEN","DST","3.0","1","3.0"
"245","Matthew Wright","JAC","K","3.0","1","3.0"
"245","Ian Thomas","CAR","TE","3.0","1","3.0"
"245","Denver Broncos","DEN","DST","3.0","1","3.0"
"245","Aldrick Rosas","Multi","K","3.0","1","3.0"
"245","Trenton Irwin","CIN","WR","3.0","1","3.0"
"252","Wayne Gallman Jr.","Multi","RB","2.9","1","2.9"
"252","Ricky Seals-Jones","WAS","TE","2.9","1","2.9"
"252","Jack Doyle","IND","TE","2.9","1","2.9"
"255","Marlon Mack","IND","RB","2.8","1","2.8"
"256","David Njoku","CLE","TE","2.7","1","2.7"
"256","Samaje Perine","CIN","RB","2.7","1","2.7"
"258","Cole Beasley","BUF","WR","2.6","1","2.6"
"258","Jalen Reagor","PHI","WR","2.6","1","2.6"
"260","Chris Hogan","NO","WR","2.5","1","2.5"
"260","Tajae Sharpe","ATL","WR","2.5","1","2.5"
"262","Adam Humphries","WAS","WR","2.4","1","2.4"
"262","Dyami Brown","WAS","WR","2.4","1","2.4"
"262","Mark Ingram II","Multi","RB","2.4","1","2.4"
"265","Auden Tate","CIN","WR","2.3","1","2.3"
"265","Salvon Ahmed","MIA","RB","2.3","1","2.3"
"265","Ty Johnson","NYJ","RB","2.3","1","2.3"
"265","CeeDee Lamb","DAL","WR","2.3","1","2.3"
"269","Demetric Felton Jr.","CLE","RB","2.2","1","2.2"
"269","Ashton Dulin","IND","WR","2.2","1","2.2"
"269","Trinity Benson","DET","WR","2.2","1","2.2"
"269","Dede Westbrook","MIN","WR","2.2","1","2.2"
"273","JuJu Smith-Schuster","PIT","WR","2.1","1","2.1"
"274","Kansas City Chiefs","KC","DST","2.0","1","2.0"
"274","Andy Janovich","CLE","RB","2.0","1","2.0"
"274","New Orleans Saints","NO","DST","2.0","1","2.0"
"274","Braxton Berrios","NYJ","WR","2.0","1","2.0"
"274","Willie Snead IV","Multi","WR","2.0","1","2.0"
"274","New England Patriots","NE","DST","2.0","1","2.0"
"274","Daniel Carlson","LV","K","2.0","1","2.0"
"274","Ryan Santoso","Multi","K","2.0","1","2.0"
"274","New York Giants","NYG","DST","2.0","1","2.0"
"274","Alexander Mattison","MIN","RB","2.0","1","2.0"
"274","Brandon Aiyuk","SF","WR","2.0","1","2.0"
"274","Olamide Zaccheaus","ATL","WR","2.0","1","2.0"
"274","San Francisco 49ers","SF","DST","2.0","1","2.0"
"287","Jauan Jennings","SF","WR","1.9","1","1.9"
"287","Tommy Hudson","TEN","TE","1.9","1","1.9"
"289","Kendall Hinton","DEN","WR","1.8","1","1.8"
"289","KhaDarel Hodge","DET","WR","1.8","1","1.8"
"289","Eric Ebron","PIT","TE","1.8","1","1.8"
"289","Robert Tonyan","GB","TE","1.8","1","1.8"
"293","Devontae Booker","NYG","RB","1.7","1","1.7"
"293","Jaret Patterson","WAS","RB","1.7","1","1.7"
"295","Mike Williams","LAC","WR","1.6","1","1.6"
"295","Albert Wilson","MIA","WR","1.6","1","1.6"
"295","Pat Freiermuth","PIT","TE","1.6","1","1.6"
"295","Dwayne Washington","NO","RB","1.6","1","1.6"
"295","Albert Okwuegbunam","DEN","TE","1.6","1","1.6"
"295","Durham Smythe","MIA","TE","1.6","1","1.6"
"295","Austin Hooper","CLE","TE","1.6","1","1.6"
"302","Will Dissly","SEA","TE","1.5","1","1.5"
"302","Zach Gentry","PIT","TE","1.5","1","1.5"
"302","N'Keal Harry","NE","WR","1.5","1","1.5"
"305","Reggie Gilliam","BUF","RB","1.4","1","1.4"
"305","Johnny Mundt","LAR","TE","1.4","1","1.4"
"307","Ryan Griffin","NYJ","TE","1.3","1","1.3"
"307","Tavon Austin","JAC","WR","1.3","1","1.3"
"309","Luke Farrell","JAC","TE","1.2","1","1.2"
"309","Marcedes Lewis","GB","TE","1.2","1","1.2"
"309","Chris Manhertz","JAC","TE","1.2","1","1.2"
"309","Royce Freeman","Multi","RB","1.2","1","1.2"
"309","Jacques Patrick","SF","RB","1.2","1","1.2"
"314","William Fuller V","MIA","WR","1.1","1","1.1"
"314","Pharaoh Brown","HOU","TE","1.1","1","1.1"
"314","Cole Kmet","CHI","TE","1.1","1","1.1"
"314","DeSean Jackson","Multi","WR","1.1","1","1.1"
"314","Le'Veon Bell","Multi","RB","1.1","1","1.1"
"319","Tony Jones Jr.","NO","RB","1.0","1","1.0"
"319","Jacksonville Jaguars","JAC","DST","1.0","1","1.0"
"319","Jacob Hollister","JAC","TE","1.0","1","1.0"
"319","Las Vegas Raiders","LV","DST","1.0","1","1.0"
"319","Greg Joseph","MIN","K","1.0","1","1.0"
"319","Christian Kirk","ARI","WR","1.0","1","1.0"
"319","Cincinnati Bengals","CIN","DST","1.0","1","1.0"
"319","Zay Jones","LV","WR","1.0","1","1.0"
"319","Brandon McManus","DEN","K","1.0","1","1.0"
"328","Patrick Ricard","BAL","RB","0.9","1","0.9"
"328","Bryan Edwards","LV","WR","0.9","1","0.9"
"330","Harrison Bryant","CLE","TE","0.8","1","0.8"
"330","Adam Trautman","NO","TE","0.8","1","0.8"
"330","Anthony Miller","Multi","WR","0.8","1","0.8"
"330","Kylen Granson","IND","TE","0.8","1","0.8"
"334","Terrace Marshall Jr.","CAR","WR","0.7","1","0.7"
"334","Khalil Herbert","CHI","RB","0.7","1","0.7"
"334","Ameer Abdullah","Multi","RB","0.7","1","0.7"
"334","Ray-Ray McCloud","PIT","WR","0.7","1","0.7"
"338","Michael Burton","KC","RB","0.5","1","0.5"
"338","Travis Homer","SEA","RB","0.5","1","0.5"
"338","Mike Thomas","CIN","WR","0.5","1","0.5"
"341","Devonta Freeman","BAL","RB","0.4","1","0.4"
"342","Myles Gaskin","MIA","RB","0.3","1","0.3"
"342","Feleipe Franks","ATL","QB","0.3","1","0.3"
"342","Dare Ogunbowale","JAC","RB","0.3","1","0.3"
"345","Alex Armah Jr.","Multi","RB","0.2","1","0.2"
"345","Keith Smith","ATL","RB","0.2","1","0.2"
"345","Kenyan Drake","LV","RB","0.2","1","0.2"
"348","C.J. Ham","MIN","RB","0.1","1","0.1"
"348","Nyheim Hines","IND","RB","0.1","1","0.1"
"348","Marquise Goodwin","CHI","WR","0.1","1","0.1"
"351","KJ Hill Jr.","LAC","WR","0.0","1","0.0"
"351","Josh Oliver","BAL","TE","0.0","1","0.0"
"351","Trent Sherfield","SF","WR","0.0","1","0.0"
"351","Marcus Kemp","KC","WR","0.0","1","0.0"
"351","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"351","Tyron Johnson","LV","WR","0.0","1","0.0"
"351","Geoff Swaim","TEN","TE","0.0","1","0.0"
"351","Tommy Tremble","CAR","TE","0.0","1","0.0"
"351","Demetrius Harris","ARI","TE","0.0","1","0.0"
"351","Eric Saubert","DEN","TE","0.0","1","0.0"
"351","Justin Hardee","NYJ","WR","0.0","1","0.0"
"351","Andre Roberts","Multi","WR","0.0","1","0.0"
"351","Tyler Johnson","TB","WR","0.0","1","0.0"
"351","Donovan Peoples-Jones","CLE","WR","0.0","1","0.0"
"351","C.J. Board","NYG","WR","0.0","1","0.0"
"351","Diontae Spencer","DEN","WR","0.0","1","0.0"
"351","Alex Erickson","CAR","WR","0.0","1","0.0"
"351","Gunner Olszewski","NE","WR","0.0","1","0.0"
"351","Isaiah McKenzie","BUF","WR","0.0","1","0.0"
"351","Tyler Kroft","NYJ","TE","0.0","1","0.0"
"351","Kylin Hill","GB","RB","0.0","1","0.0"
"351","Cameron Nizialek","ATL","K","0.0","1","0.0"
"351","Ty Long","LAC","K","0.0","1","0.0"
"351","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"351","Gary Brightwell","NYG","RB","0.0","1","0.0"
"351","Gabe Nabers","LAC","RB","0.0","1","0.0"
"351","Derek Watt","PIT","RB","0.0","1","0.0"
"351","Benny Snell Jr.","PIT","RB","0.0","1","0.0"
"351","Anthony Schwartz","CLE","WR","0.0","1","0.0"
"351","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"351","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"351","Kenny Stills","NO","WR","0.0","1","0.0"
"351","Noah Brown","DAL","WR","0.0","1","0.0"
"351","Collin Johnson","NYG","WR","0.0","1","0.0"
"351","Noah Gray","KC","TE","0.0","1","0.0"
"351","Josiah Deguara","GB","TE","0.0","1","0.0"
"351","Christian Blake","ATL","WR","0.0","1","0.0"
"351","Jake Kumerow","BUF","WR","0.0","1","0.0"
"351","Brandon Smith","DAL","WR","0.0","1","0.0"
"351","Tylan Wallace","BAL","WR","0.0","1","0.0"
"351","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"351","J.P. Holtz","CHI","TE","0.0","1","0.0"
"351","Garrett Griffin","NO","TE","0.0","1","0.0"
"351","Jeremy Sprinkle","DAL","TE","0.0","1","0.0"
"351","Codey McElroy","TB","TE","0.0","1","0.0"
"351","Colin Thompson","CAR","TE","0.0","1","0.0"
"351","J.K. Dobbins","BAL","RB","0.0","1","0.0"
"351","Buddy Howell","LAR","RB","0.0","1","0.0"
"351","Jakob Johnson","NE","RB","0.0","1","0.0"
"351","Ka'imi Fairbairn","HOU","K","0.0","1","0.0"
"351","Matthew Slater","NE","WR","0.0","1","0.0"
"351","Tutu Atwell","LAR","WR","0.0","1","0.0"
"351","Cam Sims","WAS","WR","0.0","1","0.0"
"351","Amari Rodgers","GB","WR","0.0","1","0.0"
"351","Gabriel Davis","BUF","WR","0.0","1","0.0"
"351","Peyton Barber","LV","RB","0.0","1","0.0"
"351","Chris Conley","HOU","WR","0.0","1","0.0"
"351","Nsimba Webster","CHI","WR","0.0","1","0.0"
"351","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"351","O.J. Howard","TB","TE","0.0","1","0.0"
"351","Adam Shaheen","MIA","TE","0.0","1","0.0"
"351","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"351","Cethan Carter","MIA","TE","0.0","1","0.0"
"351","Jerick McKinnon","KC","RB","0.0","1","0.0"
"415","Phillip Lindsay","Multi","RB","-0.1","1","-0.1"
"415","Rex Burkhead","HOU","RB","-0.1","1","-0.1"
"417","Colt McCoy","ARI","QB","-0.2","1","-0.2"
"418","Davis Mills","HOU","QB","-0.3","1","-0.3"
"419","Jordan Akins","HOU","TE","-0.8","1","-0.8"
"420","Sony Michel","LAR","RB","-0.9","1","-0.9"
"421","Los Angeles Rams","LAR","DST","-1.0","1","-1.0"
"421","Philadelphia Eagles","PHI","DST","-1.0","1","-1.0"
"421","Houston Texans","HOU","DST","-1.0","1","-1.0"
"424","J.J. Taylor","NE","RB","-1.5","1","-1.5"
"425","Trenton Cannon","Multi","RB","-2.0","1","-2.0"
"426","Jakeem Grant Sr.","Multi","WR","-2.2","1","-2.2"
"427","Carolina Panthers","CAR","DST","-4.0","1","-4.0"
""
""
