"Rank","Player","Team","Position","Points","Games","Avg"
"63","Jaylen Waddle","MIA","WR","13.5","1","13.5"
"65","Mike Evans","TB","WR","13.4","1","13.4"
"66","Najee Harris","PIT","RB","13.2","1","13.2"
"67","Van Jefferson","LAR","WR","13.1","1","13.1"
"68","Riley Patterson","DET","K","13.0","1","13.0"
"68","Harrison Butker","KC","K","13.0","1","13.0"
"70","T.J. Hockenson","DET","TE","12.9","1","12.9"
"71","K.J. Osborn","MIN","WR","12.7","1","12.7"
"72","Derek Carr","LV","QB","12.4","1","12.4"
"73","Logan Thomas","WAS","TE","12.3","1","12.3"
"74","Dak Prescott","DAL","QB","12.2","1","12.2"
"75","Matt Ryan","ATL","QB","12.1","1","12.1"
"75","Michael Gallup","DAL","WR","12.1","1","12.1"
"77","Sammy Watkins","BAL","WR","11.9","1","11.9"
"77","Lil'Jordan Humphrey","NO","WR","11.9","1","11.9"
"79","Josh Allen","BUF","QB","11.7","1","11.7"
"80","Carson Wentz","IND","QB","11.1","1","11.1"
"80","Cordarrelle Patterson","ATL","RB","11.1","1","11.1"
"82","Dustin Hopkins","Multi","K","11.0","1","11.0"
"82","Graham Gano","NYG","K","11.0","1","11.0"
"82","Dee Eskridge","SEA","WR","11.0","1","11.0"
"82","Tyler Boyd","CIN","WR","11.0","1","11.0"
"82","Tampa Bay Buccaneers","TB","DST","11.0","1","11.0"
"82","Arizona Cardinals","ARI","DST","11.0","1","11.0"
"82","Greg Zuerlein","DAL","K","11.0","1","11.0"
"82","Daniel Carlson","LV","K","11.0","1","11.0"
"90","Saquon Barkley","NYG","RB","10.4","1","10.4"
"91","DeAndre Hopkins","ARI","WR","10.2","1","10.2"
"92","Greg Joseph","MIN","K","10.0","1","10.0"
"92","Gabriel Davis","BUF","WR","10.0","1","10.0"
"92","Los Angeles Rams","LAR","DST","10.0","1","10.0"
"92","Pittsburgh Steelers","PIT","DST","10.0","1","10.0"
"92","Jason Sanders","MIA","K","10.0","1","10.0"
"97","Brock Wright","DET","TE","9.8","1","9.8"
"97","Odell Beckham Jr.","Multi","WR","9.8","1","9.8"
"99","Clyde Edwards-Helaire","KC","RB","9.7","1","9.7"
"99","Jerry Jeudy","DEN","WR","9.7","1","9.7"
"101","Darrel Williams","KC","RB","9.5","1","9.5"
"102","Joe Mixon","CIN","RB","9.4","1","9.4"
"103","Tevin Coleman","NYJ","RB","9.2","1","9.2"
"104","Tyler Conklin","MIN","TE","9.1","1","9.1"
"105","San Francisco 49ers","SF","DST","9.0","1","9.0"
"105","Chris Boswell","PIT","K","9.0","1","9.0"
"105","Matt Prater","ARI","K","9.0","1","9.0"
"105","Miami Dolphins","MIA","DST","9.0","1","9.0"
"105","Seattle Seahawks","SEA","DST","9.0","1","9.0"
"110","Josh Reynolds","Multi","WR","8.9","1","8.9"
"111","DeVante Parker","MIA","WR","8.7","1","8.7"
"112","Jimmy Graham","CHI","TE","8.6","1","8.6"
"113","Jamaal Williams","DET","RB","8.5","1","8.5"
"113","Ryan Griffin","NYJ","TE","8.5","1","8.5"
"113","DK Metcalf","SEA","WR","8.5","1","8.5"
"116","Jamison Crowder","NYJ","WR","8.2","1","8.2"
"116","Laquon Treadwell","JAC","WR","8.2","1","8.2"
"118","Mike Gesicki","MIA","TE","8.1","1","8.1"
"118","Evan Engram","NYG","TE","8.1","1","8.1"
"120","New England Patriots","NE","DST","8.0","1","8.0"
"120","Marquise Brown","BAL","WR","8.0","1","8.0"
"122","Deon Jackson","IND","RB","7.9","1","7.9"
"123","Rhamondre Stevenson","NE","RB","7.8","1","7.8"
"124","Ja'Marr Chase","CIN","WR","7.7","1","7.7"
"125","Adrian Peterson","Multi","RB","7.6","1","7.6"
"126","Quez Watkins","PHI","WR","7.5","1","7.5"
"127","Devontae Booker","NYG","RB","7.4","1","7.4"
"128","Tyler Higbee","LAR","TE","7.3","1","7.3"
"129","Nyheim Hines","IND","RB","7.1","1","7.1"
"129","Stefon Diggs","BUF","WR","7.1","1","7.1"
"131","Mark Andrews","BAL","TE","7.0","1","7.0"
"131","Atlanta Falcons","ATL","DST","7.0","1","7.0"
"131","Nick Folk","NE","K","7.0","1","7.0"
"131","Mack Hollins","MIA","WR","7.0","1","7.0"
"131","Robbie Gould","SF","K","7.0","1","7.0"
"131","Brandon Aiyuk","SF","WR","7.0","1","7.0"
"131","Michael Badgley","Multi","K","7.0","1","7.0"
"131","Justin Tucker","BAL","K","7.0","1","7.0"
"139","Brandin Cooks","HOU","WR","6.9","1","6.9"
"140","Dalton Schultz","DAL","TE","6.8","1","6.8"
"140","Kyle Pitts","ATL","TE","6.8","1","6.8"
"140","Trevor Lawrence","JAC","QB","6.8","1","6.8"
"140","Carlos Hyde","JAC","RB","6.8","1","6.8"
"140","Cameron Brate","TB","TE","6.8","1","6.8"
"145","Rashaad Penny","SEA","RB","6.7","1","6.7"
"145","Isaiah Ford","MIA","WR","6.7","1","6.7"
"145","Ashton Dulin","IND","WR","6.7","1","6.7"
"148","Mike Glennon","NYG","QB","6.5","1","6.5"
"149","Chase Claypool","PIT","WR","6.4","1","6.4"
"150","Nick Vannett","NO","TE","6.3","1","6.3"
"151","Pat Freiermuth","PIT","TE","6.1","1","6.1"
"151","Olamide Zaccheaus","ATL","WR","6.1","1","6.1"
"153","Ryan Succop","TB","K","6.0","1","6.0"
"153","Minnesota Vikings","MIN","DST","6.0","1","6.0"
"153","Brandon Bolden","NE","RB","6.0","1","6.0"
"153","Brett Maher","NO","K","6.0","1","6.0"
"153","Brian Johnson","Multi","K","6.0","1","6.0"
"153","Cincinnati Bengals","CIN","DST","6.0","1","6.0"
"159","Myles Gaskin","MIA","RB","5.9","1","5.9"
"159","Mike Boone","DEN","RB","5.9","1","5.9"
"161","Adam Humphries","WAS","WR","5.8","1","5.8"
"162","John Bates","WAS","TE","5.7","1","5.7"
"162","Ezekiel Elliott","DAL","RB","5.7","1","5.7"
"164","Cole Kmet","CHI","TE","5.6","1","5.6"
"165","Noah Fant","DEN","TE","5.3","1","5.3"
"166","Darnell Mooney","CHI","WR","5.2","1","5.2"
"166","Kenny Golladay","NYG","WR","5.2","1","5.2"
"168","Amari Cooper","DAL","WR","5.1","1","5.1"
"168","Samaje Perine","CIN","RB","5.1","1","5.1"
"168","Damiere Byrd","CHI","WR","5.1","1","5.1"
"171","Evan McPherson","CIN","K","5.0","1","5.0"
"171","Philadelphia Eagles","PHI","DST","5.0","1","5.0"
"171","Detroit Lions","DET","DST","5.0","1","5.0"
"171","Rex Burkhead","HOU","RB","5.0","1","5.0"
"171","Younghoe Koo","ATL","K","5.0","1","5.0"
"171","Ty Montgomery","NO","RB","5.0","1","5.0"
"177","Albert Wilson","MIA","WR","4.6","1","4.6"
"177","Laviska Shenault Jr.","JAC","WR","4.6","1","4.6"
"179","Bryan Edwards","LV","WR","4.5","1","4.5"
"179","Latavius Murray","BAL","RB","4.5","1","4.5"
"181","Jared Cook","LAC","TE","4.4","1","4.4"
"182","Zack Moss","BUF","RB","4.3","1","4.3"
"182","Kalif Raymond","DET","WR","4.3","1","4.3"
"184","Travis Kelce","KC","TE","4.2","1","4.2"
"185","Ben Skowronek","LAR","WR","4.0","1","4.0"
"185","Jason Myers","SEA","K","4.0","1","4.0"
"185","Las Vegas Raiders","LV","DST","4.0","1","4.0"
"185","Brandon McManus","DEN","K","4.0","1","4.0"
"185","Tyler Bass","BUF","K","4.0","1","4.0"
"185","Denver Broncos","DEN","DST","4.0","1","4.0"
"191","Foster Moreau","LV","TE","3.9","1","3.9"
"192","Terry McLaurin","WAS","WR","3.7","1","3.7"
"192","Emmanuel Sanders","BUF","WR","3.7","1","3.7"
"194","Zay Jones","LV","WR","3.6","1","3.6"
"194","Devin Singletary","BUF","RB","3.6","1","3.6"
"194","Albert Okwuegbunam","DEN","TE","3.6","1","3.6"
"197","Wendell Smallwood","WAS","RB","3.5","1","3.5"
"197","C.J. Uzomah","CIN","TE","3.5","1","3.5"
"199","Freddie Swain","SEA","WR","3.3","1","3.3"
"200","Tyreek Hill","KC","WR","3.2","1","3.2"
"200","Juwan Johnson","NO","TE","3.2","1","3.2"
"200","Khalil Herbert","CHI","RB","3.2","1","3.2"
"200","T.Y. Hilton","IND","WR","3.2","1","3.2"
"204","Demarcus Robinson","KC","WR","3.1","1","3.1"
"204","Pharoh Cooper","NYG","WR","3.1","1","3.1"
"204","Justin Jackson","LAC","RB","3.1","1","3.1"
"204","Devin Duvernay","BAL","WR","3.1","1","3.1"
"204","Kyle Juszczyk","SF","RB","3.1","1","3.1"
"204","Mark Ingram II","Multi","RB","3.1","1","3.1"
"204","Davis Mills","HOU","QB","3.1","1","3.1"
"211","New Orleans Saints","NO","DST","3.0","1","3.0"
"211","Buffalo Bills","BUF","DST","3.0","1","3.0"
"211","New York Giants","NYG","DST","3.0","1","3.0"
"211","Washington Commanders","WAS","DST","3.0","1","3.0"
"215","Kyle Rudolph","NYG","TE","2.8","1","2.8"
"216","Trent Sherfield","SF","WR","2.6","1","2.6"
"216","Godwin Igwebuike","DET","RB","2.6","1","2.6"
"216","Royce Freeman","Multi","RB","2.6","1","2.6"
"219","DeVonta Smith","PHI","WR","2.5","1","2.5"
"219","Corey Davis","NYJ","WR","2.5","1","2.5"
"219","Tre'Quan Smith","NO","WR","2.5","1","2.5"
"219","Tajae Sharpe","ATL","WR","2.5","1","2.5"
"219","Courtland Sutton","DEN","WR","2.5","1","2.5"
"219","Ty Johnson","NYJ","RB","2.5","1","2.5"
"225","Dawson Knox","BUF","TE","2.4","1","2.4"
"225","Noah Brown","DAL","WR","2.4","1","2.4"
"225","C.J. Ham","MIN","RB","2.4","1","2.4"
"228","Zach Pascal","IND","WR","2.3","1","2.3"
"228","Pharaoh Brown","HOU","TE","2.3","1","2.3"
"228","James O'Shaughnessy","JAC","TE","2.3","1","2.3"
"228","Tyrod Taylor","HOU","QB","2.3","1","2.3"
"228","Darius Slayton","NYG","WR","2.3","1","2.3"
"228","Salvon Ahmed","MIA","RB","2.3","1","2.3"
"234","Austin Walter","NYJ","RB","2.1","1","2.1"
"234","Marvin Jones Jr.","JAC","WR","2.1","1","2.1"
"236","Qadree Ollison","ATL","RB","2.0","1","2.0"
"236","Baltimore Ravens","BAL","DST","2.0","1","2.0"
"236","Houston Texans","HOU","DST","2.0","1","2.0"
"236","Jaydon Mickens","Multi","WR","2.0","1","2.0"
"236","James Robinson","JAC","RB","2.0","1","2.0"
"236","Cairo Santos","CHI","K","2.0","1","2.0"
"236","Zach Gentry","PIT","TE","2.0","1","2.0"
"243","Byron Pringle","KC","WR","1.9","1","1.9"
"243","DeSean Jackson","Multi","WR","1.9","1","1.9"
"243","A.J. Green","ARI","WR","1.9","1","1.9"
"246","Marquez Callaway","NO","WR","1.8","1","1.8"
"246","Jack Doyle","IND","TE","1.8","1","1.8"
"246","Jermar Jefferson","DET","RB","1.8","1","1.8"
"246","Eno Benjamin","ARI","RB","1.8","1","1.8"
"250","Mecole Hardman","KC","WR","1.7","1","1.7"
"250","Will Dissly","SEA","TE","1.7","1","1.7"
"250","Demetrius Harris","ARI","TE","1.7","1","1.7"
"250","Brevin Jordan","HOU","TE","1.7","1","1.7"
"254","Jonnu Smith","NE","TE","1.6","1","1.6"
"254","Cole Beasley","BUF","WR","1.6","1","1.6"
"254","Braxton Berrios","NYJ","WR","1.6","1","1.6"
"257","Zach Ertz","Multi","TE","1.5","1","1.5"
"257","Malik Turner","DAL","WR","1.5","1","1.5"
"257","Giovani Bernard","TB","RB","1.5","1","1.5"
"257","Rondale Moore","ARI","WR","1.5","1","1.5"
"261","Tim Patrick","DEN","WR","1.4","1","1.4"
"261","KhaDarel Hodge","DET","WR","1.4","1","1.4"
"261","Patrick Ricard","BAL","RB","1.4","1","1.4"
"261","Tavon Austin","JAC","WR","1.4","1","1.4"
"261","Kene Nwangwu","MIN","RB","1.4","1","1.4"
"261","Garrett Griffin","NO","TE","1.4","1","1.4"
"267","Matt Breida","BUF","RB","1.3","1","1.3"
"267","Kenyan Drake","LV","RB","1.3","1","1.3"
"267","Benny Snell Jr.","PIT","RB","1.3","1","1.3"
"267","Jauan Jennings","SF","WR","1.3","1","1.3"
"267","Hunter Long","MIA","TE","1.3","1","1.3"
"267","Donald Parham Jr.","LAC","TE","1.3","1","1.3"
"273","Ray-Ray McCloud","PIT","WR","1.2","1","1.2"
"273","Kendall Hinton","DEN","WR","1.2","1","1.2"
"273","Jalen Reagor","PHI","WR","1.2","1","1.2"
"276","Kylen Granson","IND","TE","1.1","1","1.1"
"276","Kendall Blanton","LAR","TE","1.1","1","1.1"
"276","Dyami Brown","WAS","WR","1.1","1","1.1"
"276","DeAndre Carter","WAS","WR","1.1","1","1.1"
"280","Breshad Perriman","TB","WR","1.0","1","1.0"
"280","Tyler Johnson","TB","WR","1.0","1","1.0"
"280","Matthew Wright","JAC","K","1.0","1","1.0"
"280","New York Jets","NYJ","DST","1.0","1","1.0"
"284","Denzel Mims","NYJ","WR","0.9","1","0.9"
"284","Christian Kirk","ARI","WR","0.9","1","0.9"
"286","Ronald Jones II","TB","RB","0.7","1","0.7"
"286","Keith Smith","ATL","RB","0.7","1","0.7"
"286","Peyton Barber","LV","RB","0.7","1","0.7"
"289","Nelson Agholor","NE","WR","0.6","1","0.6"
"290","Mo Alie-Cox","IND","TE","0.5","1","0.5"
"290","Mekhi Sargent","Multi","RB","0.5","1","0.5"
"290","Adam Thielen","MIN","WR","0.5","1","0.5"
"290","Mac Jones","NE","QB","0.5","1","0.5"
"294","Penny Hart","SEA","WR","0.4","1","0.4"
"295","Curtis Samuel","WAS","WR","0.3","1","0.3"
"295","Michael Burton","KC","RB","0.3","1","0.3"
"295","Kendrick Bourne","NE","WR","0.3","1","0.3"
"295","Dede Westbrook","MIN","WR","0.3","1","0.3"
"299","Jaylen Samuels","HOU","RB","0.2","1","0.2"
"299","Jaret Patterson","WAS","RB","0.2","1","0.2"
"299","C.J. Beathard","JAC","QB","0.2","1","0.2"
"302","Allen Hurns","FA","WR","0.0","1","0.0"
"302","Rashod Bateman","BAL","WR","0.0","1","0.0"
"302","Trenton Irwin","CIN","WR","0.0","1","0.0"
"302","John Ross","NYG","WR","0.0","1","0.0"
"302","Tylan Wallace","BAL","WR","0.0","1","0.0"
"302","Cody White","PIT","WR","0.0","1","0.0"
"302","Trayveon Williams","CIN","RB","0.0","1","0.0"
"302","Ka'imi Fairbairn","HOU","K","0.0","1","0.0"
"302","Charlie Woerner","SF","TE","0.0","1","0.0"
"302","Kenny Yeboah","NYJ","TE","0.0","1","0.0"
"302","Jeff Wilson Jr.","SF","RB","0.0","1","0.0"
"302","Dan Chisena","MIN","WR","0.0","1","0.0"
"302","Alex Kessman","NYJ","K","0.0","1","0.0"
"302","Pooka Williams Jr.","CIN","RB","0.0","1","0.0"
"302","Sandro Platzgummer","NYG","RB","0.0","1","0.0"
"302","Rashod Berry","DET","TE","0.0","1","0.0"
"302","Sammis Reyes","WAS","TE","0.0","1","0.0"
"302","Brandon Powell","LAR","WR","0.0","1","0.0"
"302","Davion Davis","HOU","WR","0.0","1","0.0"
"302","Rodney Adams","CHI","WR","0.0","1","0.0"
"302","Luke Stocker","MIN","TE","0.0","1","0.0"
"302","JaMycal Hasty","SF","RB","0.0","1","0.0"
"302","Josh Oliver","BAL","TE","0.0","1","0.0"
"302","Eric Tomlinson","BAL","TE","0.0","1","0.0"
"302","Durham Smythe","MIA","TE","0.0","1","0.0"
"302","Stephen Anderson","LAC","TE","0.0","1","0.0"
"302","Marcus Kemp","KC","WR","0.0","1","0.0"
"302","Ty Long","LAC","K","0.0","1","0.0"
"302","Chicago Bears","CHI","DST","0.0","1","0.0"
"302","Derek Watt","PIT","RB","0.0","1","0.0"
"302","Boston Scott","PHI","RB","0.0","1","0.0"
"302","Corey Clement","DAL","RB","0.0","1","0.0"
"302","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"302","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"302","Lee Smith","ATL","TE","0.0","1","0.0"
"302","Alex Armah Jr.","Multi","RB","0.0","1","0.0"
"302","Dwayne Washington","NO","RB","0.0","1","0.0"
"302","Kenny Stills","NO","WR","0.0","1","0.0"
"302","Matthew Slater","NE","WR","0.0","1","0.0"
"302","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"302","Joshua Palmer","LAC","WR","0.0","1","0.0"
"302","James Washington","PIT","WR","0.0","1","0.0"
"302","Jeff Smith","NYJ","WR","0.0","1","0.0"
"302","Gunner Olszewski","NE","WR","0.0","1","0.0"
"302","Justin Hardee","NYJ","WR","0.0","1","0.0"
"302","Andre Roberts","Multi","WR","0.0","1","0.0"
"302","Chris Conley","HOU","WR","0.0","1","0.0"
"302","Nico Collins","HOU","WR","0.0","1","0.0"
"350","Nate McCrary","BAL","RB","-0.1","1","-0.1"
"350","Sam Ehlinger","IND","QB","-0.1","1","-0.1"
"352","Gerald Everett","SEA","TE","-1.3","1","-1.3"
"353","N'Keal Harry","NE","WR","-2.0","1","-2.0"
"353","Diontae Spencer","DEN","WR","-2.0","1","-2.0"
"353","Travis Benjamin","SF","WR","-2.0","1","-2.0"
"356","Jacksonville Jaguars","JAC","DST","-3.0","1","-3.0"
""
""
