"Rank","Player","Team","Position","Points","Games","Avg"
"182","Dawson Knox","BUF","TE","6.8","1","6.8"
"182","Cole Kmet","CHI","TE","6.8","1","6.8"
"184","Nick Chubb","CLE","RB","6.5","1","6.5"
"185","Ito Smith","DAL","RB","6.4","1","6.4"
"185","Saquon Barkley","NYG","RB","6.4","1","6.4"
"187","Dontrell Hilliard","TEN","RB","6.3","1","6.3"
"188","Darrel Williams","KC","RB","6.2","1","6.2"
"188","Olamide Zaccheaus","ATL","WR","6.2","1","6.2"
"190","Foster Moreau","LV","TE","6.0","1","6.0"
"190","Brandon McManus","DEN","K","6.0","1","6.0"
"190","Las Vegas Raiders","LV","DST","6.0","1","6.0"
"193","Zach Gentry","PIT","TE","5.9","1","5.9"
"194","Ray-Ray McCloud","PIT","WR","5.7","1","5.7"
"194","Jamaal Williams","DET","RB","5.7","1","5.7"
"196","DeVonta Smith","PHI","WR","5.6","1","5.6"
"197","CeeDee Lamb","DAL","WR","5.5","1","5.5"
"198","Sony Michel","LAR","RB","5.4","1","5.4"
"198","Gabriel Davis","BUF","WR","5.4","1","5.4"
"200","Donovan Peoples-Jones","CLE","WR","5.3","1","5.3"
"200","Christian Kirk","ARI","WR","5.3","1","5.3"
"202","Zay Jones","LV","WR","5.2","1","5.2"
"202","Allen Robinson II","CHI","WR","5.2","1","5.2"
"204","Trent Taylor","CIN","WR","5.1","1","5.1"
"204","David Johnson","HOU","RB","5.1","1","5.1"
"204","Taylor Heinicke","WAS","QB","5.1","1","5.1"
"204","Cole Beasley","BUF","WR","5.1","1","5.1"
"204","Jason Huntley","PHI","RB","5.1","1","5.1"
"209","Dallas Cowboys","DAL","DST","5.0","1","5.0"
"209","Ka'imi Fairbairn","HOU","K","5.0","1","5.0"
"209","Lirim Hajrullahu","Multi","K","5.0","1","5.0"
"209","Eddy Pineiro","NYJ","K","5.0","1","5.0"
"213","T.Y. Hilton","IND","WR","4.9","1","4.9"
"214","Deonte Harty","NO","WR","4.8","1","4.8"
"215","Tyler Johnson","TB","WR","4.7","1","4.7"
"215","Trayveon Williams","CIN","RB","4.7","1","4.7"
"215","Kendrick Bourne","NE","WR","4.7","1","4.7"
"218","Jonathan Williams","WAS","RB","4.5","1","4.5"
"218","Jaret Patterson","WAS","RB","4.5","1","4.5"
"220","A.J. Green","ARI","WR","4.3","1","4.3"
"221","Durham Smythe","MIA","TE","4.2","1","4.2"
"221","Marquise Brown","BAL","WR","4.2","1","4.2"
"223","Brandin Cooks","HOU","WR","4.1","1","4.1"
"223","Van Jefferson","LAR","WR","4.1","1","4.1"
"223","Rhamondre Stevenson","NE","RB","4.1","1","4.1"
"226","Phillip Lindsay","Multi","RB","4.0","1","4.0"
"226","Mason Crosby","GB","K","4.0","1","4.0"
"226","Baltimore Ravens","BAL","DST","4.0","1","4.0"
"226","Elliott Fry","Multi","K","4.0","1","4.0"
"226","Randy Bullock","TEN","K","4.0","1","4.0"
"226","Michael Badgley","Multi","K","4.0","1","4.0"
"226","New York Giants","NYG","DST","4.0","1","4.0"
"226","Jerry Jeudy","DEN","WR","4.0","1","4.0"
"234","Jalen Reagor","PHI","WR","3.9","1","3.9"
"235","Hayden Hurst","ATL","TE","3.8","1","3.8"
"236","Kenny Golladay","NYG","WR","3.7","1","3.7"
"236","Kyle Rudolph","NYG","TE","3.7","1","3.7"
"236","Devonta Freeman","BAL","RB","3.7","1","3.7"
"236","Jalen Richard","LV","RB","3.7","1","3.7"
"236","Mo Alie-Cox","IND","TE","3.7","1","3.7"
"241","Devontae Booker","NYG","RB","3.6","1","3.6"
"241","Ja'Marr Chase","CIN","WR","3.6","1","3.6"
"243","George Kittle","SF","TE","3.5","1","3.5"
"243","JaMycal Hasty","SF","RB","3.5","1","3.5"
"245","Demarcus Robinson","KC","WR","3.4","1","3.4"
"246","Darren Waller","LV","TE","3.2","1","3.2"
"246","Travis Homer","SEA","RB","3.2","1","3.2"
"246","Rashod Bateman","BAL","WR","3.2","1","3.2"
"246","Equanimeous St. Brown","GB","WR","3.2","1","3.2"
"246","Mike Gesicki","MIA","TE","3.2","1","3.2"
"251","Dominique Dafney","GB","TE","3.1","1","3.1"
"251","Lil'Jordan Humphrey","NO","WR","3.1","1","3.1"
"251","Mitchell Wilcox","CIN","TE","3.1","1","3.1"
"254","Chicago Bears","CHI","DST","3.0","1","3.0"
"254","Chase McLaughlin","CLE","K","3.0","1","3.0"
"254","Derrick Gore","KC","RB","3.0","1","3.0"
"257","Jacob Hollister","JAC","TE","2.9","1","2.9"
"257","Nyheim Hines","IND","RB","2.9","1","2.9"
"259","Cam Akers","LAR","RB","2.8","1","2.8"
"259","Odell Beckham Jr.","Multi","WR","2.8","1","2.8"
"259","Nelson Agholor","NE","WR","2.8","1","2.8"
"262","Antoine Wesley","ARI","WR","2.7","1","2.7"
"263","Alexander Mattison","MIN","RB","2.6","1","2.6"
"263","Jimmy Graham","CHI","TE","2.6","1","2.6"
"265","Gerald Everett","SEA","TE","2.5","1","2.5"
"265","Myles Gaskin","MIA","RB","2.5","1","2.5"
"265","Marcus Mariota","LV","QB","2.5","1","2.5"
"268","Colby Parkinson","SEA","TE","2.4","1","2.4"
"268","Zack Moss","BUF","RB","2.4","1","2.4"
"268","Courtland Sutton","DEN","WR","2.4","1","2.4"
"268","Isaiah McKenzie","BUF","WR","2.4","1","2.4"
"272","Marquise Goodwin","CHI","WR","2.3","1","2.3"
"273","Cameron Brate","TB","TE","2.2","1","2.2"
"273","Benny Snell Jr.","PIT","RB","2.2","1","2.2"
"273","DeVante Parker","MIA","WR","2.2","1","2.2"
"273","Tony Jones Jr.","NO","RB","2.2","1","2.2"
"277","Jamison Crowder","NYJ","WR","2.1","1","2.1"
"277","Anthony Schwartz","CLE","WR","2.1","1","2.1"
"277","C.J. Saunders","CAR","WR","2.1","1","2.1"
"277","Tommy Tremble","CAR","TE","2.1","1","2.1"
"277","Richard Rodgers","PHI","TE","2.1","1","2.1"
"277","David Njoku","CLE","TE","2.1","1","2.1"
"277","Noah Fant","DEN","TE","2.1","1","2.1"
"284","Justin Jackson","LAC","RB","2.0","1","2.0"
"284","Jake Kumerow","BUF","WR","2.0","1","2.0"
"284","Tennessee Titans","TEN","DST","2.0","1","2.0"
"287","Michael Carter","NYJ","RB","1.9","1","1.9"
"288","Trent Sherfield","SF","WR","1.8","1","1.8"
"288","Dazz Newsome","CHI","WR","1.8","1","1.8"
"288","Kyle Pitts","ATL","TE","1.8","1","1.8"
"291","Cordarrelle Patterson","ATL","RB","1.7","1","1.7"
"292","Stanley Morgan Jr.","CIN","WR","1.6","1","1.6"
"292","Jack Doyle","IND","TE","1.6","1","1.6"
"292","Tyler Conklin","MIN","TE","1.6","1","1.6"
"292","Josh Reynolds","Multi","WR","1.6","1","1.6"
"296","Tarik Black","NYJ","WR","1.5","1","1.5"
"296","Jeremy Sprinkle","DAL","TE","1.5","1","1.5"
"296","Nick Vannett","NO","TE","1.5","1","1.5"
"296","Greg Dortch","ARI","WR","1.5","1","1.5"
"300","Trenton Irwin","CIN","WR","1.4","1","1.4"
"300","Harrison Bryant","CLE","TE","1.4","1","1.4"
"300","Chester Rogers","TEN","WR","1.4","1","1.4"
"303","Drew Sample","CIN","TE","1.3","1","1.3"
"304","Antony Auclair","HOU","TE","1.2","1","1.2"
"304","Zach Pascal","IND","WR","1.2","1","1.2"
"304","C.J. Ham","MIN","RB","1.2","1","1.2"
"307","Juwann Winfree","GB","WR","1.1","1","1.1"
"307","Blake Jarwin","DAL","TE","1.1","1","1.1"
"307","Khalil Herbert","CHI","RB","1.1","1","1.1"
"307","DeAndre Carter","WAS","WR","1.1","1","1.1"
"311","Amari Rodgers","GB","WR","1.0","1","1.0"
"311","John Bates","WAS","TE","1.0","1","1.0"
"311","Graham Gano","NYG","K","1.0","1","1.0"
"311","New England Patriots","NE","DST","1.0","1","1.0"
"311","Khari Blasingame","TEN","RB","1.0","1","1.0"
"311","Tyler Kroft","NYJ","TE","1.0","1","1.0"
"311","Denver Broncos","DEN","DST","1.0","1","1.0"
"311","Indianapolis Colts","IND","DST","1.0","1","1.0"
"319","Evan Engram","NYG","TE","0.9","1","0.9"
"320","Adam Prentice","NO","RB","0.8","1","0.8"
"320","Greg Ward","PHI","WR","0.8","1","0.8"
"320","Adam Humphries","WAS","WR","0.8","1","0.8"
"320","Keith Smith","ATL","RB","0.8","1","0.8"
"324","Tyreek Hill","KC","WR","0.7","1","0.7"
"324","Jeff Smith","NYJ","WR","0.7","1","0.7"
"324","Jonathan Ward","ARI","RB","0.7","1","0.7"
"324","Geoff Swaim","TEN","TE","0.7","1","0.7"
"328","Josh Oliver","BAL","TE","0.6","1","0.6"
"328","Tevin Coleman","NYJ","RB","0.6","1","0.6"
"328","Ty Montgomery","NO","RB","0.6","1","0.6"
"331","Jonnu Smith","NE","TE","0.5","1","0.5"
"332","Ty'Son Williams","BAL","RB","0.4","1","0.4"
"332","Kene Nwangwu","MIN","RB","0.4","1","0.4"
"334","Mitch Trubisky","BUF","QB","0.3","1","0.3"
"334","Mike Davis","ATL","RB","0.3","1","0.3"
"336","Craig Reynolds","DET","RB","0.2","1","0.2"
"336","Devin Duvernay","BAL","WR","0.2","1","0.2"
"336","Mekhi Sargent","Multi","RB","0.2","1","0.2"
"339","DeeJay Dallas","SEA","RB","0.1","1","0.1"
"340","Noah Togiai","PHI","TE","0.0","1","0.0"
"340","Tylan Wallace","BAL","WR","0.0","1","0.0"
"340","N'Keal Harry","NE","WR","0.0","1","0.0"
"340","Josh Gordon","KC","WR","0.0","1","0.0"
"340","Josh Johnson","SEA","RB","0.0","1","0.0"
"340","Travis Benjamin","SF","WR","0.0","1","0.0"
"340","Tyler Davis","GB","TE","0.0","1","0.0"
"340","Kalen Ballage","PIT","RB","0.0","1","0.0"
"340","Brandon Powell","LAR","WR","0.0","1","0.0"
"340","Elijah McGuire","FA","RB","0.0","1","0.0"
"340","Jeff Wilson Jr.","SF","RB","0.0","1","0.0"
"340","Tre' McKitty","LAC","TE","0.0","1","0.0"
"340","Cam Newton","CAR","QB","0.0","1","0.0"
"340","Rashod Berry","DET","TE","0.0","1","0.0"
"340","Ja'Marcus Bradley","CLE","WR","0.0","1","0.0"
"340","Cooper Rush","DAL","QB","0.0","1","0.0"
"340","David Sills V","NYG","WR","0.0","1","0.0"
"340","Keith Kirkwood","CAR","WR","0.0","1","0.0"
"340","Cody Thompson","SEA","WR","0.0","1","0.0"
"340","Kenjon Barner","TB","RB","0.0","1","0.0"
"340","Nathan Cottrell","JAC","RB","0.0","1","0.0"
"340","Luke Stocker","MIN","TE","0.0","1","0.0"
"340","Blake Bell","KC","TE","0.0","1","0.0"
"340","Godwin Igwebuike","DET","RB","0.0","1","0.0"
"340","Albert Okwuegbunam","DEN","TE","0.0","1","0.0"
"340","Marquez Callaway","NO","WR","0.0","1","0.0"
"340","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"340","Tyron Johnson","LV","WR","0.0","1","0.0"
"340","Dede Westbrook","MIN","WR","0.0","1","0.0"
"340","Darrell Daniels","ARI","TE","0.0","1","0.0"
"340","Eric Tomlinson","BAL","TE","0.0","1","0.0"
"340","Marcedes Lewis","GB","TE","0.0","1","0.0"
"340","Ty Long","LAC","K","0.0","1","0.0"
"340","New York Jets","NYJ","DST","0.0","1","0.0"
"340","Houston Texans","HOU","DST","0.0","1","0.0"
"340","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"340","Giovanni Ricci","CAR","TE","0.0","1","0.0"
"340","Brandon Zylstra","CAR","WR","0.0","1","0.0"
"340","Racey McMath","TEN","WR","0.0","1","0.0"
"340","Derek Carrier","LV","TE","0.0","1","0.0"
"340","Ben Ellefson","MIN","TE","0.0","1","0.0"
"340","Luke Farrell","JAC","TE","0.0","1","0.0"
"340","Cethan Carter","MIA","TE","0.0","1","0.0"
"340","Taiwan Jones","BUF","RB","0.0","1","0.0"
"340","Alex Armah Jr.","Multi","RB","0.0","1","0.0"
"340","Jaelon Darden","TB","WR","0.0","1","0.0"
"340","Ben Skowronek","LAR","WR","0.0","1","0.0"
"340","Matthew Slater","NE","WR","0.0","1","0.0"
"340","Royce Freeman","Multi","RB","0.0","1","0.0"
"340","Cullen Gillaspia","NYG","RB","0.0","1","0.0"
"340","Jordan Wilkins","Multi","RB","0.0","1","0.0"
"340","Christian Blake","ATL","WR","0.0","1","0.0"
"340","Tajae Sharpe","ATL","WR","0.0","1","0.0"
"340","Reggie Gilliam","BUF","RB","0.0","1","0.0"
"340","Alex Erickson","CAR","WR","0.0","1","0.0"
"340","Mike Thomas","CIN","WR","0.0","1","0.0"
"340","Sammy Watkins","BAL","WR","0.0","1","0.0"
"340","Gunner Olszewski","NE","WR","0.0","1","0.0"
"340","Justin Hardee","NYJ","WR","0.0","1","0.0"
"340","Mack Hollins","MIA","WR","0.0","1","0.0"
"340","Cam Sims","WAS","WR","0.0","1","0.0"
"340","Marquez Valdes-Scantling","GB","WR","0.0","1","0.0"
"340","Parris Campbell","IND","WR","0.0","1","0.0"
"340","Denzel Mims","NYJ","WR","0.0","1","0.0"
"340","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"340","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"406","Ty Johnson","NYJ","RB","-0.1","1","-0.1"
"406","Tim Boyle","DET","QB","-0.1","1","-0.1"
"406","Blaine Gabbert","TB","QB","-0.1","1","-0.1"
"409","Alex Bachman","NYG","WR","-0.3","1","-0.3"
"410","Los Angeles Chargers","LAC","DST","-1.0","1","-1.0"
"411","Andre Roberts","Multi","WR","-2.0","1","-2.0"
"412","Philadelphia Eagles","PHI","DST","-3.0","1","-3.0"
"412","Green Bay Packers","GB","DST","-3.0","1","-3.0"
"412","Carolina Panthers","CAR","DST","-3.0","1","-3.0"
""
""
