"Rank","Player","Team","Position","Points","Games","Avg"
"54","Kyler Murray","ARI","QB","13.6","1","13.6"
"55","Ameer Abdullah","Multi","RB","13.5","1","13.5"
"56","Davante Adams","GB","WR","13.4","1","13.4"
"56","Matt Ryan","ATL","QB","13.4","1","13.4"
"58","Evan McPherson","CIN","K","13.0","1","13.0"
"59","Joe Burrow","CIN","QB","12.8","1","12.8"
"60","DeeJay Dallas","SEA","RB","12.7","1","12.7"
"60","Justin Jefferson","MIN","WR","12.7","1","12.7"
"62","Sony Michel","LAR","RB","12.5","1","12.5"
"63","George Kittle","SF","TE","12.3","1","12.3"
"64","Craig Reynolds","DET","RB","12.2","1","12.2"
"65","New York Jets","NYJ","DST","12.0","1","12.0"
"65","Zach Wilson","NYJ","QB","12.0","1","12.0"
"65","Daniel Carlson","LV","K","12.0","1","12.0"
"68","Ben Roethlisberger","PIT","QB","11.9","1","11.9"
"69","Tim Patrick","DEN","WR","11.7","1","11.7"
"70","Stefon Diggs","BUF","WR","11.5","1","11.5"
"70","Kirk Cousins","MIN","QB","11.5","1","11.5"
"72","Derek Carr","LV","QB","11.1","1","11.1"
"73","Josh Jacobs","LV","RB","10.9","1","10.9"
"73","Ryan Tannehill","TEN","QB","10.9","1","10.9"
"75","Dak Prescott","DAL","QB","10.6","1","10.6"
"76","Trevor Lawrence","JAC","QB","10.5","1","10.5"
"77","Zach Ertz","Multi","TE","10.4","1","10.4"
"77","Justin Jackson","LAC","RB","10.4","1","10.4"
"79","Jauan Jennings","SF","WR","10.3","1","10.3"
"80","Leonard Fournette","TB","RB","10.2","1","10.2"
"80","Tony Pollard","DAL","RB","10.2","1","10.2"
"82","Javonte Williams","DEN","RB","10.1","1","10.1"
"82","Dalvin Cook","MIN","RB","10.1","1","10.1"
"82","Braxton Berrios","NYJ","WR","10.1","1","10.1"
"82","Cole Kmet","CHI","TE","10.1","1","10.1"
"86","Houston Texans","HOU","DST","10.0","1","10.0"
"86","Greg Zuerlein","DAL","K","10.0","1","10.0"
"86","Foster Moreau","LV","TE","10.0","1","10.0"
"86","AJ Dillon","GB","RB","10.0","1","10.0"
"86","Brett Maher","NO","K","10.0","1","10.0"
"86","Matthew Wright","JAC","K","10.0","1","10.0"
"86","Michael Badgley","Multi","K","10.0","1","10.0"
"86","Matt Gay","LAR","K","10.0","1","10.0"
"94","Nick Mullens","CLE","QB","9.9","1","9.9"
"95","Greg Ward","PHI","WR","9.8","1","9.8"
"95","DJ Moore","CAR","WR","9.8","1","9.8"
"97","Zay Jones","LV","WR","9.7","1","9.7"
"97","Michael Burton","KC","RB","9.7","1","9.7"
"97","Kyle Pitts","ATL","TE","9.7","1","9.7"
"100","Taysom Hill","NO","QB","9.5","1","9.5"
"101","Marquise Brown","BAL","WR","9.3","1","9.3"
"102","Devontae Booker","NYG","RB","9.2","1","9.2"
"103","Darnell Mooney","CHI","WR","9.1","1","9.1"
"104","Jake Elliott","PHI","K","9.0","1","9.0"
"104","San Francisco 49ers","SF","DST","9.0","1","9.0"
"104","Los Angeles Rams","LAR","DST","9.0","1","9.0"
"104","Miami Dolphins","MIA","DST","9.0","1","9.0"
"104","Cincinnati Bengals","CIN","DST","9.0","1","9.0"
"109","David Montgomery","CHI","RB","8.8","1","8.8"
"110","Laquon Treadwell","JAC","WR","8.7","1","8.7"
"111","Jesper Horsted","CHI","TE","8.4","1","8.4"
"111","A.J. Green","ARI","WR","8.4","1","8.4"
"113","Jakobi Meyers","NE","WR","8.3","1","8.3"
"113","Bryan Edwards","LV","WR","8.3","1","8.3"
"115","DK Metcalf","SEA","WR","8.2","1","8.2"
"115","Noah Fant","DEN","TE","8.2","1","8.2"
"117","Ronald Jones II","TB","RB","8.1","1","8.1"
"117","Harrison Bryant","CLE","TE","8.1","1","8.1"
"119","Clyde Edwards-Helaire","KC","RB","8.0","1","8.0"
"119","Gerald Everett","SEA","TE","8.0","1","8.0"
"119","Younghoe Koo","ATL","K","8.0","1","8.0"
"119","Jaret Patterson","WAS","RB","8.0","1","8.0"
"119","James O'Shaughnessy","JAC","TE","8.0","1","8.0"
"119","Jalen Guyton","LAC","WR","8.0","1","8.0"
"119","Detroit Lions","DET","DST","8.0","1","8.0"
"119","CeeDee Lamb","DAL","WR","8.0","1","8.0"
"119","Harrison Butker","KC","K","8.0","1","8.0"
"119","James Conner","ARI","RB","8.0","1","8.0"
"129","Dontrell Hilliard","TEN","RB","7.9","1","7.9"
"129","Chris Godwin","TB","WR","7.9","1","7.9"
"131","Garrett Gilbert","WAS","QB","7.8","1","7.8"
"131","Kendrick Bourne","NE","WR","7.8","1","7.8"
"133","Robbie Anderson","CAR","WR","7.7","1","7.7"
"133","Kyle Juszczyk","SF","RB","7.7","1","7.7"
"135","Saquon Barkley","NYG","RB","7.4","1","7.4"
"136","Albert Okwuegbunam","DEN","TE","7.3","1","7.3"
"136","Nyheim Hines","IND","RB","7.3","1","7.3"
"136","Diontae Johnson","PIT","WR","7.3","1","7.3"
"139","Jalen Reagor","PHI","WR","7.2","1","7.2"
"139","Ihmir Smith-Marsette","MIN","WR","7.2","1","7.2"
"141","Tyler Bass","BUF","K","7.0","1","7.0"
"141","Robbie Gould","SF","K","7.0","1","7.0"
"141","Buffalo Bills","BUF","DST","7.0","1","7.0"
"141","Randy Bullock","TEN","K","7.0","1","7.0"
"141","Seattle Seahawks","SEA","DST","7.0","1","7.0"
"141","Chicago Bears","CHI","DST","7.0","1","7.0"
"141","Carson Wentz","IND","QB","7.0","1","7.0"
"141","Cleveland Browns","CLE","DST","7.0","1","7.0"
"141","Washington Commanders","WAS","DST","7.0","1","7.0"
"141","Mason Crosby","GB","K","7.0","1","7.0"
"141","Graham Gano","NYG","K","7.0","1","7.0"
"141","Jason Sanders","MIA","K","7.0","1","7.0"
"153","Laviska Shenault Jr.","JAC","WR","6.9","1","6.9"
"153","Jordan Howard","PHI","RB","6.9","1","6.9"
"155","Mike Gesicki","MIA","TE","6.8","1","6.8"
"155","Kenny Golladay","NYG","WR","6.8","1","6.8"
"155","Donovan Peoples-Jones","CLE","WR","6.8","1","6.8"
"158","Damiere Byrd","CHI","WR","6.7","1","6.7"
"159","Jeremy McNichols","TEN","RB","6.6","1","6.6"
"159","Isaiah Ford","MIA","WR","6.6","1","6.6"
"159","Melvin Gordon III","DEN","RB","6.6","1","6.6"
"162","Jamison Crowder","NYJ","WR","6.5","1","6.5"
"162","Joe Mixon","CIN","RB","6.5","1","6.5"
"164","Mike Williams","LAC","WR","6.4","1","6.4"
"165","Olamide Zaccheaus","ATL","WR","6.3","1","6.3"
"166","N'Keal Harry","NE","WR","6.2","1","6.2"
"166","Ben Skowronek","LAR","WR","6.2","1","6.2"
"168","Terry McLaurin","WAS","WR","6.1","1","6.1"
"168","Tyler Johnson","TB","WR","6.1","1","6.1"
"170","Matt Prater","ARI","K","6.0","1","6.0"
"170","Brandon McManus","DEN","K","6.0","1","6.0"
"170","Justin Tucker","BAL","K","6.0","1","6.0"
"170","Tampa Bay Buccaneers","TB","DST","6.0","1","6.0"
"170","Eddy Pineiro","NYJ","K","6.0","1","6.0"
"175","Brandon Bolden","NE","RB","5.9","1","5.9"
"176","Tom Brady","TB","QB","5.8","1","5.8"
"176","Dawson Knox","BUF","TE","5.8","1","5.8"
"178","Pat Freiermuth","PIT","TE","5.7","1","5.7"
"179","Latavius Murray","BAL","RB","5.6","1","5.6"
"180","Cole Beasley","BUF","WR","5.5","1","5.5"
"180","DeVonta Smith","PHI","WR","5.5","1","5.5"
"180","Marcedes Lewis","GB","TE","5.5","1","5.5"
"183","Myles Gaskin","MIA","RB","5.4","1","5.4"
"183","Nelson Agholor","NE","WR","5.4","1","5.4"
"183","Rashaad Penny","SEA","RB","5.4","1","5.4"
"186","Drew Lock","DEN","QB","5.3","1","5.3"
"186","Samaje Perine","CIN","RB","5.3","1","5.3"
"186","Phillip Dorsett II","Multi","WR","5.3","1","5.3"
"186","Evan Engram","NYG","TE","5.3","1","5.3"
"186","Chase Edmonds","ARI","RB","5.3","1","5.3"
"191","Rex Burkhead","HOU","RB","5.2","1","5.2"
"191","Nick Westbrook-Ikhine","TEN","WR","5.2","1","5.2"
"191","Russell Wilson","SEA","QB","5.2","1","5.2"
"194","Peyton Barber","LV","RB","5.1","1","5.1"
"194","James Washington","PIT","WR","5.1","1","5.1"
"196","Nick Folk","NE","K","5.0","1","5.0"
"196","Greg Joseph","MIN","K","5.0","1","5.0"
"196","Carolina Panthers","CAR","DST","5.0","1","5.0"
"196","Tevin Coleman","NYJ","RB","5.0","1","5.0"
"196","New York Giants","NYG","DST","5.0","1","5.0"
"196","Chester Rogers","TEN","WR","5.0","1","5.0"
"196","Brian Johnson","Multi","K","5.0","1","5.0"
"203","Teddy Bridgewater","DEN","QB","4.9","1","4.9"
"203","Khalil Herbert","CHI","RB","4.9","1","4.9"
"203","Ricky Seals-Jones","WAS","TE","4.9","1","4.9"
"203","Ryan Griffin","NYJ","TE","4.9","1","4.9"
"207","Michael Gallup","DAL","WR","4.7","1","4.7"
"207","Jared Cook","LAC","TE","4.7","1","4.7"
"207","Hunter Renfrow","LV","WR","4.7","1","4.7"
"210","Chuba Hubbard","CAR","RB","4.6","1","4.6"
"211","Tyler Kroft","NYJ","TE","4.5","1","4.5"
"211","Rhamondre Stevenson","NE","RB","4.5","1","4.5"
"213","David Njoku","CLE","TE","4.4","1","4.4"
"214","Van Jefferson","LAR","WR","4.3","1","4.3"
"215","Brandon Aiyuk","SF","WR","4.1","1","4.1"
"215","Alvin Kamara","NO","RB","4.1","1","4.1"
"217","Denver Broncos","DEN","DST","4.0","1","4.0"
"217","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"217","Jason Myers","SEA","K","4.0","1","4.0"
"217","Tennessee Titans","TEN","DST","4.0","1","4.0"
"217","Dustin Hopkins","Multi","K","4.0","1","4.0"
"222","Rob Gronkowski","TB","TE","3.9","1","3.9"
"222","Rashard Higgins","CLE","WR","3.9","1","3.9"
"222","Ashton Dulin","IND","WR","3.9","1","3.9"
"225","Adam Humphries","WAS","WR","3.8","1","3.8"
"225","Allen Lazard","GB","WR","3.8","1","3.8"
"227","Darrell Henderson Jr.","LAR","RB","3.7","1","3.7"
"227","Byron Pringle","KC","WR","3.7","1","3.7"
"229","Najee Harris","PIT","RB","3.6","1","3.6"
"229","K.J. Osborn","MIN","WR","3.6","1","3.6"
"231","D'Ernest Johnson","CLE","RB","3.5","1","3.5"
"232","John Bates","WAS","TE","3.4","1","3.4"
"232","Jordan Akins","HOU","TE","3.4","1","3.4"
"232","Antoine Wesley","ARI","WR","3.4","1","3.4"
"232","DeAndre Carter","WAS","WR","3.4","1","3.4"
"236","Jake Fromm","NYG","QB","3.3","1","3.3"
"236","Tee Higgins","CIN","WR","3.3","1","3.3"
"236","Cordarrelle Patterson","ATL","RB","3.3","1","3.3"
"236","C.J. Uzomah","CIN","TE","3.3","1","3.3"
"236","Kene Nwangwu","MIN","RB","3.3","1","3.3"
"236","Darius Slayton","NYG","WR","3.3","1","3.3"
"242","David Johnson","HOU","RB","3.2","1","3.2"
"242","Cameron Brate","TB","TE","3.2","1","3.2"
"244","Demetric Felton Jr.","CLE","RB","3.1","1","3.1"
"244","Jeremy Sprinkle","DAL","TE","3.1","1","3.1"
"244","Josiah Deguara","GB","TE","3.1","1","3.1"
"247","Freddie Swain","SEA","WR","3.0","1","3.0"
"247","Kalif Raymond","DET","WR","3.0","1","3.0"
"247","Arizona Cardinals","ARI","DST","3.0","1","3.0"
"247","Kansas City Chiefs","KC","DST","3.0","1","3.0"
"247","Cairo Santos","CHI","K","3.0","1","3.0"
"247","New England Patriots","NE","DST","3.0","1","3.0"
"247","Philadelphia Eagles","PHI","DST","3.0","1","3.0"
"254","Devonta Freeman","BAL","RB","2.9","1","2.9"
"255","Devin Duvernay","BAL","WR","2.8","1","2.8"
"255","Scotty Miller","TB","WR","2.8","1","2.8"
"255","Mark Ingram II","Multi","RB","2.8","1","2.8"
"255","Zach Pascal","IND","WR","2.8","1","2.8"
"259","Tyler Davis","GB","TE","2.7","1","2.7"
"259","Tre'Quan Smith","NO","WR","2.7","1","2.7"
"259","Brandon Zylstra","CAR","WR","2.7","1","2.7"
"262","Colt McCoy","ARI","QB","2.5","1","2.5"
"262","Rondale Moore","ARI","WR","2.5","1","2.5"
"262","Michael Carter","NYJ","RB","2.5","1","2.5"
"262","Sterling Shepard","NYG","WR","2.5","1","2.5"
"266","T.Y. Hilton","IND","WR","2.4","1","2.4"
"266","Marvin Jones Jr.","JAC","WR","2.4","1","2.4"
"266","Quez Watkins","PHI","WR","2.4","1","2.4"
"266","Nico Collins","HOU","WR","2.4","1","2.4"
"266","Trevon Wesco","NYJ","TE","2.4","1","2.4"
"271","Zach Gentry","PIT","TE","2.2","1","2.2"
"271","Courtland Sutton","DEN","WR","2.2","1","2.2"
"271","Chris Conley","HOU","WR","2.2","1","2.2"
"274","Mike Davis","ATL","RB","2.1","1","2.1"
"274","Shane Zylstra","DET","TE","2.1","1","2.1"
"274","Collin Johnson","NYG","WR","2.1","1","2.1"
"274","Mecole Hardman","KC","WR","2.1","1","2.1"
"278","Jonathan Ward","ARI","RB","2.0","1","2.0"
"278","Joshua Palmer","LAC","WR","2.0","1","2.0"
"278","Baltimore Ravens","BAL","DST","2.0","1","2.0"
"278","Isaiah McKenzie","BUF","WR","2.0","1","2.0"
"278","Jacksonville Jaguars","JAC","DST","2.0","1","2.0"
"278","Chase McLaughlin","CLE","K","2.0","1","2.0"
"284","Chase Claypool","PIT","WR","1.9","1","1.9"
"284","Mike Evans","TB","WR","1.9","1","1.9"
"284","Ke'Shawn Vaughn","TB","RB","1.9","1","1.9"
"287","Amari Cooper","DAL","WR","1.8","1","1.8"
"287","Andy Isabella","ARI","WR","1.8","1","1.8"
"287","Cam Sims","WAS","WR","1.8","1","1.8"
"287","Jimmy Graham","CHI","TE","1.8","1","1.8"
"291","Jakeem Grant Sr.","Multi","WR","1.7","1","1.7"
"291","Stephen Anderson","LAC","TE","1.7","1","1.7"
"293","Hayden Hurst","ATL","TE","1.6","1","1.6"
"293","Tavon Austin","JAC","WR","1.6","1","1.6"
"293","Chris Manhertz","JAC","TE","1.6","1","1.6"
"293","DeSean Jackson","Multi","WR","1.6","1","1.6"
"297","Pharaoh Brown","HOU","TE","1.5","1","1.5"
"297","Albert Wilson","MIA","WR","1.5","1","1.5"
"299","Brycen Hopkins","LAR","TE","1.4","1","1.4"
"299","Keelan Cole Sr.","NYJ","WR","1.4","1","1.4"
"299","Kyle Rudolph","NYG","TE","1.4","1","1.4"
"302","James Proche II","BAL","WR","1.3","1","1.3"
"302","Tommy Tremble","CAR","TE","1.3","1","1.3"
"304","Michael Pittman Jr.","IND","WR","1.2","1","1.2"
"304","Qadree Ollison","ATL","RB","1.2","1","1.2"
"304","Darrel Williams","KC","RB","1.2","1","1.2"
"304","Tyler Conklin","MIN","TE","1.2","1","1.2"
"304","Austin Walter","NYJ","RB","1.2","1","1.2"
"304","Odell Beckham Jr.","Multi","WR","1.2","1","1.2"
"304","Jack Stoll","PHI","TE","1.2","1","1.2"
"311","Dare Ogunbowale","JAC","RB","1.1","1","1.1"
"311","Malik Turner","DAL","WR","1.1","1","1.1"
"313","Tylan Wallace","BAL","WR","1.0","1","1.0"
"313","Geoff Swaim","TEN","TE","1.0","1","1.0"
"313","Atlanta Falcons","ATL","DST","1.0","1","1.0"
"313","Ian Thomas","CAR","TE","1.0","1","1.0"
"313","Cody Hollister","TEN","WR","1.0","1","1.0"
"313","Mike Glennon","NYG","QB","1.0","1","1.0"
"313","Jonnu Smith","NE","TE","1.0","1","1.0"
"313","Las Vegas Raiders","LV","DST","1.0","1","1.0"
"313","Rashod Bateman","BAL","WR","1.0","1","1.0"
"322","Durham Smythe","MIA","TE","0.9","1","0.9"
"322","Anthony Firkser","TEN","TE","0.9","1","0.9"
"322","Tre' McKitty","LAC","TE","0.9","1","0.9"
"322","Jermar Jefferson","DET","RB","0.9","1","0.9"
"322","Adam Trautman","NO","TE","0.9","1","0.9"
"327","Royce Freeman","Multi","RB","0.8","1","0.8"
"327","Ja'Marr Chase","CIN","WR","0.8","1","0.8"
"327","Will Dissly","SEA","TE","0.8","1","0.8"
"327","C.J. Ham","MIN","RB","0.8","1","0.8"
"331","Drew Sample","CIN","TE","0.7","1","0.7"
"332","MyCole Pruitt","TEN","TE","0.6","1","0.6"
"332","Andre Roberts","Multi","WR","0.6","1","0.6"
"334","Jack Doyle","IND","TE","0.5","1","0.5"
"334","Jonathan Williams","WAS","RB","0.5","1","0.5"
"334","Ray-Ray McCloud","PIT","WR","0.5","1","0.5"
"337","Daniel Helm","LV","TE","0.4","1","0.4"
"337","Gabe Nabers","LAC","RB","0.4","1","0.4"
"339","Marcus Mariota","LV","QB","0.3","1","0.3"
"339","Dax Milne","WAS","WR","0.3","1","0.3"
"339","Blake Bell","KC","TE","0.3","1","0.3"
"342","Jacoby Brissett","MIA","QB","0.2","1","0.2"
"343","JaMycal Hasty","SF","RB","0.1","1","0.1"
"343","Joshua Kelley","LAC","RB","0.1","1","0.1"
"343","Matt Breida","BUF","RB","0.1","1","0.1"
"343","Godwin Igwebuike","DET","RB","0.1","1","0.1"
"347","Brock Wright","DET","TE","0.0","1","0.0"
"347","Jalen Richard","LV","RB","0.0","1","0.0"
"347","Colby Parkinson","SEA","TE","0.0","1","0.0"
"347","Charlie Woerner","SF","TE","0.0","1","0.0"
"347","Hunter Long","MIA","TE","0.0","1","0.0"
"347","Tommylee Lewis","MIA","WR","0.0","1","0.0"
"347","Sandro Platzgummer","NYG","RB","0.0","1","0.0"
"347","Marquez Stevenson","BUF","WR","0.0","1","0.0"
"347","Rashod Berry","DET","TE","0.0","1","0.0"
"347","Brandon Powell","LAR","WR","0.0","1","0.0"
"347","Pharoh Cooper","NYG","WR","0.0","1","0.0"
"347","Nick Vannett","NO","TE","0.0","1","0.0"
"347","Brandin Bryant","BUF","RB","0.0","1","0.0"
"347","Kendall Blanton","LAR","TE","0.0","1","0.0"
"347","Trent Taylor","CIN","WR","0.0","1","0.0"
"347","Alex Bachman","NYG","WR","0.0","1","0.0"
"347","Quinton Bell","ATL","WR","0.0","1","0.0"
"347","Landen Akers","LAR","WR","0.0","1","0.0"
"347","Jordan Veasy","HOU","WR","0.0","1","0.0"
"347","Mitchell Wilcox","CIN","TE","0.0","1","0.0"
"347","Easop Winston Jr.","NO","WR","0.0","1","0.0"
"347","Juwann Winfree","GB","WR","0.0","1","0.0"
"347","Cody Thompson","SEA","WR","0.0","1","0.0"
"347","River Cracraft","SF","WR","0.0","1","0.0"
"347","Luke Stocker","MIN","TE","0.0","1","0.0"
"347","Brian Hill","SF","RB","0.0","1","0.0"
"347","Miller Forristall","CLE","TE","0.0","1","0.0"
"347","Andrew Beck","DEN","TE","0.0","1","0.0"
"347","Dazz Newsome","CHI","WR","0.0","1","0.0"
"347","Donald Parham Jr.","LAC","TE","0.0","1","0.0"
"347","Juwan Johnson","NO","TE","0.0","1","0.0"
"347","Kenneth Gainwell","PHI","RB","0.0","1","0.0"
"347","Malik Taylor","GB","WR","0.0","1","0.0"
"347","Trent Sherfield","SF","WR","0.0","1","0.0"
"347","Dyami Brown","WAS","WR","0.0","1","0.0"
"347","Julio Jones","TEN","WR","0.0","1","0.0"
"347","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"347","Demetrius Harris","ARI","TE","0.0","1","0.0"
"347","Damien Williams","CHI","RB","0.0","1","0.0"
"347","Ryan Succop","TB","K","0.0","1","0.0"
"347","Ty Long","LAC","K","0.0","1","0.0"
"347","Green Bay Packers","GB","DST","0.0","1","0.0"
"347","Ty Montgomery","NO","RB","0.0","1","0.0"
"347","Benny Snell Jr.","PIT","RB","0.0","1","0.0"
"347","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"347","Corey Clement","DAL","RB","0.0","1","0.0"
"347","Larry Rountree III","LAC","RB","0.0","1","0.0"
"347","Diontae Spencer","DEN","WR","0.0","1","0.0"
"347","Lee Smith","ATL","TE","0.0","1","0.0"
"347","Tajae Sharpe","ATL","WR","0.0","1","0.0"
"347","Kendall Hinton","DEN","WR","0.0","1","0.0"
"347","O.J. Howard","TB","TE","0.0","1","0.0"
"347","Giovanni Ricci","CAR","TE","0.0","1","0.0"
"347","Christian Blake","ATL","WR","0.0","1","0.0"
"347","Jakob Johnson","NE","RB","0.0","1","0.0"
"347","Jaelon Darden","TB","WR","0.0","1","0.0"
"347","Chris Moore","HOU","WR","0.0","1","0.0"
"347","Tommy Sweeney","BUF","TE","0.0","1","0.0"
"347","Jacob Hollister","JAC","TE","0.0","1","0.0"
"347","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"347","Mack Hollins","MIA","WR","0.0","1","0.0"
"347","Willie Snead IV","Multi","WR","0.0","1","0.0"
"347","Alex Erickson","CAR","WR","0.0","1","0.0"
"347","Terrace Marshall Jr.","CAR","WR","0.0","1","0.0"
"347","Gunner Olszewski","NE","WR","0.0","1","0.0"
"347","Dee Eskridge","SEA","WR","0.0","1","0.0"
"347","Demarcus Robinson","KC","WR","0.0","1","0.0"
"347","Denzel Mims","NYJ","WR","0.0","1","0.0"
"347","Alex Armah Jr.","Multi","RB","0.0","1","0.0"
"347","Jerry Jeudy","DEN","WR","0.0","1","0.0"
"347","Amari Rodgers","GB","WR","0.0","1","0.0"
"347","Nsimba Webster","CHI","WR","0.0","1","0.0"
"419","Racey McMath","TEN","WR","-1.6","1","-1.6"
""
""
