"Rank","Player","Team","Position","Points","Games","Avg"
"156","Kansas City Chiefs","KC","DST","7.0","1","7.0"
"156","Chase McLaughlin","CLE","K","7.0","1","7.0"
"156","Logan Thomas","WAS","TE","7.0","1","7.0"
"156","Justin Tucker","BAL","K","7.0","1","7.0"
"156","Evan McPherson","CIN","K","7.0","1","7.0"
"156","Chris Boswell","PIT","K","7.0","1","7.0"
"165","Harrison Bryant","CLE","TE","6.9","1","6.9"
"166","Elijah Moore","NYJ","WR","6.7","1","6.7"
"166","DeVante Parker","MIA","WR","6.7","1","6.7"
"168","Jacoby Brissett","MIA","QB","6.6","1","6.6"
"168","Myles Gaskin","MIA","RB","6.6","1","6.6"
"170","Austin Hooper","CLE","TE","6.5","1","6.5"
"171","Sammy Watkins","BAL","WR","6.4","1","6.4"
"171","Miles Sanders","PHI","RB","6.4","1","6.4"
"173","Elijah Mitchell","SF","RB","6.3","1","6.3"
"173","Zach Wilson","NYJ","QB","6.3","1","6.3"
"175","Kenneth Gainwell","PHI","RB","6.2","1","6.2"
"176","Green Bay Packers","GB","DST","6.0","1","6.0"
"176","Jamal Agnew","JAC","WR","6.0","1","6.0"
"176","Cincinnati Bengals","CIN","DST","6.0","1","6.0"
"176","New Orleans Saints","NO","DST","6.0","1","6.0"
"176","Ryan Succop","TB","K","6.0","1","6.0"
"176","Jason Myers","SEA","K","6.0","1","6.0"
"176","Robbie Gould","SF","K","6.0","1","6.0"
"176","Matt Ammendola","NYJ","K","6.0","1","6.0"
"176","Andy Janovich","CLE","RB","6.0","1","6.0"
"176","Austin Seibert","DET","K","6.0","1","6.0"
"186","A.J. Brown","TEN","WR","5.8","1","5.8"
"186","Emmanuel Sanders","BUF","WR","5.8","1","5.8"
"186","Kareem Hunt","CLE","RB","5.8","1","5.8"
"186","Jakobi Meyers","NE","WR","5.8","1","5.8"
"186","MyCole Pruitt","TEN","TE","5.8","1","5.8"
"186","Jaylen Waddle","MIA","WR","5.8","1","5.8"
"186","Jonathan Taylor","IND","RB","5.8","1","5.8"
"186","Darrel Williams","KC","RB","5.8","1","5.8"
"194","David Johnson","HOU","RB","5.7","1","5.7"
"195","Pat Freiermuth","PIT","TE","5.6","1","5.6"
"195","Mike Gesicki","MIA","TE","5.6","1","5.6"
"195","Cole Beasley","BUF","WR","5.6","1","5.6"
"198","Bryan Edwards","LV","WR","5.5","1","5.5"
"199","Robbie Anderson","CAR","WR","5.3","1","5.3"
"199","Russell Gage","ATL","WR","5.3","1","5.3"
"199","Kenny Golladay","NYG","WR","5.3","1","5.3"
"202","Jamaal Williams","DET","RB","5.2","1","5.2"
"202","Hunter Henry","NE","TE","5.2","1","5.2"
"202","Blake Jarwin","DAL","TE","5.2","1","5.2"
"205","Mason Crosby","GB","K","5.0","1","5.0"
"205","Cleveland Browns","CLE","DST","5.0","1","5.0"
"205","Houston Texans","HOU","DST","5.0","1","5.0"
"205","Harrison Butker","KC","K","5.0","1","5.0"
"205","Younghoe Koo","ATL","K","5.0","1","5.0"
"205","Tyler Bass","BUF","K","5.0","1","5.0"
"205","Ty Johnson","NYJ","RB","5.0","1","5.0"
"205","Alvin Kamara","NO","RB","5.0","1","5.0"
"205","Las Vegas Raiders","LV","DST","5.0","1","5.0"
"205","Los Angeles Chargers","LAC","DST","5.0","1","5.0"
"215","Dyami Brown","WAS","WR","4.9","1","4.9"
"216","Jonnu Smith","NE","TE","4.8","1","4.8"
"217","Sony Michel","LAR","RB","4.6","1","4.6"
"218","Justin Fields","CHI","QB","4.5","1","4.5"
"218","Mark Ingram II","Multi","RB","4.5","1","4.5"
"220","Tyreek Hill","KC","WR","4.4","1","4.4"
"220","Albert Okwuegbunam","DEN","TE","4.4","1","4.4"
"220","Jeremy McNichols","TEN","RB","4.4","1","4.4"
"223","Jared Cook","LAC","TE","4.3","1","4.3"
"224","Randall Cobb","GB","WR","4.1","1","4.1"
"224","Ronald Jones II","TB","RB","4.1","1","4.1"
"226","Jake Elliott","PHI","K","4.0","1","4.0"
"226","Seattle Seahawks","SEA","DST","4.0","1","4.0"
"226","Jeff Smith","NYJ","WR","4.0","1","4.0"
"226","Albert Wilson","MIA","WR","4.0","1","4.0"
"230","Amari Cooper","DAL","WR","3.9","1","3.9"
"231","George Kittle","SF","TE","3.7","1","3.7"
"231","Rashard Higgins","CLE","WR","3.7","1","3.7"
"231","Nico Collins","HOU","WR","3.7","1","3.7"
"234","Nelson Agholor","NE","WR","3.6","1","3.6"
"234","Kendrick Bourne","NE","WR","3.6","1","3.6"
"236","Cedrick Wilson Jr.","DAL","WR","3.5","1","3.5"
"236","Kyle Rudolph","NYG","TE","3.5","1","3.5"
"238","Justin Jackson","LAC","RB","3.4","1","3.4"
"238","Dallas Goedert","PHI","TE","3.4","1","3.4"
"238","Kaden Smith","NYG","TE","3.4","1","3.4"
"241","Amon-Ra St. Brown","DET","WR","3.3","1","3.3"
"241","Alexander Mattison","MIN","RB","3.3","1","3.3"
"243","Chester Rogers","TEN","WR","3.2","1","3.2"
"243","Lil'Jordan Humphrey","NO","WR","3.2","1","3.2"
"243","Peyton Barber","LV","RB","3.2","1","3.2"
"243","Olamide Zaccheaus","ATL","WR","3.2","1","3.2"
"243","Terrace Marshall Jr.","CAR","WR","3.2","1","3.2"
"243","Jalen Guyton","LAC","WR","3.2","1","3.2"
"249","AJ Dillon","GB","RB","3.1","1","3.1"
"249","Joshua Palmer","LAC","WR","3.1","1","3.1"
"251","New York Jets","NYJ","DST","3.0","1","3.0"
"251","Joey Slye","Multi","K","3.0","1","3.0"
"251","Baltimore Ravens","BAL","DST","3.0","1","3.0"
"251","Washington Commanders","WAS","DST","3.0","1","3.0"
"251","Miami Dolphins","MIA","DST","3.0","1","3.0"
"256","Trinity Benson","DET","WR","2.9","1","2.9"
"256","James O'Shaughnessy","JAC","TE","2.9","1","2.9"
"256","Devonta Freeman","BAL","RB","2.9","1","2.9"
"259","Kalif Raymond","DET","WR","2.8","1","2.8"
"259","David Njoku","CLE","TE","2.8","1","2.8"
"259","Dalton Schultz","DAL","TE","2.8","1","2.8"
"259","Juwan Johnson","NO","TE","2.8","1","2.8"
"263","Kyle Juszczyk","SF","RB","2.7","1","2.7"
"263","Nyheim Hines","IND","RB","2.7","1","2.7"
"265","James Conner","ARI","RB","2.6","1","2.6"
"265","DeVonta Smith","PHI","WR","2.6","1","2.6"
"265","Giovani Bernard","TB","RB","2.6","1","2.6"
"265","O.J. Howard","TB","TE","2.6","1","2.6"
"265","Clyde Edwards-Helaire","KC","RB","2.6","1","2.6"
"270","Tyler Conklin","MIN","TE","2.5","1","2.5"
"270","Blake Bell","KC","TE","2.5","1","2.5"
"270","Alex Collins","SEA","RB","2.5","1","2.5"
"273","DJ Chark Jr.","JAC","WR","2.4","1","2.4"
"273","Travis Homer","SEA","RB","2.4","1","2.4"
"273","Tevin Coleman","NYJ","RB","2.4","1","2.4"
"276","Derek Carrier","LV","TE","2.3","1","2.3"
"276","Mo Alie-Cox","IND","TE","2.3","1","2.3"
"278","Jordan Akins","HOU","TE","2.2","1","2.2"
"278","Antonio Brown","TB","WR","2.2","1","2.2"
"280","Malcolm Brown","MIA","RB","2.1","1","2.1"
"280","Chris Hogan","NO","WR","2.1","1","2.1"
"282","Andre Roberts","Multi","WR","2.0","1","2.0"
"282","Geoff Swaim","TEN","TE","2.0","1","2.0"
"282","New York Giants","NYG","DST","2.0","1","2.0"
"282","Kendall Hinton","DEN","WR","2.0","1","2.0"
"282","Pittsburgh Steelers","PIT","DST","2.0","1","2.0"
"282","Tennessee Titans","TEN","DST","2.0","1","2.0"
"282","Ryan Griffin","NYJ","TE","2.0","1","2.0"
"289","Chris Evans","CIN","RB","1.9","1","1.9"
"289","Stephen Anderson","LAC","TE","1.9","1","1.9"
"289","Jerick McKinnon","KC","RB","1.9","1","1.9"
"289","Tommy Hudson","TEN","TE","1.9","1","1.9"
"289","Willie Snead IV","Multi","WR","1.9","1","1.9"
"289","Van Jefferson","LAR","WR","1.9","1","1.9"
"295","Chris Conley","HOU","WR","1.8","1","1.8"
"295","Marquez Callaway","NO","WR","1.8","1","1.8"
"295","Corey Davis","NYJ","WR","1.8","1","1.8"
"298","Salvon Ahmed","MIA","RB","1.7","1","1.7"
"299","Michael Burton","KC","RB","1.6","1","1.6"
"299","Marlon Mack","IND","RB","1.6","1","1.6"
"299","Taysom Hill","NO","QB","1.6","1","1.6"
"299","Devontae Booker","NYG","RB","1.6","1","1.6"
"299","Jody Fortson","KC","WR","1.6","1","1.6"
"304","Jalen Reagor","PHI","WR","1.5","1","1.5"
"304","Deonte Harty","NO","WR","1.5","1","1.5"
"304","Ashton Dulin","IND","WR","1.5","1","1.5"
"304","Marquise Goodwin","CHI","WR","1.5","1","1.5"
"308","Lee Smith","ATL","TE","1.4","1","1.4"
"308","Josh Oliver","BAL","TE","1.4","1","1.4"
"308","Damien Williams","CHI","RB","1.4","1","1.4"
"308","Jarvis Landry","CLE","WR","1.4","1","1.4"
"308","Trent Sherfield","SF","WR","1.4","1","1.4"
"308","C.J. Uzomah","CIN","TE","1.4","1","1.4"
"308","Danny Amendola","HOU","WR","1.4","1","1.4"
"315","Christian Blake","ATL","WR","1.3","1","1.3"
"315","Tajae Sharpe","ATL","WR","1.3","1","1.3"
"315","Tyler Kroft","NYJ","TE","1.3","1","1.3"
"315","Cethan Carter","MIA","TE","1.3","1","1.3"
"315","Cameron Brate","TB","TE","1.3","1","1.3"
"315","Tyler Higbee","LAR","TE","1.3","1","1.3"
"321","Eric Saubert","DEN","TE","1.2","1","1.2"
"321","Ian Thomas","CAR","TE","1.2","1","1.2"
"323","Hayden Hurst","ATL","TE","1.1","1","1.1"
"323","Luke Farrell","JAC","TE","1.1","1","1.1"
"323","Brandon Aiyuk","SF","WR","1.1","1","1.1"
"323","Zach Ertz","Multi","TE","1.1","1","1.1"
"323","Nick Westbrook-Ikhine","TEN","WR","1.1","1","1.1"
"328","Atlanta Falcons","ATL","DST","1.0","1","1.0"
"328","Tyler Johnson","TB","WR","1.0","1","1.0"
"328","KJ Hamler","DEN","WR","1.0","1","1.0"
"328","Arizona Cardinals","ARI","DST","1.0","1","1.0"
"328","Chuba Hubbard","CAR","RB","1.0","1","1.0"
"328","Aldrick Rosas","Multi","K","1.0","1","1.0"
"328","Josh Lambo","JAC","K","1.0","1","1.0"
"328","Philadelphia Eagles","PHI","DST","1.0","1","1.0"
"336","Kylin Hill","GB","RB","0.8","1","0.8"
"336","Trey Sermon","SF","RB","0.8","1","0.8"
"336","Ty Montgomery","NO","RB","0.8","1","0.8"
"336","Gerald Everett","SEA","TE","0.8","1","0.8"
"340","Laviska Shenault Jr.","JAC","WR","0.7","1","0.7"
"340","Carlos Hyde","JAC","RB","0.7","1","0.7"
"340","Preston Williams","MIA","WR","0.7","1","0.7"
"340","Tony Jones Jr.","NO","RB","0.7","1","0.7"
"344","C.J. Board","NYG","WR","0.6","1","0.6"
"344","Isaiah McKenzie","BUF","WR","0.6","1","0.6"
"346","Cole Kmet","CHI","TE","0.5","1","0.5"
"346","Elijhaa Penny","NYG","RB","0.5","1","0.5"
"346","Equanimeous St. Brown","GB","WR","0.5","1","0.5"
"346","Tua Tagovailoa","MIA","QB","0.5","1","0.5"
"350","Keith Smith","ATL","RB","0.3","1","0.3"
"350","J.J. Taylor","NE","RB","0.3","1","0.3"
"350","Larry Rountree III","LAC","RB","0.3","1","0.3"
"353","DeAndre Carter","WAS","WR","0.2","1","0.2"
"353","Reggie Gilliam","BUF","RB","0.2","1","0.2"
"353","Patrick Ricard","BAL","RB","0.2","1","0.2"
"356","Benny Snell Jr.","PIT","RB","0.1","1","0.1"
"357","KJ Hill Jr.","LAC","WR","0.0","1","0.0"
"357","Ihmir Smith-Marsette","MIN","WR","0.0","1","0.0"
"357","Diontae Spencer","DEN","WR","0.0","1","0.0"
"357","Mohamed Sanu Sr.","SF","WR","0.0","1","0.0"
"357","Tyron Johnson","LV","WR","0.0","1","0.0"
"357","Dede Westbrook","MIN","WR","0.0","1","0.0"
"357","Eric Ebron","PIT","TE","0.0","1","0.0"
"357","Demetrius Harris","ARI","TE","0.0","1","0.0"
"357","Durham Smythe","MIA","TE","0.0","1","0.0"
"357","Chris Manhertz","JAC","TE","0.0","1","0.0"
"357","Pharaoh Brown","HOU","TE","0.0","1","0.0"
"357","Amari Rodgers","GB","WR","0.0","1","0.0"
"357","Devin Duvernay","BAL","WR","0.0","1","0.0"
"357","Nsimba Webster","CHI","WR","0.0","1","0.0"
"357","Gunner Olszewski","NE","WR","0.0","1","0.0"
"357","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"357","Anthony Schwartz","CLE","WR","0.0","1","0.0"
"357","Mack Hollins","MIA","WR","0.0","1","0.0"
"357","James Washington","PIT","WR","0.0","1","0.0"
"357","Alex Erickson","CAR","WR","0.0","1","0.0"
"357","Darrell Daniels","ARI","TE","0.0","1","0.0"
"357","Gabe Nabers","LAC","RB","0.0","1","0.0"
"357","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"357","Cameron Nizialek","ATL","K","0.0","1","0.0"
"357","Jason Sanders","MIA","K","0.0","1","0.0"
"357","Ty Long","LAC","K","0.0","1","0.0"
"357","Ameer Abdullah","Multi","RB","0.0","1","0.0"
"357","Donald Parham Jr.","LAC","TE","0.0","1","0.0"
"357","Samaje Perine","CIN","RB","0.0","1","0.0"
"357","Gary Brightwell","NYG","RB","0.0","1","0.0"
"357","Jake Funk","LAR","RB","0.0","1","0.0"
"357","Alec Ingold","LV","RB","0.0","1","0.0"
"357","Marquez Valdes-Scantling","GB","WR","0.0","1","0.0"
"357","Ray-Ray McCloud","PIT","WR","0.0","1","0.0"
"357","Mike Strachan","IND","WR","0.0","1","0.0"
"357","Giovanni Ricci","CAR","TE","0.0","1","0.0"
"357","Tutu Atwell","LAR","WR","0.0","1","0.0"
"357","Josh Reynolds","Multi","WR","0.0","1","0.0"
"357","Laquon Treadwell","JAC","WR","0.0","1","0.0"
"357","Racey McMath","TEN","WR","0.0","1","0.0"
"357","Greg Ward","PHI","WR","0.0","1","0.0"
"357","Andy Isabella","ARI","WR","0.0","1","0.0"
"357","Ben Ellefson","MIN","TE","0.0","1","0.0"
"357","Adam Shaheen","MIA","TE","0.0","1","0.0"
"357","Parker Hesse","ATL","TE","0.0","1","0.0"
"357","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"357","John Bates","WAS","TE","0.0","1","0.0"
"357","Jack Stoll","PHI","TE","0.0","1","0.0"
"357","Taiwan Jones","BUF","RB","0.0","1","0.0"
"357","Gerrid Doaks","MIA","RB","0.0","1","0.0"
"357","Alex Armah Jr.","Multi","RB","0.0","1","0.0"
"357","Dwayne Washington","NO","RB","0.0","1","0.0"
"357","Scottie Phillips","HOU","RB","0.0","1","0.0"
"357","Josh Rosen","ATL","QB","0.0","1","0.0"
"357","Jacob Eason","IND","QB","0.0","1","0.0"
"357","Scotty Miller","TB","WR","0.0","1","0.0"
"357","Matthew Slater","NE","WR","0.0","1","0.0"
"357","Jake Kumerow","BUF","WR","0.0","1","0.0"
"415","Trenton Cannon","Multi","RB","-0.1","1","-0.1"
"415","Donovan Peoples-Jones","CLE","WR","-0.1","1","-0.1"
"417","Mitch Trubisky","BUF","QB","-0.2","1","-0.2"
"418","Jordan Love","GB","QB","-0.3","1","-0.3"
"418","Blaine Gabbert","TB","QB","-0.3","1","-0.3"
"420","Detroit Lions","DET","DST","-1.0","1","-1.0"
"421","Jakeem Grant Sr.","Multi","WR","-1.5","1","-1.5"
""
""
