"Rank","Player","Team","Position","Points","Games","Avg"
"88","Tee Higgins","CIN","WR","10.8","1","10.8"
"88","Le'Veon Bell","Multi","RB","10.8","1","10.8"
"91","Jacoby Brissett","MIA","QB","10.5","1","10.5"
"92","Patrick Mahomes II","KC","QB","10.4","1","10.4"
"92","Elijah Mitchell","SF","RB","10.4","1","10.4"
"94","Marquez Callaway","NO","WR","10.0","1","10.0"
"94","Kenny Stills","NO","WR","10.0","1","10.0"
"94","Ka'imi Fairbairn","HOU","K","10.0","1","10.0"
"94","Daniel Carlson","LV","K","10.0","1","10.0"
"94","Justin Tucker","BAL","K","10.0","1","10.0"
"99","Russell Gage","ATL","WR","9.9","1","9.9"
"99","Eno Benjamin","ARI","RB","9.9","1","9.9"
"99","Jerry Jeudy","DEN","WR","9.9","1","9.9"
"102","Damien Harris","NE","RB","9.8","1","9.8"
"103","Mack Hollins","MIA","WR","9.7","1","9.7"
"103","Austin Ekeler","LAC","RB","9.7","1","9.7"
"105","Sony Michel","LAR","RB","9.6","1","9.6"
"106","Devin Singletary","BUF","RB","9.4","1","9.4"
"106","Joe Burrow","CIN","QB","9.4","1","9.4"
"108","Diontae Johnson","PIT","WR","9.2","1","9.2"
"108","Darrel Williams","KC","RB","9.2","1","9.2"
"110","Brandon Bolden","NE","RB","9.1","1","9.1"
"110","Adrian Peterson","Multi","RB","9.1","1","9.1"
"110","Keelan Cole Sr.","NYJ","WR","9.1","1","9.1"
"110","Michael Carter","NYJ","RB","9.1","1","9.1"
"114","David Montgomery","CHI","RB","9.0","1","9.0"
"114","Younghoe Koo","ATL","K","9.0","1","9.0"
"114","Brian Johnson","Multi","K","9.0","1","9.0"
"114","Cairo Santos","CHI","K","9.0","1","9.0"
"114","Harrison Butker","KC","K","9.0","1","9.0"
"114","Michael Badgley","Multi","K","9.0","1","9.0"
"120","Tyrod Taylor","HOU","QB","8.9","1","8.9"
"120","Hunter Henry","NE","TE","8.9","1","8.9"
"120","Mark Ingram II","Multi","RB","8.9","1","8.9"
"123","Deebo Samuel","SF","WR","8.8","1","8.8"
"123","Allen Robinson II","CHI","WR","8.8","1","8.8"
"123","Jared Cook","LAC","TE","8.8","1","8.8"
"126","Brandin Cooks","HOU","WR","8.6","1","8.6"
"127","Emmanuel Sanders","BUF","WR","8.5","1","8.5"
"127","Allen Lazard","GB","WR","8.5","1","8.5"
"129","David Njoku","CLE","TE","8.3","1","8.3"
"130","Deonte Harty","NO","WR","8.2","1","8.2"
"131","Daniel Jones","NYG","QB","8.1","1","8.1"
"132","Dan Arnold","Multi","TE","8.0","1","8.0"
"132","Buffalo Bills","BUF","DST","8.0","1","8.0"
"134","Mike White","NYJ","QB","7.8","1","7.8"
"134","Devin Duvernay","BAL","WR","7.8","1","7.8"
"134","Zach Pascal","IND","WR","7.8","1","7.8"
"137","Rashod Bateman","BAL","WR","7.7","1","7.7"
"137","Kyle Pitts","ATL","TE","7.7","1","7.7"
"137","Antoine Wesley","ARI","WR","7.7","1","7.7"
"140","Adam Thielen","MIN","WR","7.6","1","7.6"
"140","Tyler Higbee","LAR","TE","7.6","1","7.6"
"142","Dalton Schultz","DAL","TE","7.4","1","7.4"
"142","Mike Gesicki","MIA","TE","7.4","1","7.4"
"144","Darrell Henderson Jr.","LAR","RB","7.3","1","7.3"
"144","Cole Beasley","BUF","WR","7.3","1","7.3"
"146","Davante Adams","GB","WR","7.2","1","7.2"
"147","Greg Joseph","MIN","K","7.0","1","7.0"
"147","Tyler Bass","BUF","K","7.0","1","7.0"
"147","Zane Gonzalez","CAR","K","7.0","1","7.0"
"147","Mac Jones","NE","QB","7.0","1","7.0"
"147","Denver Broncos","DEN","DST","7.0","1","7.0"
"147","Dustin Hopkins","Multi","K","7.0","1","7.0"
"147","Carolina Panthers","CAR","DST","7.0","1","7.0"
"147","Pittsburgh Steelers","PIT","DST","7.0","1","7.0"
"147","Matt Prater","ARI","K","7.0","1","7.0"
"147","Tyler Conklin","MIN","TE","7.0","1","7.0"
"157","Kene Nwangwu","MIN","RB","6.9","1","6.9"
"157","Mark Andrews","BAL","TE","6.9","1","6.9"
"159","Mike Williams","LAC","WR","6.8","1","6.8"
"159","Tre'Quan Smith","NO","WR","6.8","1","6.8"
"161","A.J. Brown","TEN","WR","6.7","1","6.7"
"161","Adam Trautman","NO","TE","6.7","1","6.7"
"163","Jack Doyle","IND","TE","6.6","1","6.6"
"164","Randall Cobb","GB","WR","6.5","1","6.5"
"165","Danny Amendola","HOU","WR","6.4","1","6.4"
"166","Kenneth Gainwell","PHI","RB","6.3","1","6.3"
"166","Jamison Crowder","NYJ","WR","6.3","1","6.3"
"168","DJ Moore","CAR","WR","6.1","1","6.1"
"169","Matt Ammendola","NYJ","K","6.0","1","6.0"
"169","Las Vegas Raiders","LV","DST","6.0","1","6.0"
"169","Jason Sanders","MIA","K","6.0","1","6.0"
"169","Nick Folk","NE","K","6.0","1","6.0"
"169","Jake Elliott","PHI","K","6.0","1","6.0"
"169","James Washington","PIT","WR","6.0","1","6.0"
"175","Ja'Marr Chase","CIN","WR","5.9","1","5.9"
"176","Dallas Goedert","PHI","TE","5.8","1","5.8"
"176","Chase Claypool","PIT","WR","5.8","1","5.8"
"176","Carlos Hyde","JAC","RB","5.8","1","5.8"
"179","Van Jefferson","LAR","WR","5.6","1","5.6"
"180","Julio Jones","TEN","WR","5.5","1","5.5"
"180","Jeff Smith","NYJ","WR","5.5","1","5.5"
"180","Marquise Goodwin","CHI","WR","5.5","1","5.5"
"180","David Johnson","HOU","RB","5.5","1","5.5"
"184","Jamal Agnew","JAC","WR","5.3","1","5.3"
"184","Tyreek Hill","KC","WR","5.3","1","5.3"
"184","Aaron Jones","GB","RB","5.3","1","5.3"
"187","Drew Sample","CIN","TE","5.1","1","5.1"
"187","Trevor Lawrence","JAC","QB","5.1","1","5.1"
"189","Jeremy McNichols","TEN","RB","5.0","1","5.0"
"189","Ameer Abdullah","Multi","RB","5.0","1","5.0"
"189","Green Bay Packers","GB","DST","5.0","1","5.0"
"189","Indianapolis Colts","IND","DST","5.0","1","5.0"
"189","Los Angeles Rams","LAR","DST","5.0","1","5.0"
"189","Rondale Moore","ARI","WR","5.0","1","5.0"
"189","Robbie Gould","SF","K","5.0","1","5.0"
"196","Kendrick Bourne","NE","WR","4.9","1","4.9"
"197","Tyler Kroft","NYJ","TE","4.8","1","4.8"
"197","Chris Conley","HOU","WR","4.8","1","4.8"
"197","Tony Pollard","DAL","RB","4.8","1","4.8"
"197","Sam Darnold","CAR","QB","4.8","1","4.8"
"201","Samaje Perine","CIN","RB","4.7","1","4.7"
"201","Amari Cooper","DAL","WR","4.7","1","4.7"
"203","Albert Okwuegbunam","DEN","TE","4.5","1","4.5"
"203","Kendall Hinton","DEN","WR","4.5","1","4.5"
"205","C.J. Uzomah","CIN","TE","4.4","1","4.4"
"206","Alec Ingold","LV","RB","4.3","1","4.3"
"207","Zach Ertz","Multi","TE","4.2","1","4.2"
"208","Chuba Hubbard","CAR","RB","4.1","1","4.1"
"208","Jerick McKinnon","KC","RB","4.1","1","4.1"
"210","Kyle Rudolph","NYG","TE","4.0","1","4.0"
"210","Laviska Shenault Jr.","JAC","WR","4.0","1","4.0"
"210","Randy Bullock","TEN","K","4.0","1","4.0"
"210","Boston Scott","PHI","RB","4.0","1","4.0"
"210","Evan McPherson","CIN","K","4.0","1","4.0"
"210","Nico Collins","HOU","WR","4.0","1","4.0"
"216","Cedrick Wilson Jr.","DAL","WR","3.8","1","3.8"
"216","Kenny Golladay","NYG","WR","3.8","1","3.8"
"218","Durham Smythe","MIA","TE","3.7","1","3.7"
"218","Elijhaa Penny","NYG","RB","3.7","1","3.7"
"220","Marvin Jones Jr.","JAC","WR","3.6","1","3.6"
"220","Harrison Bryant","CLE","TE","3.6","1","3.6"
"222","Mecole Hardman","KC","WR","3.5","1","3.5"
"223","Zack Moss","BUF","RB","3.4","1","3.4"
"223","Courtland Sutton","DEN","WR","3.4","1","3.4"
"225","Mo Alie-Cox","IND","TE","3.3","1","3.3"
"225","Ashton Dulin","IND","WR","3.3","1","3.3"
"225","Jimmy Graham","CHI","TE","3.3","1","3.3"
"225","CeeDee Lamb","DAL","WR","3.3","1","3.3"
"225","Antony Auclair","HOU","TE","3.3","1","3.3"
"230","Kylen Granson","IND","TE","3.2","1","3.2"
"230","C.J. Ham","MIN","RB","3.2","1","3.2"
"230","Joshua Palmer","LAC","WR","3.2","1","3.2"
"233","Atlanta Falcons","ATL","DST","3.0","1","3.0"
"233","Dallas Cowboys","DAL","DST","3.0","1","3.0"
"235","D'Onta Foreman","TEN","RB","2.9","1","2.9"
"235","Marquez Valdes-Scantling","GB","WR","2.9","1","2.9"
"237","JaMycal Hasty","SF","RB","2.8","1","2.8"
"237","Jalen Richard","LV","RB","2.8","1","2.8"
"237","Phillip Lindsay","Multi","RB","2.8","1","2.8"
"240","Demetric Felton Jr.","CLE","RB","2.7","1","2.7"
"241","Hayden Hurst","ATL","TE","2.6","1","2.6"
"241","Trevon Wesco","NYJ","TE","2.6","1","2.6"
"241","Jarvis Landry","CLE","WR","2.6","1","2.6"
"241","Josiah Deguara","GB","TE","2.6","1","2.6"
"245","Zay Jones","LV","WR","2.5","1","2.5"
"245","K.J. Osborn","MIN","WR","2.5","1","2.5"
"245","Denzel Mims","NYJ","WR","2.5","1","2.5"
"248","Kyle Juszczyk","SF","RB","2.4","1","2.4"
"248","Derrick Gore","KC","RB","2.4","1","2.4"
"248","Jalen Guyton","LAC","WR","2.4","1","2.4"
"248","Austin Hooper","CLE","TE","2.4","1","2.4"
"252","Mike Davis","ATL","RB","2.3","1","2.3"
"253","Mike Thomas","CIN","WR","2.1","1","2.1"
"254","Tommy Sweeney","BUF","TE","2.0","1","2.0"
"254","Isaiah McKenzie","BUF","WR","2.0","1","2.0"
"254","New Orleans Saints","NO","DST","2.0","1","2.0"
"254","Anthony Schwartz","CLE","WR","2.0","1","2.0"
"258","Brevin Jordan","HOU","TE","1.9","1","1.9"
"258","Quez Watkins","PHI","WR","1.9","1","1.9"
"258","Nick Westbrook-Ikhine","TEN","WR","1.9","1","1.9"
"261","Kirk Merritt","MIA","WR","1.8","1","1.8"
"262","Tajae Sharpe","ATL","WR","1.7","1","1.7"
"262","Taysom Hill","NO","QB","1.7","1","1.7"
"264","Albert Wilson","MIA","WR","1.6","1","1.6"
"264","Adam Shaheen","MIA","TE","1.6","1","1.6"
"264","Tyler Boyd","CIN","WR","1.6","1","1.6"
"264","D'Ernest Johnson","CLE","RB","1.6","1","1.6"
"264","Chris Evans","CIN","RB","1.6","1","1.6"
"269","Joshua Kelley","LAC","RB","1.5","1","1.5"
"269","Braxton Berrios","NYJ","WR","1.5","1","1.5"
"271","Ian Thomas","CAR","TE","1.4","1","1.4"
"271","Chris Manhertz","JAC","TE","1.4","1","1.4"
"273","Jakobi Meyers","NE","WR","1.3","1","1.3"
"273","Khalil Herbert","CHI","RB","1.3","1","1.3"
"273","Jonnu Smith","NE","TE","1.3","1","1.3"
"273","C.J. Beathard","JAC","QB","1.3","1","1.3"
"277","Anthony Firkser","TEN","TE","1.2","1","1.2"
"277","Alex Armah Jr.","Multi","RB","1.2","1","1.2"
"277","Dezmon Patmon","IND","WR","1.2","1","1.2"
"277","Eric Tomlinson","BAL","TE","1.2","1","1.2"
"277","Kadarius Toney","NYG","WR","1.2","1","1.2"
"282","Eric Saubert","DEN","TE","1.1","1","1.1"
"282","Tommy Tremble","CAR","TE","1.1","1","1.1"
"282","Willie Snead IV","Multi","WR","1.1","1","1.1"
"285","Mason Crosby","GB","K","1.0","1","1.0"
"285","Luke Stocker","MIN","TE","1.0","1","1.0"
"285","Los Angeles Chargers","LAC","DST","1.0","1","1.0"
"285","Dare Ogunbowale","JAC","RB","1.0","1","1.0"
"285","Mohamed Sanu Sr.","SF","WR","1.0","1","1.0"
"285","San Francisco 49ers","SF","DST","1.0","1","1.0"
"291","Rex Burkhead","HOU","RB","0.9","1","0.9"
"291","Andre Roberts","Multi","WR","0.9","1","0.9"
"291","Chris Moore","HOU","WR","0.9","1","0.9"
"294","Alexander Mattison","MIN","RB","0.8","1","0.8"
"294","Derek Watt","PIT","RB","0.8","1","0.8"
"296","Demarcus Robinson","KC","WR","0.7","1","0.7"
"296","Robbie Anderson","CAR","WR","0.7","1","0.7"
"296","Kalen Ballage","PIT","RB","0.7","1","0.7"
"299","Marcus Mariota","LV","QB","0.6","1","0.6"
"299","Benny Snell Jr.","PIT","RB","0.6","1","0.6"
"299","Kevin Rader","PIT","TE","0.6","1","0.6"
"299","Salvon Ahmed","MIA","RB","0.6","1","0.6"
"303","Darrell Daniels","ARI","TE","0.5","1","0.5"
"304","Marcedes Lewis","GB","TE","0.4","1","0.4"
"305","Chase Edmonds","ARI","RB","0.3","1","0.3"
"305","Feleipe Franks","ATL","QB","0.3","1","0.3"
"307","Brandon Allen","CIN","QB","0.2","1","0.2"
"307","Scottie Phillips","HOU","RB","0.2","1","0.2"
"307","Chris Streveler","ARI","QB","0.2","1","0.2"
"310","Larry Rountree III","LAC","RB","0.1","1","0.1"
"310","Sam Ehlinger","IND","QB","0.1","1","0.1"
"312","Kevin White","NO","WR","0.0","1","0.0"
"312","Colin Thompson","CAR","TE","0.0","1","0.0"
"312","Buddy Howell","LAR","RB","0.0","1","0.0"
"312","Allen Hurns","FA","WR","0.0","1","0.0"
"312","Devine Ozigbo","Multi","RB","0.0","1","0.0"
"312","Ryan Nall","CHI","RB","0.0","1","0.0"
"312","Mike Boone","DEN","RB","0.0","1","0.0"
"312","Josh Gordon","KC","WR","0.0","1","0.0"
"312","John Hightower","PHI","WR","0.0","1","0.0"
"312","J.J. Koski","LAR","WR","0.0","1","0.0"
"312","Dillon Stoner","LV","WR","0.0","1","0.0"
"312","Pharoh Cooper","NYG","WR","0.0","1","0.0"
"312","Greg Dortch","ARI","WR","0.0","1","0.0"
"312","Sean McKeon","DAL","TE","0.0","1","0.0"
"312","Trey Edmunds","PIT","RB","0.0","1","0.0"
"312","LeVante Bellamy","FA","RB","0.0","1","0.0"
"312","Cody White","PIT","WR","0.0","1","0.0"
"312","Blake Bell","KC","TE","0.0","1","0.0"
"312","Trenton Cannon","Multi","RB","0.0","1","0.0"
"312","Ty'Son Williams","BAL","RB","0.0","1","0.0"
"312","Dede Westbrook","MIN","WR","0.0","1","0.0"
"312","Diontae Spencer","DEN","WR","0.0","1","0.0"
"312","Justin Hardee","NYJ","WR","0.0","1","0.0"
"312","Dominique Dafney","GB","TE","0.0","1","0.0"
"312","Greg Zuerlein","DAL","K","0.0","1","0.0"
"312","Philadelphia Eagles","PHI","DST","0.0","1","0.0"
"312","Andy Janovich","CLE","RB","0.0","1","0.0"
"312","Corey Clement","DAL","RB","0.0","1","0.0"
"312","Foster Moreau","LV","TE","0.0","1","0.0"
"312","Laquon Treadwell","JAC","WR","0.0","1","0.0"
"312","Greg Ward","PHI","WR","0.0","1","0.0"
"312","Andy Isabella","ARI","WR","0.0","1","0.0"
"312","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"312","Luke Farrell","JAC","TE","0.0","1","0.0"
"312","Cethan Carter","MIA","TE","0.0","1","0.0"
"312","Taiwan Jones","BUF","RB","0.0","1","0.0"
"312","Noah Brown","DAL","WR","0.0","1","0.0"
"312","Christian Blake","ATL","WR","0.0","1","0.0"
"312","Matthew Slater","NE","WR","0.0","1","0.0"
"312","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"312","Gerrid Doaks","MIA","RB","0.0","1","0.0"
"312","Chester Rogers","TEN","WR","0.0","1","0.0"
"312","Darius Slayton","NYG","WR","0.0","1","0.0"
"312","Alex Erickson","CAR","WR","0.0","1","0.0"
"312","Terrace Marshall Jr.","CAR","WR","0.0","1","0.0"
"312","Gunner Olszewski","NE","WR","0.0","1","0.0"
"312","Bryan Edwards","LV","WR","0.0","1","0.0"
"312","Dwayne Washington","NO","RB","0.0","1","0.0"
"312","Amari Rodgers","GB","WR","0.0","1","0.0"
"312","Nelson Agholor","NE","WR","0.0","1","0.0"
"312","Gabriel Davis","BUF","WR","0.0","1","0.0"
"363","Logan Woodside","TEN","QB","-0.1","1","-0.1"
"363","Jalen Reagor","PHI","WR","-0.1","1","-0.1"
"365","Jordan Akins","HOU","TE","-0.3","1","-0.3"
"365","Brian Hoyer","NE","QB","-0.3","1","-0.3"
"365","Ray-Ray McCloud","PIT","WR","-0.3","1","-0.3"
"368","Marcus Johnson","TEN","WR","-0.7","1","-0.7"
"369","Baltimore Ravens","BAL","DST","-1.0","1","-1.0"
"370","Malik Taylor","GB","WR","-2.0","1","-2.0"
"370","Jakeem Grant Sr.","Multi","WR","-2.0","1","-2.0"
"370","Cincinnati Bengals","CIN","DST","-2.0","1","-2.0"
"373","New York Jets","NYJ","DST","-3.0","1","-3.0"
""
""
